"Dombey_and_Son"
"37"
"0"
"2702"
"286.4375"
"0.000303152875623604"
"0.613860011100769"
"Dombey_and_Son"
"55"
"0"
"5313"
"662.461538461538"
"0.000170352646834866"
"0.681693851947784"
