"Bleak_House"
"48"
"0"
"2857"
"280.1875"
"0.000281244939109052"
"0.661560535430908"
"Bleak_House"
"51"
"0"
"4831"
"556.538461538462"
"0.000186499328690307"
"0.719106316566467"
