"Pride_and_Prejudice"
"45"
"0"
"964"
"169.222222222222"
"0.000754527813991853"
"0.724633038043976"
"Pride_and_Prejudice"
"39"
"0"
"1479"
"208.923076923077"
"0.000547061679373578"
"0.613730132579803"
