"source" "target" "tag"
5 40 "dombey::general"
116 133 "paul::general"
129 143 "mrs_chick::sweet"
115 240 "paul::particular"
236 241 "chick::sure"
411 414 "tox::sure"
41 447 "dombey::heavy"
418 476 "polly::sure"
394 588 "richards::natural"
342 829 "dombey::natural"
143 833 "mrs_chick::sweet"
129 833 "tox::sweet"
414 841 "tox::sure"
552 922 "richards::bold"
601 953 "nipper::free"
876 970 "dombey::cold"
447 977 "dombey::heavy"
836 993 "richards::active"
970 1037 "dombey::cold"
1037 1048 "dombey::cold"
300 1063 "mrs_chick::emphatic"
976 1073 "dombey::melancholy"
316 1097 "dombey::easy"
874 1105 "dombey::second"
476 1185 "polly::sure"
1085 1190 "biler::charitable"
1190 1201 "biler::charitable"
555 1284 "dombey::sad"
1307 1349 "walter::general"
1085 1452 "mrs_chick::charitable"
874 1466 "dombey::haughty"
847 1471 "paul::true"
831 1480 "tox::domestic"
121 1487 "tox::genteel"
1499 1500 "joe::selfish"
833 1528 "tox::sweet"
121 1541 "tox::certain"
888 1561 "mrs_chick::social"
1480 1561 "tox::domestic"
888 1561 "tox::social"
1068 1563 "paul::delicate"
1408 1583 "dombey::impatient"
977 1594 "dombey::stiff"
170 1647 "paul::soft"
1073 1650 "dombey::melancholy"
104 1652 "dombey::weak"
141 1652 "mrs_chick::weak"
104 1652 "paul::weak"
1365 1677 "dombey::true"
847 1677 "mrs_chick::true"
1471 1677 "paul::true"
829 1687 "dombey::natural"
133 1687 "paul::natural"
1528 1714 "tox::sweet"
144 1721 "mrs_chick::particular"
1817 1865 "berry::free"
1611 1865 "paul::free"
1888 1904 "floy::lonely"
1677 1939 "dombey::true"
1365 1939 "walter::true"
1320 1974 "walter::sure"
1974 2018 "walter::sure"
1655 2179 "dombey::stately"
2176 2194 "joseph::tough"
1721 2244 "tox::particular"
1721 2245 "mrs_chick::particular"
2244 2245 "tox::particular"
836 2248 "tox::active"
1063 2330 "dombey::expressive"
1653 2355 "dombey::presumptuous"
1413 2372 "dombey::open"
1048 2373 "dombey::cold"
240 2374 "paul::particular"
1864 2380 "paul::thankful"
1784 2399 "mrs_pipchin::melancholy"
1584 2416 "dombey::constant"
1563 2417 "paul::delicate"
1596 2417 "paul::quiet"
1650 2433 "dombey::melancholy"
1429 2445 "dombey::sure"
40 2463 "dombey::general"
2400 2463 "mrs_pipchin::general"
133 2463 "paul::general"
1926 2513 "dombey::vague"
2456 2538 "dombey::silent"
1892 2538 "paul::silent"
1366 2554 "dombey::gentle"
1865 2614 "paul::free"
1568 2630 "paul::cold"
841 2657 "paul::sure"
2630 2671 "paul::cold"
977 2687 "dombey::heavy"
1184 2701 "paul::confidential"
1574 2709 "paul::certain"
2463 2714 "paul::general"
533 2785 "paul::careless"
1652 2800 "paul::weak"
963 2837 "miss_floy::gracious"
2657 2838 "paul::sure"
1794 2844 "paul::original"
1208 2844 "susan::original"
1564 2852 "paul::rough"
2463 2860 "blimber::general"
2709 2907 "paul::certain"
2372 2919 "dombey::open"
1592 2921 "dombey::solemn"
2373 2931 "dombey::cold"
2179 2938 "dombey::stately"
1706 2944 "dombey::familiar"
2459 2945 "dombey::sufficient"
1364 3023 "walter::quick"
1939 3084 "walter::true"
781 3149 "walter::silent"
2687 3151 "paul::heavy"
1677 3151 "paul::true"
1939 3151 "uncle_sol::true"
3084 3151 "walter::true"
2872 3172 "paul::intimate"
2860 3174 "blimber::general"
2463 3174 "dombey::general"
2463 3174 "mrs_pipchin::general"
1284 3182 "dombey::sad"
