"betsey::handsome";"betsey::hasty"
"betsey::second";"betsey::sure"
"betsey::second";"clara::second"
"betsey::second";"clara::sure"
"betsey::sure";"clara::second"
"betsey::sure";"clara::sure"
"clara::second";"clara::sure"
"betsey::nervous";"clara::nervous"
"clara::practical";"copperfield::practical"
"betsey::casual";"clara::casual"
"betsey::considerate";"clara::considerate"
"peggotty::fierce";"peggotty::particular"
"peggotty::rough";"peggotty::smooth"
"davy::handsome";"peggotty::handsome"
"peggotty::pleasant";"peggotty::stiff"
"clara::bitter";"peggotty::bitter"
"clara::general";"peggotty::general"
"murdstone::close";"murdstone::strong"
"murdstone::silent";"murdstone::stern"
"murdstone::silent";"murdstone::sure"
"murdstone::silent";"passnidge::silent"
"murdstone::silent";"passnidge::stern"
"murdstone::silent";"passnidge::sure"
"murdstone::silent";"quinion::silent"
"murdstone::silent";"quinion::stern"
"murdstone::silent";"quinion::sure"
"murdstone::stern";"murdstone::sure"
"murdstone::stern";"passnidge::silent"
"murdstone::stern";"passnidge::stern"
"murdstone::stern";"passnidge::sure"
"murdstone::stern";"quinion::silent"
"murdstone::stern";"quinion::stern"
"murdstone::stern";"quinion::sure"
"murdstone::sure";"passnidge::silent"
"murdstone::sure";"passnidge::stern"
"murdstone::sure";"passnidge::sure"
"murdstone::sure";"quinion::silent"
"murdstone::sure";"quinion::stern"
"murdstone::sure";"quinion::sure"
"passnidge::silent";"passnidge::stern"
"passnidge::silent";"passnidge::sure"
"passnidge::silent";"quinion::silent"
"passnidge::silent";"quinion::stern"
"passnidge::silent";"quinion::sure"
"passnidge::stern";"passnidge::sure"
"passnidge::stern";"quinion::silent"
"passnidge::stern";"quinion::stern"
"passnidge::stern";"quinion::sure"
"passnidge::sure";"quinion::silent"
"passnidge::sure";"quinion::stern"
"passnidge::sure";"quinion::sure"
"quinion::silent";"quinion::stern"
"quinion::silent";"quinion::sure"
"quinion::stern";"quinion::sure"
"peggotty::general";"peggotty::hearty"
"peggotty::cold";"peggotty::hospitable"
"gummidge::contrary";"peggotty::contrary"
"dan::willing";"peggotty::willing"
"master_davy::natural";"peggotty::natural"
"clara::cruel";"peggotty::cruel"
"clara::true";"peggotty::true"
"clara::certain";"murdstone::certain"
"clara::domestic";"edward::domestic"
"clara::ungrateful";"edward::ungrateful"
"clara::ungrateful";"jane_murdstone::ungrateful"
"edward::ungrateful";"jane_murdstone::ungrateful"
"clara::silent";"jane_murdstone::silent"
"clara::sure";"miss_murdstone::sure"
"clara::sure";"murdstone::sure"
"miss_murdstone::sure";"murdstone::sure"
"clara::firm";"davy::firm"
"clara::firm";"murdstone::firm"
"davy::firm";"murdstone::firm"
"murdstone::limber";"murdstone::lithe"
"clara::sure";"murdstone_murdstone::sure"
"clara::certain";"clara::formal"
"murdstone::free";"murdstone::open"
"murdstone::close";"murdstone::sensible"
