"" "annamaria::gentle" "annamaria::playful" "annamaria::quiet" "annamaria::second" "annamaria::sure" "annamaria::sweet" "annamarie::natural" "annamarie::quiet" "anne_steele::#-genteel" "anne_steele::credulous" "anne_steele::critical" "anne_steele::delicate" "anne_steele::easy" "anne_steele::frank" "anne_steele::general" "anne_steele::humble" "anne_steele::impertinent" "anne_steele::insolent" "anne_steele::invariable" "anne_steele::maternal" "anne_steele::mean-spirited" "anne_steele::mischievous" "anne_steele::rapacious" "anne_steele::strong" "anne::general" "anne::proud" "barton::cheerful" "barton::delicate" "barton::grateful" "barton::intimate" "barton::natural" "barton::open" "barton::quick" "barton::sad" "barton::silent" "barton::sudden" "brandon::#-sufficient" "brandon::active" "brandon::affectionate" "brandon::animated" "brandon::careful" "brandon::civil" "brandon::compassionate" "brandon::cruel" "brandon::delicate" "brandon::domestic" "brandon::eager" "brandon::earnest" "brandon::economical" "brandon::ecstatic" "brandon::general" "brandon::gloomy" "brandon::grateful" "brandon::grave" "brandon::improvident" "brandon::indifferent" "brandon::languid" "brandon::lively" "brandon::melancholy" "brandon::open" "brandon::partial" "brandon::particular" "brandon::prudent" "brandon::quick" "brandon::sensible" "brandon::serious" "brandon::silent" "brandon::sincere" "brandon::sure" "brandon::thoughtful" "brandon::true" "brandon::undecided" "brandon::unobtrusive" "cartwright::busy" "charlotte::sincere" "colonel_brandon::nervous" "columella::serious" "cowper::certain" "dashwood::#-watchful" "dashwood::affectionate" "dashwood::animated" "dashwood::calm" "dashwood::careless" "dashwood::cheerful" "dashwood::christian" "dashwood::civil" "dashwood::cold" "dashwood::confident" "dashwood::constant" "dashwood::direct" "dashwood::domestic" "dashwood::earnest" "dashwood::expressive" "dashwood::fresh" "dashwood::gay" "dashwood::good-natured" "dashwood::handsome" "dashwood::joyful" "dashwood::maternal" "dashwood::modest" "dashwood::musical" "dashwood::open" "dashwood::partial" "dashwood::particular" "dashwood::polite" "dashwood::prudent" "dashwood::second" "dashwood::serious" "dashwood::simple" "dashwood::sudden" "dashwood::sure" "dashwood::temperate" "dashwood::thankful" "dashwood::thoughtful" "dashwood::ungracious" "dawlish::sincere" "edward_ferrars::hopeless" "edward::affectionate" "edward::careful" "edward::certain" "edward::civil" "edward::confident" "edward::confidential" "edward::constant" "edward::critical" "edward::delicate" "edward::demure" "edward::disobedient" "edward::dissatisfied" "edward::earnest" "edward::fanciful" "edward::fastidious" "edward::fearful" "edward::free" "edward::fresh" "edward::general" "edward::grateful" "edward::grave" "edward::hasty" "edward::headstrong" "edward::hopeless" "edward::impatient" "edward::invariable" "edward::jealous" "edward::kind" "edward::lively" "edward::melancholy" "edward::natural" "edward::open" "edward::positive" "edward::proud" "edward::quiet" "edward::reasonable" "edward::scrupulous" "edward::second" "edward::self-command" "edward::selfish" "edward::serious" "edward::severe" "edward::silent" "edward::sincere" "edward::speculative" "edward::spirited" "edward::strong" "edward::sudden" "edward::sure" "edward::thankful" "edward::true" "edward::uncertain" "edward::ungracious" "edward::urgent" "edward::violent" "edward::wanton" "elinor_dashwood::certain" "elinor_dashwood::christian" "elinor_dashwood::constant" "elinor_dashwood::delicate" "elinor_dashwood::general" "elinor_dashwood::sly" "elinor_dashwood::sure" "elinor::#-easy" "elinor::#-weak" "elinor::acceptable" "elinor::active" "elinor::affectionate" "elinor::animated" "elinor::calm" "elinor::careful" "elinor::careless" "elinor::certain" "elinor::cheerful" "elinor::civil" "elinor::compassionate" "elinor::confident" "elinor::confidential" "elinor::conscientious" "elinor::constant" "elinor::cruel" "elinor::delicate" "elinor::demure" "elinor::direct" "elinor::discerning" "elinor::disobedient" "elinor::dissatisfied" "elinor::domestic" "elinor::eager" "elinor::earnest" "elinor::easy" "elinor::expressive" "elinor::faithful" "elinor::fearful" "elinor::frank" "elinor::free" "elinor::fresh" "elinor::gay" "elinor::general" "elinor::generous" "elinor::genial" "elinor::gentle" "elinor::good-natured" "elinor::grateful" "elinor::grave" "elinor::handsome" "elinor::heavy" "elinor::honest" "elinor::impatient" "elinor::independent" "elinor::indifferent" "elinor::invariable" "elinor::irrepressible" "elinor::jealous" "elinor::joyful" "elinor::judicious" "elinor::languid" "elinor::leisurely" "elinor::lively" "elinor::loud" "elinor::melancholy" "elinor::merry" "elinor::musical" "elinor::natural" "elinor::negative" "elinor::nervous" "elinor::officious" "elinor::open" "elinor::particular" "elinor::pleasant" "elinor::polite" "elinor::positive" "elinor::prudent" "elinor::rapturous" "elinor::reasonable" "elinor::restless" "elinor::sad" "elinor::scrupulous" "elinor::second" "elinor::selfish" "elinor::sensible" "elinor::serious" "elinor::shrewd" "elinor::silent" "elinor::soft" "elinor::solicitous" "elinor::sorrowful" "elinor::steadfast" "elinor::strong" "elinor::sudden" "elinor::sure" "elinor::thankful" "elinor::thorough" "elinor::true" "elinor::uncertain" "elinor::ungracious" "elinor::unkind" "elinor::urgent" "elinor::vain" "elinor::verbal" "elinor::violent" "elinor::wanton" "elinor::willing" "elinor::worldly" "elinor::zealous" "eliza_brandon::melancholy" "eliza_williams::lively" "ellison::communicative" "fanny::#-genteel" "fanny::gay" "fanny::grateful" "fanny::silent" "ferrars::acceptable" "ferrars::assiduous" "ferrars::bitter" "ferrars::civil" "ferrars::domestic" "ferrars::formal" "ferrars::free" "ferrars::good-natured" "ferrars::hasty" "ferrars::headstrong" "ferrars::humble" "ferrars::lively" "ferrars::particular" "ferrars::philippic" "ferrars::proud" "ferrars::respectful" "ferrars::selfish" "ferrars::simple" "ferrars::sure" "ferrars::ungracious" "gray::conscientious" "gray::impertinent" "grey::handsome" "grey::positive" "grey::true" "harris::cruel" "harris::earnest" "harris::grave" "harris::punctual" "harris::serious" "harris::urgent" "harry_dashwood::second" "harry::general" "jennings::#-easy" "jennings::active" "jennings::busy" "jennings::careful" "jennings::careless" "jennings::certain" "jennings::constant" "jennings::delicate" "jennings::direct" "jennings::disobedient" "jennings::domestic" "jennings::eager" "jennings::general" "jennings::grateful" "jennings::grave" "jennings::heavy" "jennings::hopeless" "jennings::impertinent" "jennings::indifferent" "jennings::intimate" "jennings::languid" "jennings::lively" "jennings::loud" "jennings::melancholy" "jennings::nervous" "jennings::open" "jennings::particular" "jennings::proud" "jennings::prudent" "jennings::quick" "jennings::restless" "jennings::sad" "jennings::serious" "jennings::severe" "jennings::silent" "jennings::sincere" "jennings::sly" "jennings::spirited" "jennings::strong" "jennings::sudden" "jennings::sure" "jennings::true" "jennings::uncordial" "jennings::urgent" "jennings::willing" "jennings::witty" "john_dashwood::#-genteel" "john_dashwood::careful" "john_dashwood::close" "john_dashwood::domestic" "john_dashwood::eager" "john_dashwood::gay" "john_dashwood::open" "john_dashwood::second" "john_dashwood::strong" "john_dashwood::uncordial" "john_dashwood::urgent" "john_middleton::earnest" "john_smith::fanciful" "john_willoughby::humble" "john_willoughby::positive" "john::#-easy" "john::#-genteel" "john::active" "john::animated" "john::certain" "john::cold" "john::eager" "john::earnest" "john::exact" "john::gay" "john::general" "john::gentle" "john::good-natured" "john::grave" "john::handsome" "john::independent" "john::insolent" "john::intimate" "john::moderate" "john::nervous" "john::open" "john::partial" "john::particular" "john::pleasant" "john::proud" "john::prudent" "john::second" "john::silent" "john::strong" "john::sure" "john::undiscerning" "johnny::natural" "johnny::quiet" "lady_middleton::#-genteel" "lady_middleton::careless" "lady_middleton::civil" "lady_middleton::close" "lady_middleton::constant" "lady_middleton::credulous" "lady_middleton::eager" "lady_middleton::general" "lady_middleton::gentle" "lady_middleton::good-natured" "lady_middleton::grave" "lady_middleton::impertinent" "lady_middleton::indifferent" "lady_middleton::insolent" "lady_middleton::intimate" "lady_middleton::maternal" "lady_middleton::mischievous" "lady_middleton::partial" "lady_middleton::particular" "lady_middleton::pleasant" "lady_middleton::polite" "lady_middleton::proud" "lady_middleton::rapacious" "lady_middleton::second" "lady_middleton::sure" "lady_middleton::sweet" "longstaple::active" "lucy_steele::#-genteel" "lucy_steele::animated" "lucy_steele::credulous" "lucy_steele::easy" "lucy_steele::frank" "lucy_steele::impertinent" "lucy_steele::insolent" "lucy_steele::invariable" "lucy_steele::maternal" "lucy_steele::shrewd" "lucy::domestic" "lucy::eager" "lucy::easy" "lucy::fast" "lucy::frank" "lucy::fresh" "lucy::hostile" "lucy::hysterical" "lucy::invariable" "lucy::irrepressible" "lucy::jealous" "lucy::modest" "lucy::natural" "lucy::proud" "lucy::quiet" "lucy::reasonable" "lucy::silent" "lucy::sure" "lucy::wanton" "margaret::animated" "margaret::partial" "margaret::prudent" "margaret::well-disposed" "marianne_dashwood::heavy" "marianne_dashwood::lively" "marianne::#-watchful" "marianne::active" "marianne::animated" "marianne::busy" "marianne::calm" "marianne::candid" "marianne::careful" "marianne::careless" "marianne::certain" "marianne::cheerful" "marianne::cold" "marianne::confident" "marianne::constant" "marianne::cruel" "marianne::delicate" "marianne::direct" "marianne::discerning" "marianne::dissatisfied" "marianne::eager" "marianne::earnest" "marianne::easy" "marianne::fearful" "marianne::frank" "marianne::free" "marianne::fresh" "marianne::general" "marianne::generous" "marianne::genial" "marianne::gentle" "marianne::grateful" "marianne::grave" "marianne::impatient" "marianne::indulgent" "marianne::languid" "marianne::lively" "marianne::loud" "marianne::melancholy" "marianne::merry" "marianne::natural" "marianne::negative" "marianne::partial" "marianne::particular" "marianne::prudent" "marianne::restless" "marianne::sanguine" "marianne::serious" "marianne::severe" "marianne::sincere" "marianne::slow" "marianne::sorrowful" "marianne::stable" "marianne::strong" "marianne::sudden" "marianne::sure" "marianne::true" "marianne::unhappy" "marianne::urgent" "marianne::willing" "middleton::general" "middleton::graceful" "middleton::natural" "middleton::quiet" "morton::bitter" "palmer::#-sly" "palmer::constant" "palmer::dissatisfied" "palmer::eager" "palmer::earnest" "palmer::gay" "palmer::general" "palmer::grave" "palmer::impatient" "palmer::partial" "palmer::particular" "pope::certain" "robert::assiduous" "robert::hasty" "robert::haughty" "robert::headstrong" "robert::humble" "robert::respectful" "smith::consistent" "smith::general" "smith::suspicious" "smith::true" "steele::free" "steele::sure" "william::gentle" "william::natural" "william::playful" "william::quiet" "william::second" "williams::open" "williams::prudent" "willoughby::calm" "willoughby::candid" "willoughby::constant" "willoughby::direct" "willoughby::eager" "willoughby::general" "willoughby::generous" "willoughby::lively" "willoughby::melancholy" "willoughby::partial" "willoughby::sincere" "willoughby::strong" "william::sweet" "lucy::#-genteel" "lucy_steele::rapacious" "lucy_steele::critical" "lucy_steele::delicate" "marianne::invariable" "lucy_steele::general" "lucy_steele::humble" "lucy_steele::mischievous" "palmer::insolent" "lucy_steele::mean-spirited" "lucy_steele::strong" "marianne::proud" "lucy::intimate" "dashwood::natural" "john::sad" "marianne_dashwood::quick" "barton::thoughtful" "palmer::sudden" "marianne::#-sufficient" "jennings::economical" "marianne::affectionate" "jennings::animated" "jennings::civil" "dashwood::cruel" "elinor_dashwood::unobtrusive" "ferrars::delicate" "marianne::domestic" "brandon::reasonable" "john_dashwood::general" "elinor::gloomy" "lady_middleton::silent" "brandon::natural" "willoughby::indifferent" "willoughby::silent" "elinor::partial" "willoughby::prudent" "jennings::thoughtful" "marianne::silent" "willoughby::sure" "elinor::undecided" "cartwright::noisy" "scott::certain" "marianne::simple" "willoughby::animated" "ferrars::calm" "edward::careless" "margaret::careless" "dashwood::heavy" "lucy::christian" "lady_middleton::cold" "willoughby::particular" "john::domestic" "marianne::expressive" "ferrars::fresh" "john_dashwood::handsome" "marianne::joyful" "steele::modest" "marianne::musical" "edward::partial" "elinor::temperate" "morton::ungracious" "lucy_ferrars::sincere" "elinor::hopeless" "lucy::careful" "ferrars::open" "lucy::confident" "elinor::sincere" "robert::critical" "marianne::scrupulous" "lucy::demure" "marianne::disobedient" "marianne::positive" "edward::uncheerful" "mary_brown::fanciful" "elinor::fastidious" "marianne::selfish" "lucy::free" "pratt::general" "mizz_dashwood::grateful" "elinor::hasty" "robert::proud" "john_dashwood::kind" "ferrars::strong" "robert::natural" "edward::speedy" "marianne::quiet" "willoughby::second" "marianne::self-command" "lucy::severe" "willoughby::speculative" "marianne::spirited" "robert::sudden" "lucy::uncertain" "lucy::violent" "thomas::wanton" "willoughby::certain" "elinor_dashwood::direct" "lucy::constant" "elinor_dashwood::spirited" "lucy::sly" "lady_middleton::#-easy" "john_dashwood::#-weak" "ferrars::easy" "palmer::active" "elinor::unhappy" "marianne_of_the_anne_steele::animated" "willoughby::fresh" "lady_middleton::judicious" "willoughby::compassionate" "willoughby::confident" "jennings::conscientious" "elinor::simple" "willoughby::discerning" "marianne::sensible" "jennings::earnest" "willoughby::earnest" "willoughby::faithful" "lucy::sensible" "robert::gay" "marianne::worldly" "marianne::soft" "willoughby::gentle" "marianne::good-natured" "middleton::grateful" "palmer::serious" "marianne::handsome" "marianne::heavy" "willoughby::heavy" "jennings::honest" "robert_ferrars::impatient" "willoughby::impatient" "elinor::proud" "morton::irrepressible" "marianne::leisurely" "willoughby::loud" "ferrars::melancholy" "palmer::merry" "elinor::sweet" "willoughby::negative" "marianne::nervous" "lady_middleton::officious" "willoughby::open" "lucy::particular" "margaret::particular" "morton::particular" "marianne::pleasant" "marianne::polite" "marianne::rapturous" "marianne::reasonable" "palmer::restless" "marianne::second" "steele::shrewd" "john_dashwood::silent" "jennings::solicitous" "willoughby::sorrowful" "marianne::steadfast" "marianne::thankful" "marianne::thorough" "lucy::true" "willoughby::true" "marianne::unkind" "willoughby::urgent" "marianne::vain" "john_dashwood::verbal" "marianne::violent" "marianne::zealous" "eliza_williams::natural" "grey::communicative" "ferrars::grateful" "ferrars::silent" "robert::selfish" "morton::philippic" "robert::domestic" "ferrars::pleasant" "thomas::free" "lucy::simple" "thomas::sure" "marianne::impertinent" "grey::stylish" "willoughby::positive" "taylor::true" "palmer::urgent" "harris::second" "harry::particular" "marianne::indifferent" "marianne::hopeless" "palmer::intimate" "lucy_steele::nervous" "steele::quick" "palmer::sure" "lady_middleton::uncordial" "lady_middleton::witty" "lady_middleton::open" "john_middleton::sociable" "john_willoughby::obedient" "steele::exact" "middleton::particular" "lady_middleton::handsome" "middleton::independent" "john::simple" "palmer::undiscerning" "lucy_steele::sweet" "pratt::active" "steele::fast" "miss_dashwood::hostile" "middleton::proud" "robert::reasonable" "martha_sharpe::sure" "marianne::well-disposed" "marianne_dashwood::strong" "willoughby::busy" "marianne::loving" "willoughby::unhappy" "smith::eager" "willoughby::fearful" "willoughby::indulgent" "willoughby::natural" "willoughby::sanguine" "willoughby::slow" "willoughby::stable" "steele::sudden" "willoughby::willing" "middleton::handsome" "palmer::handsome" "palmer::friendly" "palmer::sweet" "robert::rapid" "robert::penitent" "smith::open" "smith::ungenerous" "williams::sure" "willoughby::uncertain"
"annamaria::gentle" 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annamaria::playful" 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annamaria::quiet" 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annamaria::second" 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
