"" "--_bingley::steady" "--_elizabeth::calm" "--_elizabeth::handsome" "--_elizabeth::sweet" "--_elizabeth::weak" "annesley::cold" "annesley::genteel" "bennet::#-sufficient" "bennet::ceremonious" "bennet::certain" "bennet::cheerful" "bennet::civil" "bennet::clamorous" "bennet::cold" "bennet::communicative" "bennet::contrary" "bennet::dilatory" "bennet::fast" "bennet::firm" "bennet::formal" "bennet::general" "bennet::gentle" "bennet::grateful" "bennet::handsome" "bennet::heavy" "bennet::hypocritical" "bennet::indifferent" "bennet::intimate" "bennet::kind" "bennet::laconic" "bennet::lively" "bennet::natural" "bennet::polite" "bennet::punctual" "bennet::quick" "bennet::rapid" "bennet::sad" "bennet::second" "bennet::sensible" "bennet::serious" "bennet::silent" "bennet::sour" "bennet::speedy" "bennet::strong" "bennet::sure" "bennet::thankful" "bennet::tranquil" "bingley::#-wise" "bingley::affectionate" "bingley::careless" "bingley::cautious" "bingley::certain" "bingley::civil" "bingley::daring" "bingley::eager" "bingley::easy" "bingley::exact" "bingley::general" "bingley::hearty" "bingley::indifferent" "bingley::indolent" "bingley::intimate" "bingley::irreligious" "bingley::jealous" "bingley::kind" "bingley::lively" "bingley::partial" "bingley::polite" "bingley::proud" "bingley::prudent" "bingley::quick" "bingley::quiet" "bingley::reasonable" "bingley::second" "bingley::sensible" "bingley::silent" "bingley::sincere" "bingley::sure" "bingley::true" "bingley::unassuming" "bingley::undecided" "bingley::unhappy" "bingley::vain" "caroline::certain" "caroline::partial" "caroline::second" "caroline::sensible" "catherine_de_bourgh::earnest" "catherine_de_bourgh::grateful" "catherine_de_bourgh::sincere" "catherine::certain" "catherine::humble" "catherine::open" "catherine::particular" "catherine::quiet" "catherine::silent" "catherine::true" "charles::careless" "charlotte_lucas::particular" "charlotte_lucas::sensible" "collins::active" "collins::affectionate" "collins::certain" "collins::earnest" "collins::fast" "collins::formal" "collins::free" "collins::genteel" "collins::grateful" "collins::headstrong" "collins::humble" "collins::lively" "collins::melancholy" "collins::miserly" "collins::partial" "collins::peevish" "collins::pleasant" "collins::prompt" "collins::prudent" "collins::quarrelsome" "collins::quiet" "collins::rapturous" "collins::resentful" "collins::sad" "collins::second" "collins::serious" "collins::silent" "collins::steady" "collins::sudden" "collins::sure" "collins::thankful" "darcy::#-penitent" "darcy::#-wise" "darcy::careful" "darcy::certain" "darcy::civil" "darcy::close" "darcy::confidential" "darcy::contrary" "darcy::cordial" "darcy::curious" "darcy::eager" "darcy::earnest" "darcy::energetic" "darcy::general" "darcy::generous" "darcy::handsome" "darcy::haughty" "darcy::hopeless" "darcy::impertinent" "darcy::indolent" "darcy::insolent" "darcy::intimate" "darcy::irreligious" "darcy::jealous" "darcy::kind" "darcy::lively" "darcy::mercenary" "darcy::nonsensical" "darcy::obsequious" "darcy::open" "darcy::partial" "darcy::particular" "darcy::playful" "darcy::polite" "darcy::prejudiced" "darcy::proud" "darcy::punctual" "darcy::second" "darcy::sensible" "darcy::serious" "darcy::silent" "darcy::sincere" "darcy::slow" "darcy::solemn" "darcy::stately" "darcy::strong" "darcy::sure" "darcy::thankful" "darcy::true" "darcy::unguarded" "darcy::unhappy" "darcy::vain" "darcy::willing" "darcy::wise" "de_bourgh::cold" "de_bourgh::earnest" "de_bourgh::particular" "denny::certain" "earl::lively" "eliza::civil" "eliza::cruel" "eliza::gallant" "eliza::partial" "eliza::steadfast" "eliza::steady" "elizabeth::#-penitent" "elizabeth::active" "elizabeth::affectionate" "elizabeth::authoritative" "elizabeth::cautious" "elizabeth::certain" "elizabeth::cheerful" "elizabeth::cold" "elizabeth::congratulatory" "elizabeth::decisive" "elizabeth::delicate" "elizabeth::eager" "elizabeth::earnest" "elizabeth::easy" "elizabeth::energetic" "elizabeth::expressive" "elizabeth::free" "elizabeth::fresh" "elizabeth::frivolous" "elizabeth::general" "elizabeth::genteel" "elizabeth::gentle" "elizabeth::grateful" "elizabeth::grave" "elizabeth::hasty" "elizabeth::hopeless" "elizabeth::humble" "elizabeth::impatient" "elizabeth::indolent" "elizabeth::intimate" "elizabeth::jealous" "elizabeth::lively" "elizabeth::modest" "elizabeth::natural" "elizabeth::obsequious" "elizabeth::open" "elizabeth::original" "elizabeth::particular" "elizabeth::playful" "elizabeth::pleasant" "elizabeth::polite" "elizabeth::pompous" "elizabeth::prompt" "elizabeth::quiet" "elizabeth::rude" "elizabeth::second" "elizabeth::sensible" "elizabeth::silent" "elizabeth::stately" "elizabeth::steady" "elizabeth::sure" "elizabeth::thankful" "elizabeth::thoughtless" "elizabeth::true" "elizabeth::ungracious" "elizabeth::unguarded" "elizabeth::unhappy" "elizabeth::urgent" "elizabeth::vain" "elizabeth::violent" "elizabeth::willing" "forster::energetic" "forster::general" "forster::noisy" "forster::particular" "forster::pleasant" "forster::speedy" "forster::violent" "gardiner::#-cordial" "gardiner::certain" "gardiner::cruel" "gardiner::fast" "gardiner::general" "gardiner::merry" "gardiner::sensible" "gardiner::sure" "gardiner::violent" "george_wickham::civil" "george::cold" "hurst::awkward" "hurst::bitter" "hurst::steady" "hurst::violent" "jane::affectionate" "jane::certain" "jane::cold" "jane::delicate" "jane::eager" "jane::fast" "jane::general" "jane::intimate" "jane::irreligious" "jane::lively" "jane::sad" "jane::second" "jane::serious" "jane::sudden" "jane::unfeeling" "jane::violent" "jenkinson::rapturous" "jones::sudden" "kitty::cold" "kitty::constant" "kitty::delicate" "kitty::domestic" "kitty::general" "kitty::intimate" "kitty::natural" "kitty::peevish" "kitty::restless" "kitty::second" "lady_catherine::acceptable" "lady_catherine::authoritative" "lady_catherine::conscientious" "lady_catherine::grateful" "lady_catherine::hopeless" "lady_catherine::indulgent" "lady_catherine::rapturous" "lady_lucas::fast" "lady_lucas::general" "lady_lucas::good-natured" "lady_lucas::joyful" "lewis_de_bourgh::earnest" "lizzy::indifferent" "lucas::easy" "lucas::rude" "lydia::certain" "lydia::clamorous" "lydia::constant" "lydia::creative" "lydia::dilatory" "lydia::eager" "lydia::easy" "lydia::fearless" "lydia::intimate" "lydia::particular" "lydia::peevish" "lydia::polite" "lydia::saucy" "lydia::silent" "lydia::steady" "lydia::sure" "maria::calm" "maria::general" "maria::grateful" "mary::silent" "meryton::civil" "miss_bingley::careful" "philips::fresh" "wickham::careful" "wickham::dictatorial" "wickham::partial" "wickham::silent" "william_lucas::certain" "william_lucas::silent" "darcy::steady" "william::calm" "--_lady::handsome" "jane::sweet" "mary::weak" "darcy::cold" "gardiner::genteel" "bingley::#-sufficient" "bingley::ceremonious" "bennet::constant" "bennet::open" "bingley::formal" "lucas::civil" "lydia::gentle" "jane::sure" "lady_lucas::cold" "miss_bingley::cold" "bingley::communicative" "collins::contrary" "bennet::negligent" "lucas::fast" "jane::firm" "bennet::incredulous" "lydia::general" "bingley::gentle" "lydia::grateful" "collins::heavy" "bennet::selfish" "collins::indifferent" "bennet::partial" "mary::intimate" "jane::laconic" "elizabeth::strong" "hurst::polite" "bingley::punctual" "bennet::sarcastic" "william::rapid" "lizzy::sad" "lydia::second" "charlotte_lucas::tranquil" "jane::sensible" "charles::serious" "lucas::sour" "catherine::speedy" "elizabeth::#-wise" "jane::easy" "darcy::careless" "jane::cautious" "william_lucas::undecided" "wickham::civil" "jane::daring" "georgiana::eager" "bingley::pleasant" "louisa::exact" "william_lucas::general" "lizzy::hearty" "elizabeth::indifferent" "hurst::indolent" "jane::proud" "jane::jealous" "bingley::unreserved" "elizabeth::partial" "elizabeth::prudent" "darcy::quick" "philips::quiet" "jane::reasonable" "lizzy::second" "jane::sincere" "kitty::sure" "jane::true" "darcy::unassuming" "wickham::certain" "lewis_de_bourgh::grateful" "elizabeth::sincere" "de_bourgh::humble" "lady_catherine::open" "wickham::particular" "lady_catherine::quiet" "de_bourgh::true" "elizabeth::quarrelsome" "gardiner::affectionate" "maria::certain" "william::earnest" "elizabeth::formal" "maria::genteel" "lady_catherine::sure" "lizzy::headstrong" "madam::headstrong" "rosings::melancholy" "collins::sensible" "elizabeth::peevish" "lewis_de_bourgh::pleasant" "rosings::quiet" "elizabeth::resentful" "lydia::sad" "lydia::serious" "madam::silent" "lucas::steady" "philips::sudden" "william::thankful" "elizabeth::haughty" "darcy::vicious" "william_lucas::close" "elizabeth::cordial" "darcy::hasty" "elizabeth::curious" "darcy::impatient" "elizabeth::solemn" "lucas::energetic" "darcy::malicious" "darcy::social" "darcy::violent" "lydia::generous" "gardiner::handsome" "lucas::hopeless" "elizabeth::impertinent" "forster::impertinent" "lady_catherine::impertinent" "george_wickham::insolent" "lizzy::intimate" "lydia::jealous" "george_wickham::kind" "netherfield::mercenary" "elizabeth::nonsensical" "hurst::open" "wickham::prejudiced" "fitzwilliam::particular" "jane::particular" "wickham::polite" "darcy::shy" "elizabeth::proud" "lucas::proud" "lydia::punctual" "miss_de_bourgh::second" "william::serious" "wickham::wise" "william::silent" "elizabeth::slow" "reynolds::sure" "darcy::vague" "kent::unhappy" "lydia::unhappy" "wickham::willing" "jenkinson::cold" "eliza::general" "elizabeth::gallant" "jane::partial" "fitzwilliam::steadfast" "wickham::authoritative" "elizabeth::sad" "elizabeth::sudden" "elizabeth::neat" "jane::cheerful" "lydia::congratulatory" "elizabeth::negative" "lydia::delicate" "jane::earnest" "mary::easy" "gardiner::expressive" "jane::free" "wickham::fresh" "wickham::frivolous" "wickham::general" "william::general" "mary::grave" "jane::hasty" "jane::hopeless" "lady_catherine::impatient" "jane::modest" "georgiana::open" "jane::original" "lizzy::particular" "jane::playful" "lady_catherine::pompous" "jane::quiet" "wickham::quiet" "william::rude" "lady_catherine::sensible" "lizzy::sensible" "jane::silent" "lydia::violent" "lydia::unguarded" "lydia::thoughtless" "elizabeth::wise" "lucas::ungracious" "lydia::urgent" "maria::vain" "wickham::vain" "lydia::noisy" "gardiner::pleasant" "wickham::speedy" "kitty::violent" "gardiner::impartial" "wickham::cruel" "lydia::merry" "wickham::sure" "mary::cold" "miss_bingley::awkward" "miss_bingley::bitter" "jane::willing" "jane::impertinent" "wickham::second" "wickham::unfeeling" "mary::delicate" "lydia::natural" "lydia::restless" "lady_catherine::delicate" "lady_catherine::polite" "lucas::rapturous" "william::good-natured" "william::joyful" "lizzy::sure" "wickham::constant" "lydia::gay" "lydia::quick" "lydia::sufficient" "lydia::ungracious" "maria::humble" "mary::vain" "meryton::pompous" "miss_bingley::sensible" "wickham::kind" "wickham::insolent"
"--_bingley::steady" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"--_elizabeth::calm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"--_elizabeth::handsome" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"--_elizabeth::sweet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"--_elizabeth::weak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annesley::cold" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annesley::genteel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
