"" "agnes::christian" "agnes::penitent" "agnes::unhappy" "barney::cold" "barney::friendly" "barney::silent" "bates::close" "bates::curious" "bates::dependent" "bates::expressive" "bates::facetious" "bates::ferocious" "bates::free" "bates::impatient" "bates::impertinent" "bates::jolly" "bates::loud" "bates::solemn" "beadle::second" "bedwin::abrupt" "bedwin::bitter" "bedwin::cold" "bedwin::cruel" "bedwin::eager" "bedwin::gentle" "bedwin::open" "bedwin::solemn" "bedwin::sure" "bedwin::sweet" "bedwin::weak" "betsy::feminine" "betsy::sweet" "bill::bitter" "bill::civil" "bill::fresh" "bill::incredulous" "bill::military" "bill::nervous" "bill::sure" "bill::surly" "bill::weak" "bolter::free" "bolter::general" "bolter::second" "bolter::sober" "brittles::domestic" "brownlow::#-philosophical" "brownlow::abrupt" "brownlow::bitter" "brownlow::cruel" "brownlow::dexterous" "brownlow::dogged" "brownlow::downright" "brownlow::eager" "brownlow::expressive" "brownlow::fresh" "brownlow::honest" "brownlow::humane" "brownlow::lonely" "brownlow::natural" "brownlow::particular" "brownlow::reasonable" "brownlow::rough" "brownlow::serious" "brownlow::straight" "brownlow::strong" "brownlow::sure" "brownlow::tight" "brownlow::true" "brownlow::weak" "brownlow::wry" "bumble::#-weak" "bumble::affectionate" "bumble::brute" "bumble::chaste" "bumble::cheerful" "bumble::decisive" "bumble::delicate" "bumble::domestic" "bumble::exact" "bumble::fierce" "bumble::friendly" "bumble::general" "bumble::gloomy" "bumble::hard-hearted" "bumble::heavy" "bumble::helpless" "bumble::impatient" "bumble::majestic" "bumble::melancholy" "bumble::obstinate" "bumble::open" "bumble::open-handed" "bumble::particular" "bumble::pleasant" "bumble::profuse" "bumble::prudent" "bumble::respectful" "bumble::second" "bumble::strong" "bumble::sudden" "bumble::sure" "bumble::thankful" "bumble::virtuous" "charles_bates::honest" "charley_bates::sprightly" "charley_bates::tidy" "charley_bates::ugly" "charley_bates::violent" "charley::feminine" "charley::fresh" "charley::jolly" "charley::sure" "charley::sweet" "chickweed::active" "chitling::close" "chitling::haughty" "chitling::melancholy" "claypole::curious" "claypole::dignified" "claypole::intense" "claypole::loud" "claypole::violent" "corney::cheerful" "corney::grateful" "crackit::heavy" "crackit::silent" "crackit::violent" "dawkin::careless" "dawkin::intimate" "dawkins::fresh" "dawkins::strong" "duff::easy" "duff::muddle-headed" "fagin::bold" "fagin::brute" "fagin::certain" "fagin::charitable" "fagin::cheerful" "fagin::constant" "fagin::dogged" "fagin::fierce" "fagin::free" "fagin::general" "fagin::genteel" "fagin::handy" "fagin::heavy" "fagin::hopeless" "fagin::impatient" "fagin::nervous" "fagin::open" "fagin::particular" "fagin::pleasant" "fagin::quick" "fagin::rough" "fagin::rusty" "fagin::silent" "fagin::sly" "fagin::sober" "fagin::solemn" "fagin::straight" "fagin::subtle" "fagin::sure" "fagin::surly" "fagin::true" "fagin::violent" "fagin::wary" "gamfield::certain" "gamfield::general" "giles::heavy" "giles::loud" "giles::violent" "giles::weak" "grimwig::abrupt" "grimwig::confident" "grimwig::dexterous" "grimwig::downright" "grimwig::eager" "grimwig::fast" "grimwig::hopeless" "grimwig::impatient" "grimwig::particular" "grimwig::rigid" "grimwig::rough" "grimwig::strong" "grimwig::true" "grimwig::weak" "harry_harry::stately" "harry_maylie::boisterous" "harry_maylie::heavy" "harry_maylie::thoughtful" "harry::earnest" "harry::heavy" "harry::thoughtful" "harry::true" "jem_spyers::active" "john::classic" "john::rapid" "kags::melancholy" "limbkins::cheerful" "lor::sly" "losberne::active" "losberne::fearful" "losberne::kind-hearted" "losberne::quiet" "losberne::solemn" "losberne::sure" "losberne::weak" "losberne::wry" "master_bates::boisterous" "master_bates::lively" "master_bates::strong" "maylie::active" "maylie::boisterous" "maylie::busy" "maylie::cold" "maylie::enthusiastic" "maylie::exact" "maylie::ferocious" "maylie::fresh" "maylie::gentle" "maylie::heavy" "maylie::impatient" "maylie::kind-hearted" "maylie::loquacious" "maylie::pleasant" "maylie::quick" "maylie::sad" "maylie::silent" "maylie::virtuous" "maylie::wry" "miss_rose::sure" "morrice::clean" "nancy::affectionate" "nancy::certain" "nancy::cold" "nancy::efficient" "nancy::fresh" "nancy::gloomy" "nancy::handy" "nancy::irrepressible" "nancy::natural" "nancy::pleasant" "nancy::prompt" "nancy::rapid" "nancy::rough" "nancy::serious" "nancy::sly" "nancy::violent" "nancy::wary" "nancy::weak" "noah_claypole::fast" "noah_claypole::rueful" "noah_claypole::vicious" "noah::cold" "noah::complimentary" "noah::cowardly" "noah::cruel" "noah::curious" "noah::facetious" "noah::hearty" "noah::heavy" "noah::malicious" "noah::sure" "noah::vicious" "noah::violent" "oliver_twist::cheerful" "oliver_twist::fervent" "oliver_twist::particular" "oliver_twist::true" "oliver_twist::vicious" "oliver::#-dainty" "oliver::#-philosophical" "oliver::#-strong" "oliver::affectionate" "oliver::bitter" "oliver::boisterous" "oliver::calm" "oliver::careless" "oliver::certain" "oliver::cheerful" "oliver::classic" "oliver::close" "oliver::cold" "oliver::cool" "oliver::cowardly" "oliver::curious" "oliver::delicate" "oliver::dependent" "oliver::dexterous" "oliver::eager" "oliver::earnest" "oliver::efficient" "oliver::fast" "oliver::fearful" "oliver::gay" "oliver::general" "oliver::gentle" "oliver::gloomy" "oliver::gracious" "oliver::hearty" "oliver::heavy" "oliver::impetuous" "oliver::joyful" "oliver::kind-hearted" "oliver::loud" "oliver::melancholy" "oliver::nervous" "oliver::open" "oliver::particular" "oliver::peaceful" "oliver::profuse" "oliver::quiet" "oliver::rapid" "oliver::responsible" "oliver::second" "oliver::serious" "oliver::silent" "oliver::slow" "oliver::soft" "oliver::sorrowful" "oliver::sprightly" "oliver::strong" "oliver::surly" "oliver::sweet" "oliver::tight" "rose::earnest" "rose::gentle" "rose::quiet" "sikes::bold" "sikes::certain" "sikes::contrary" "sikes::dogged" "sikes::fast" "sikes::lonely" "sikes::military" "sikes::nervous" "sikes::noisy" "sikes::open" "sikes::pleasant" "sikes::responsible" "sikes::restless" "sikes::rough" "sikes::second" "sikes::sly" "sikes::sure" "sikes::surly" "sowerberry::cheerful" "sowerberry::heavy" "st._paul::heavy" "toby_crackit::gloomy" "toby_crackit::responsible" "toby::sure" "brownlow::christian" "brownlow::penitent" "brownlow::unhappy" "fagin::friendly" "nancy::silent" "bates::lively" "bates::haughty" "bates::familiar" "bates::irrepressible" "dawkins::ferocious" "noah::impertinent" "sikes::jolly" "fagin::loud" "sikes::solemn" "oliver::abrupt" "oliver::cruel" "oliver::sure" "oliver::weak" "bedwin::grateful" "oliver::solemn" "oliver::feminine" "master_bates::sweet" "sikes::bitter" "sikes::civil" "fagin::fresh" "fagin::incredulous" "toby_crackit::military" "toby::surly" "sikes::weak" "fagin::second" "noah::sober" "giles::domestic" "oliver::humane" "rose_maylie::dexterous" "edward_leeford::dogged" "harry_maylie::downright" "maylie::expressive" "oliver::fresh" "oliver::honest" "edward_leeford::lonely" "oliver::natural" "oliver::true" "rose::reasonable" "oliver::rough" "oliver::straight" "rose::sure" "rose::wry" "bumble::excitable" "bumble::cold" "bumble::loud" "bumble::passionate" "bumble::frolicsome" "corney::exact" "bumble::warlike" "sowerberry::friendly" "gamfield::gloomy" "sowerberry::profuse" "oliver::helpless" "oliver::impatient" "oliver::majestic" "sowerberry::obstinate" "corney::open-handed" "corney::particular" "bumble::stately" "sowerberry::prudent" "mann::respectful" "corney::sudden" "mann::sure" "oliver::thankful" "corney::virtuous" "sikes::honest" "oliver::tidy" "crackit::ugly" "william_sikes::violent" "jem::active" "chitling::earnest" "toby_crackit::haughty" "toby::melancholy" "oliver::violent" "oliver::dignified" "claypole::strong" "oliver_twist::grateful" "tom::heavy" "sikes::silent" "sikes::violent" "oliver::intimate" "noah::strong" "wery::easy" "giles::muddle-headed" "sikes::subtle" "nance::brute" "nancy::particular" "rose::certain" "noah_claypole::charitable" "oliver::rusty" "oliver::constant" "fagin::strong" "noah_claypole::free" "noah::free" "noah_claypole::genteel" "nancy::true" "sikes::heavy" "toby_crackit::hopeless" "fagin::unmindful" "sikes::wary" "sikes::quick" "sikes::straight" "tom::sure" "gamfield::particular" "giles::strong" "harry_maylie::hopeless" "rose::rigid" "harry_harry::sudden" "oliver::thoughtful" "rose::true" "rose::heavy" "lor::ugly" "oliver::active" "rose::kind-hearted" "rose::solemn" "oliver::lively" "sikes::strong" "oliver::busy" "maylie::generous" "oliver::ferocious" "rose::pleasant" "mother::impatient" "oliver::loquacious" "oliver::quick" "rose::quick" "oliver::sad" "nancy::virtuous" "oliver::clean" "sikes::affectionate" "oliver::prompt" "william_sikes::fresh" "william_sikes::gloomy" "oliver::irrepressible" "sikes::rapid" "sikes::serious" "noah_claypole::sure" "oliver::rueful" "oliver::vicious" "sowerberry::cold" "sowerberry::complimentary" "oliver::facetious" "oliver_twist::hearty" "oliver::malicious" "oliver_twist::sensitive" "oliver::negative" "oliver::sudden" "sikes::cold" "oliver::impious" "oliver::sanguinary" "oliver::philosophical" "oliver::guileless" "oliver::tearful" "oliver::zealous" "oliver::handsome" "toby_crackit::heavy" "sikes::gracious" "rose::hearty" "rose::nervous" "oliver::timid" "oliver::tranquil" "rose::strong" "william_sikes::responsible" "oliver::stentorian" "sikes::soft" "william_sikes::strong" "oliver::windy" "sikes::suspicious" "sowerberry::irrepressible" "st._paul::restless"
"agnes::christian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::penitent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::unhappy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"barney::cold" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"barney::friendly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"barney::silent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bates::close" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bates::curious" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
