"source" "target" "tag"
228 231 "elinor::general"
188 245 "elinor::affectionate"
249 251 "elinor::handsome"
189 287 "elinor::certain"
286 293 "elinor::easy"
43 303 "elinor::prudent"
30 325 "john_dashwood::handsome"
157 333 "dashwood::particular"
332 399 "john::cold"
333 406 "dashwood::particular"
333 406 "john::particular"
333 423 "lady_middleton::particular"
245 477 "elinor::affectionate"
231 512 "marianne::general"
423 512 "marianne::particular"
362 524 "dashwood::sure"
231 598 "elinor::general"
512 598 "marianne::general"
598 604 "elinor::general"
415 605 "brandon::silent"
242 605 "elinor::silent"
415 605 "jennings::silent"
605 610 "willoughby::lively"
42 632 "elinor::sensible"
480 668 "elinor::invariable"
581 675 "marianne::second"
293 680 "elinor::easy"
604 681 "elinor::general"
675 685 "marianne::second"
287 728 "elinor::certain"
831 836 "williams::sure"
226 839 "elinor::natural"
857 858 "elinor::true"
632 867 "elinor::sensible"
836 889 "williams::sure"
598 902 "marianne::general"
728 905 "marianne::certain"
902 905 "marianne::general"
406 906 "dashwood::particular"
42 920 "elinor::eager"
461 944 "marianne::violent"
944 976 "marianne::violent"
511 978 "willoughby::heavy"
42 992 "marianne::eager"
606 1031 "willoughby::indifferent"
727 1032 "willoughby::sure"
978 1075 "willoughby::heavy"
540 1077 "willoughby::certain"
610 1079 "willoughby::lively"
605 1079 "willoughby::silent"
228 1086 "elinor::direct"
716 1088 "marianne::indulgent"
716 1088 "willoughby::indulgent"
594 1089 "marianne::natural"
733 1113 "marianne::sure"
728 1116 "elinor::certain"
905 1116 "marianne::certain"
1077 1116 "willoughby::certain"
229 1124 "elinor::rapturous"
867 1124 "elinor::sensible"
534 1156 "john::pleasant"
518 1156 "marianne::pleasant"
905 1218 "marianne::general"
196 1231 "marianne::grave"
605 1236 "elinor::lively"
610 1236 "marianne::lively"
1124 1237 "elinor::gay"
644 1269 "elinor::animated"
703 1269 "elinor::unhappy"
992 1270 "marianne::eager"
857 1280 "marianne::true"
1280 1284 "marianne::true"
1231 1310 "edward::grave"
1105 1311 "marianne::speedy"
540 1323 "john::certain"
1116 1323 "willoughby::certain"
1113 1333 "marianne::sure"
604 1334 "willoughby::general"
681 1342 "elinor::general"
640 1365 "dashwood::serious"
1342 1377 "elinor::general"
1116 1396 "elinor::certain"
415 1416 "lady_middleton::grave"
849 1433 "jennings::loud"
524 1480 "dashwood::sure"
1231 1491 "marianne::grave"
1297 1500 "marianne::silent"
1124 1519 "elinor::sensible"
1377 1520 "elinor::general"
842 1553 "john::general"
406 1553 "john::particular"
423 1553 "lady_middleton::particular"
1270 1553 "marianne::eager"
1218 1553 "marianne::general"
491 1553 "marianne::partial"
512 1553 "marianne::particular"
1334 1553 "willoughby::general"
415 1578 "brandon::grave"
1553 1595 "john::particular"
430 1606 "jennings::active"
378 1612 "lady_middleton::civil"
1269 1614 "elinor::animated"
1465 1631 "elinor::civil"
899 1631 "elinor::constant"
1612 1631 "lady_middleton::civil"
605 1650 "elinor::silent"
1500 1650 "marianne::silent"
1638 1659 "william::quiet"
266 1660 "elinor::quiet"
733 1671 "elinor::sure"
1333 1671 "marianne::sure"
1520 1690 "elinor::general"
1553 1690 "john::general"
1553 1690 "marianne::general"
680 1709 "elinor::easy"
668 1709 "elinor::invariable"
1631 1710 "elinor::constant"
1631 1715 "elinor::civil"
189 1721 "elinor::serious"
1650 1737 "elinor::silent"
303 1750 "elinor::prudent"
1333 1768 "edward::sure"
1768 1787 "edward::sure"
1787 1803 "edward::sure"
1733 1803 "lucy::sure"
1519 1806 "elinor::sensible"
858 1828 "elinor::true"
1810 1847 "lucy::melancholy"
480 1854 "edward::invariable"
1857 1859 "edward::jealous"
278 1859 "edward::natural"
839 1859 "elinor::natural"
1857 1859 "lucy::jealous"
1659 1859 "lucy::natural"
1690 1864 "john::general"
1595 1864 "john::particular"
1803 1873 "lucy::sure"
1690 1881 "marianne::general"
1859 1918 "lucy::jealous"
481 1920 "elinor::melancholy"
1770 1923 "edward::hasty"
1737 1925 "elinor::silent"
1732 1925 "lucy::silent"
1803 1937 "edward::sure"
481 1967 "edward::melancholy"
1920 1967 "elinor::melancholy"
1699 1987 "elinor_dashwood::sure"
878 1987 "jennings::sure"
1671 1987 "marianne::sure"
906 1995 "dashwood::particular"
1086 1995 "elinor::direct"
737 1995 "elinor::particular"
737 1995 "jennings::particular"
1553 1995 "marianne::particular"
1553 1995 "willoughby::particular"
1553 1996 "marianne::eager"
904 1998 "marianne::affectionate"
1750 2009 "elinor::prudent"
1996 2051 "marianne::eager"
849 2057 "elinor::loud"
849 2057 "marianne::loud"
849 2057 "willoughby::loud"
605 2058 "brandon::silent"
1925 2058 "elinor::silent"
1079 2058 "willoughby::silent"
1268 2060 "elinor::partial"
1710 2101 "elinor::constant"
1108 2120 "barton::open"
1284 2123 "marianne::true"
1711 2137 "elinor::thorough"
518 2139 "marianne::busy"
1396 2145 "elinor::certain"
1116 2145 "marianne::certain"
604 2149 "brandon::general"
1690 2149 "elinor::general"
1881 2149 "marianne::general"
1323 2152 "willoughby::certain"
2058 2166 "elinor::silent"
1967 2197 "elinor::melancholy"
879 2197 "jennings::melancholy"
696 2197 "marianne::melancholy"
2063 2198 "elinor::earnest"
1995 2203 "elinor::particular"
1086 2205 "elinor::simple"
2116 2211 "jennings::intimate"
