"terms";"clusters"
"#-bold";47
"#-handsome";110
"#-hasty";36
"#-tender";35
"abrupt";95
"acceptable";86
"accurate";39
"active";81
"acute";76
"affable";119
"affectionate";64
"animated";53
"arrogant";110
"assiduous";75
"authoritative";110
"awkward";12
"bashful";125
"benevolent";80
"bitter";38
"bold";89
"busy";80
"calm";80
"candid";36
"careful";124
"careless";15
"casual";21
"cautious";17
"ceremonious";70
"certain";24
"chatty";23
"cheerful";29
"christian";60
"circumspect";127
"civil";54
"clamorous";82
"close";55
"coherent";39
"cold";120
"communicative";126
"compassionate";111
"conceited";93
"conciliatory";61
"confident";123
"confidential";41
"congenial";39
"congratulatory";33
"conscientious";97
"consistent";14
"constant";105
"cool";80
"cordial";34
"courteous";103
"creative";61
"critical";82
"cruel";32
"curious";43
"daring";129
"decided";6
"decisive";129
"delicate";1
"dependent";58
"destructive";37
"determined";91
"dictatorial";110
"diffident";4
"dignified";66
"dilatory";13
"direct";79
"disrespectful";97
"dissatisfied";36
"doleful";51
"domestic";27
"eager";100
"earnest";20
"easy";54
"eloquent";30
"emphatic";95
"energetic";43
"exact";90
"explicit";87
"expressive";72
"exuberant";96
"faithful";55
"familiar";32
"fastidious";40
"fearful";56
"firm";107
"forbearing";78
"formal";12
"free";77
"fresh";105
"friendly";118
"frivolous";123
"gallant";43
"gay";61
"general";24
"generous";52
"genteel";30
"gentle";86
"gloomy";37
"graceful";102
"gracious";1
"grateful";100
"grave";84
"guarded";127
"handsome";10
"hasty";106
"haughty";40
"headstrong";125
"hearty";108
"heavy";44
"honest";95
"hopeless";52
"humble";94
"hurried";69
"hypocritical";16
"impartial";3
"impatient";84
"impertinent";32
"impetuous";67
"impudent";98
"incredulous";9
"indefinite";74
"independent";65
"indifferent";104
"indirect";99
"indolent";93
"indulgent";97
"insincere";109
"insolent";108
"intimate";118
"invariable";2
"irreligious";122
"irritable";33
"jealous";16
"joyful";26
"just";21
"kind";25
"laconic";5
"leisurely";80
"lively";48
"lofty";72
"malicious";92
"maternal";33
"melancholy";88
"mercenary";122
"merry";39
"mild";127
"military";121
"miserly";66
"moderate";128
"modest";89
"musical";43
"natural";10
"neat";110
"negative";129
"negligent";13
"nervous";106
"noisy";98
"nonsensical";8
"obliging";103
"obsequious";109
"obstinate";28
"officious";14
"open";1
"orderly";53
"original";46
"overbearing";80
"partial";12
"particular";10
"pedantic";43
"peevish";96
"penitent";21
"perverse";127
"playful";125
"pleasant";116
"polite";50
"pompous";44
"positive";9
"prompt";66
"proud";54
"prudent";113
"punctual";44
"quarrelsome";99
"querulous";121
"quick";56
"quiet";17
"rapid";78
"rapturous";78
"reasonable";62
"resentful";75
"reserved";85
"resolute";101
"respectful";97
"restless";96
"retrospective";19
"romantic";58
"rough";95
"rude";78
"sad";107
"sanguine";13
"sarcastic";101
"scrupulous";101
"second";10
"selfish";45
"sensible";24
"serious";25
"severe";115
"shrewish";71
"shy";76
"silent";7
"sincere";59
"slow";60
"social";21
"solemn";86
"sour";78
"speedy";26
"spirited";15
"spiritless";89
"spiteful";23
"sportive";33
"squeamish";96
"stately";44
"steady";22
"strong";64
"sudden";29
"sufficient";115
"supercilious";103
"sure";31
"sweet";46
"tacit";68
"taciturn";111
"tempered";92
"tender";85
"thankful";94
"thorough";49
"tractable";18
"true";10
"unassuming";76
"uncertain";79
"uncivil";73
"unforgiving";121
"ungracious";42
"unguarded";63
"unhappy";22
"unreserved";83
"urgent";19
"vain";114
"violent";62
"watchful";109
"weak";57
"wise";123
"vague";47
"simple";95
"ungenerous";11
"undecided";85
"thoughtful";109
"thoughtless";82
"worldly";58
"unsocial";111
"whimsical";112
"vicious";58
"willing";117
"ugly";37
"untidy";93
"unsuspicious";122
"unbending";74
"studious";99
"unvarying";72
"suspicious";67
"wiser";28
"sly";60
"undutiful";51
"steadfast";39
"upstart";68
"unpretending";71
"witty";69
