"terms";"clusters"
"#-certain";97
"#-direct";292
"#-easy";97
"#-expressive";222
"#-fast";209
"#-free";103
"#-handsome";128
"#-open";240
"#-partial";66
"#-patient";118
"#-polite";271
"#-sanguine";162
"#-sleek";257
"#-sober";160
"#-sweet";77
"#-trim";218
"#-unobservant";62
"abject";152
"abrupt";248
"acceptable";145
"accessible";110
"accurate";95
"acquiescent";37
"active";219
"acute";237
"adhesive";126
"adventurous";268
"affable";141
"affectionate";290
"aggressive";27
"alert";292
"aloof";209
"argumentative";126
"arrogant";52
"assiduous";12
"austere";205
"avaricious";272
"awkward";167
"baseless";24
"bashful";79
"benevolent";288
"benignant";61
"biddable";281
"bitter";241
"bland";81
"bluff";17
"boisterous";166
"bold";76
"boyish";121
"brave";241
"brisk";18
"bristly";220
"brutal";232
"brute";163
"businesslike";169
"busy";91
"callous";74
"calm";90
"candid";112
"capricious";164
"captious";230
"careful";98
"careless";25
"casual";251
"cautious";46
"ceremonious";39
"certain";178
"changeful";78
"chary";74
"chaste";154
"chatty";292
"cheerful";4
"cheery";124
"chivalrous";74
"choleric";177
"christian";21
"civil";100
"clean";290
"close";91
"clumsy";118
"coherent";206
"cold";176
"coming";291
"communicative";36
"compassionate";275
"complacent";38
"compliant";291
"complimentary";133
"conciliatory";275
"condescending";234
"confident";267
"confidential";94
"congenial";173
"congratulatory";66
"conscientious";242
"considerate";21
"consistent";262
"constant";147
"constrained";238
"contemplative";214
"contrary";92
"conversational";205
"cool";197
"coquettish";146
"cordial";265
"courageous";111
"courteous";33
"covetous";212
"cranky";146
"credulous";237
"crisp";141
"critical";131
"cruel";147
"cunning";93
"curious";199
"dainty";155
"dauntless";162
"decided";28
"decisive";12
"deferential";110
"defiant";134
"definite";277
"deliberate";152
"delicate";4
"demonstrative";62
"dependent";172
"deprecatory";209
"destructive";202
"determined";197
"dignified";16
"digressive";189
"diligent";289
"diplomatic";242
"direct";115
"discreet";126
"discursive";272
"disdainful";266
"dishonest";100
"disorderly";145
"dissatisfied";143
"distrustful";248
"docile";126
"dogged";289
"doleful";293
"domestic";120
"doughty";277
"downright";137
"dreamy";278
"dutiful";158
"eager";148
"earnest";43
"easy";91
"eloquent";40
"emphatic";56
"energetic";272
"enthusiastic";249
"envious";236
"equable";7
"exact";98
"excitable";209
"exclusive";281
"excursive";202
"expansive";233
"explicit";50
"expressive";259
"facetious";216
"faithful";282
"familiar";147
"fanciful";276
"fast";115
"fatherly";166
"fearful";245
"feminine";142
"ferocious";80
"fervent";85
"festive";1
"fickle";232
"fierce";151
"fiery";144
"firm";75
"fitful";92
"fleshly";2
"flexible";130
"forbearing";129
"forcible";249
"forgetful";34
"formal";136
"forward";277
"fractious";291
"frank";98
"free";253
"fresh";4
"fretful";230
"friendly";199
"frigid";58
"frolicsome";277
"frugal";196
"gallant";134
"gay";5
"general";287
"generous";290
"genial";123
"genteel";108
"gentle";117
"gentlemanly";243
"giddy";127
"girlish";84
"gloomy";150
"graceful";180
"gracious";199
"grateful";199
"grave";185
"greedy";146
"gruff";158
"handsome";184
"handy";291
"hasty";226
"hateful";165
"haughty";59
"headlong";55
"heartless";152
"hearty";73
"heavy";253
"heedless";23
"helpless";7
"heretical";24
"honest";76
"hopeful";285
"hopeless";140
"hospitable";174
"hostile";65
"huffish";166
"humble";156
"hurried";38
"hysterical";115
"icy";33
"imitative";2
"immovable";293
"impartial";99
"impatient";245
"imperative";172
"imperious";266
"impertinent";237
"imperturbable";79
"impervious";169
"impetuous";238
"impudent";45
"impulsive";67
"inarticulate";116
"inconstant";135
"incredulous";226
"indecisive";230
"indefatigable";126
"indefinite";214
"independent";278
"indifferent";120
"indomitable";63
"industrious";181
"inexpensive";183
"inflammable";209
"inflexible";82
"ingenuous";182
"injudicious";239
"insolent";139
"intellectual";141
"intense";286
"intimate";174
"intolerant";198
"intrepid";87
"invariable";85
"invincible";81
"inviolable";27
"inward";272
"irascible";230
"ireful";248
"irrepressible";26
"irresolute";261
"irritable";209
"jealous";282
"jocose";60
"jocular";10
"jovial";23
"joyful";6
"joyous";230
"judicious";40
"just";188
"keen";252
"kind";253
"laborious";105
"lachrymose";175
"laconic";160
"laggard";154
"languid";284
"lavish";273
"lazy";222
"lenient";221
"limp";135
"listless";35
"literary";99
"lively";30
"lofty";187
"logical";289
"lonely";43
"loquacious";179
"loud";195
"loving";286
"magisterial";233
"majestic";168
"malevolent";118
"malicious";84
"maternal";12
"mathematical";228
"matronly";107
"maudlin";281
"mechanical";103
"meek";53
"melancholy";270
"mephistophelean";137
"mercenary";201
"merciful";207
"merry";68
"metaphysical";69
"methodical";131
"mild";76
"military";5
"mincing";78
"moderate";13
"modest";113
"monkish";143
"monosyllabic";31
"moody";55
"motherly";158
"mournful";231
"murderous";223
"musical";110
"mute";109
"natural";274
"neat";256
"negative";224
"nervous";41
"nigh";281
"nimble";254
"noiseless";22
"noisy";214
"obdurate";82
"obedient";171
"obliging";254
"obsequious";257
"observant";170
"open";178
"oracular";112
"oratorical";179
"orderly";47
"original";151
"overbearing";77
"partial";60
"particular";253
"passionate";231
"passionless";283
"passive";154
"paternal";210
"patient";132
"peaceful";280
"peevish";2
"penitent";283
"pensive";208
"peremptory";17
"persuasive";204
"pertinacious";86
"petulant";291
"philosophical";78
"pious";57
"pitiless";240
"placid";203
"plaintive";210
"platonic";276
"playful";271
"pleasant";270
"pleasurable";122
"polite";266
"politic";162
"political";198
"pompous";10
"positive";144
"practical";246
"precise";58
"presumptuous";263
"promiscuous";162
"prompt";159
"prophetic";173
"protective";242
"proud";287
"prudent";149
"puffy";202
"punctual";193
"pusillanimous";152
"querulous";161
"quick";270
"quiet";178
"rabid";92
"random";205
"rapid";35
"rapturous";200
"rash";32
"reasonable";45
"rebellious";114
"reckless";170
"refractory";222
"regardless";111
"regretful";269
"relentless";234
"religious";186
"remorseful";74
"repressible";222
"reproachful";133
"resentful";234
"reserved";13
"resolute";49
"respectful";244
"responsible";71
"responsive";15
"restless";155
"retentive";209
"retributive";190
"revengeful";64
"rigid";22
"romantic";136
"rough";29
"rude";186
"rueful";102
"runaway";54
"rusty";235
"ruthless";237
"sad";20
"sagacious";260
"sanguine";69
"sarcastic";250
"sardonic";126
"scholastic";127
"scientific";226
"scornful";134
"second";117
"selfish";142
"sensible";185
"sensitive";51
"sensual";11
"sentimental";258
"serene";56
"serious";113
"servile";78
"severe";185
"sheepish";271
"shrewd";229
"shy";247
"silent";211
"simple";4
"sincere";49
"sleek";33
"slippery";242
"slovenly";128
"slow";4
"sluggish";213
"sly";162
"smooth";70
"snappish";175
"sober";168
"sociable";129
"social";90
"soft";9
"solemn";91
"solicitous";14
"sorrowful";113
"sour";122
"spasmodic";81
"spirited";106
"spontaneous";83
"sprightly";273
"stable";264
"staid";87
"stately";9
"steadfast";280
"steady";259
"stealthy";188
"steep";101
"stentorian";163
"stern";140
"stiff";151
"stolid";204
"stormy";16
"straight";192
"straightforward";3
"strict";36
"strong";178
"stubborn";201
"studious";192
"submissive";188
"subservient";7
"subtle";139
"sudden";9
"sufficient";140
"suggestive";54
"sullen";263
"sunny";286
"supercilious";42
"sure";89
"susceptible";123
"suspicious";188
"sweet";217
"swift";192
"sympathetic";207
"systematic";191
"taciturn";220
"talkative";232
"tardy";125
"tasteful";27
"taut";258
"tearful";219
"tempestuous";138
"tender";140
"thankful";241
"thankless";116
"thorough";72
"thoughtful";43
"thoughtless";159
"tight";113
"timid";156
"tolerant";36
"tough";227
"treacherous";32
"tremulous";207
"trim";44
"true";176
"trustful";11
"turbulent";218
"ugly";119
"unbending";17
"uncertain";8
"uncompromising";216
"unconstrained";169
"undecided";142
"undutiful";104
"ungrateful";170
"unguarded";279
"unhappy";147
"unimaginative";162
"unkind";153
"unmindful";269
"unrelenting";215
"unsuspicious";240
"untoward";12
"unyielding";213
"urgent";54
"vague";156
"vain";252
"vehement";48
"venturesome";162
"vindictive";225
"violent";259
"visionary";19
"vituperative";237
"voluble";240
"waggish";103
"watchful";120
"weak";253
"wheezy";157
"whimsical";188
"willing";168
"wiser";203
"wistful";130
"womanly";158
"unreserved";97
"windy";161
"worldly";285
"voracious";218
"virtuous";84
"upstart";283
"zealous";127
"valiant";209
"wise";219
"wry";225
"vicious";12
"wary";17
"vigilant";228
"unsparing";181
"worshipful";39
"verbal";44
"thoroughgoing";230
"vivacious";143
"wrathful";84
"vociferous";118
"tempered";93
"turbid";15
"unsteady";146
"unselfish";88
"tranquil";255
"unassuming";96
"unforgiving";232
"unctuous";291
"unresponsive";276
"unobservant";97
"unsympathetic";105
"unwinking";93
"uncomplaining";194
"unresisting";292
"tidy";198
"trusty";138
"unceremonious";160
"unflinching";37
