"terms";"clusters"
"#-certain";93
"#-delicate";244
"#-easy";242
"#-handsome";121
"#-honest";244
"#-particular";51
"#-serious";124
"#-sufficient";159
"#-violent";251
"abject";76
"abrupt";220
"acceptable";157
"accessible";72
"accurate";266
"active";99
"acute";164
"adventurous";202
"affable";141
"affectionate";217
"affluent";142
"aloof";109
"amorous";8
"anticipative";5
"arbitrary";170
"argumentative";254
"arrogant";262
"assured";88
"avaricious";250
"awkward";101
"bashful";179
"benevolent";163
"biddable";78
"bitter";199
"bloodthirsty";254
"boastful";44
"boisterous";174
"bold";16
"boyish";70
"brave";211
"brisk";243
"brutal";45
"brutish";185
"buoyant";135
"busy";252
"cabalistic";234
"calculating";51
"calm";35
"candid";234
"careful";209
"careless";265
"casual";89
"cautious";92
"certain";228
"changeable";33
"charitable";92
"chaste";100
"chatty";117
"cheerful";148
"christian";190
"circuitous";231
"circumstantial";86
"civil";34
"classic";62
"clean";129
"cleanly";262
"close";148
"clumsy";60
"coherent";126
"cold";166
"communicative";247
"compassionate";145
"complacent";197
"complimentary";81
"condescending";51
"confident";265
"confidential";255
"congratulatory";5
"conscientious";262
"considerate";65
"constant";23
"conventional";201
"conversational";123
"convivial";139
"cool";35
"cordial";258
"courteous";208
"covetous";29
"cowardly";183
"critical";149
"cruel";246
"cunning";42
"curious";128
"dainty";114
"decisive";124
"decorous";94
"deferential";111
"definite";162
"deliberate";156
"delicate";17
"dependent";116
"destructive";38
"detached";205
"determined";258
"dexterous";63
"dignified";138
"direct";190
"discerning";54
"discreet";2
"discursive";78
"disdainful";222
"disrespectful";56
"dissatisfied";45
"docile";123
"dogged";11
"doleful";85
"dolorous";83
"domestic";98
"dreamy";11
"dutiful";5
"eager";252
"earnest";84
"easy";227
"economical";82
"ecstatic";72
"eloquent";119
"emphatic";59
"energetic";53
"enthusiastic";266
"envious";24
"erudite";155
"evasive";18
"exact";160
"excitable";135
"exclusive";261
"expeditious";250
"explicit";197
"expressive";129
"facetious";220
"faithful";199
"familiar";105
"fast";67
"fastidious";143
"fearful";28
"feminine";225
"ferocious";31
"fervent";203
"fervid";195
"festive";161
"fickle";33
"fierce";95
"fiery";20
"firm";104
"flighty";213
"flippant";236
"formal";161
"forthcoming";210
"forward";140
"fractious";156
"frank";157
"free";217
"fresh";113
"fretful";125
"friendly";35
"frivolous";170
"frugal";167
"furtive";62
"fustian";139
"gallant";30
"gay";232
"general";166
"generous";190
"genial";147
"genteel";25
"gentle";227
"gentlemanly";235
"giddy";158
"girlish";54
"gloomy";217
"graceful";189
"gracious";246
"grateful";26
"grave";99
"greedy";196
"gruff";225
"guarded";254
"guileless";89
"gypsy";62
"halting";194
"handsome";227
"handy";151
"hasty";46
"haughty";58
"headlong";257
"heartless";106
"hearty";173
"heavy";113
"heedless";240
"helpless";98
"histrionic";7
"honest";113
"hopeful";154
"hopeless";200
"hospitable";50
"hostile";169
"humane";253
"humble";101
"hurried";188
"hypocritical";250
"hysterical";187
"imitative";132
"immovable";264
"impartial";238
"impatient";172
"imperial";185
"imperious";119
"impertinent";267
"imperturbable";169
"impetuous";22
"impious";179
"impudent";241
"inconsiderate";133
"indefatigable";131
"indefinite";85
"independent";8
"indifferent";265
"indirect";170
"indolent";260
"industrious";229
"inflexible";215
"ingenuous";192
"injudicious";194
"insolent";116
"intellectual";219
"intense";95
"intimate";91
"intrusive";103
"invariable";167
"inward";205
"irascible";68
"ironical";39
"irrepressible";130
"irreverent";221
"irritable";1
"jaunty";66
"jealous";101
"jocose";118
"jocular";123
"jolly";103
"jovial";63
"joyful";11
"just";47
"keen";104
"kind";9
"kindly";37
"knowing";233
"laborious";117
"lackadaisical";186
"laconic";260
"languid";138
"lazy";237
"lethargic";139
"licentious";263
"limp";174
"listless";198
"literal";142
"literary";91
"lively";150
"lofty";97
"logical";177
"lonely";42
"loquacious";151
"lordly";33
"loud";153
"lucid";219
"magnanimous";262
"majestic";58
"malevolent";192
"malicious";79
"masculine";262
"maternal";125
"mathematical";225
"matronly";108
"mechanical";141
"meek";51
"melancholy";43
"melodramatic";24
"mercenary";139
"merciful";2
"merry";146
"methodical";37
"mild";190
"military";157
"mincing";248
"ministerial";49
"moderate";96
"modest";1
"monosyllabic";229
"moody";68
"motherly";18
"mournful";36
"musical";196
"mute";106
"natural";120
"neat";81
"nervous";87
"nigh";264
"nimble";191
"noiseless";118
"noisy";214
"nonsensical";78
"obdurate";145
"obliging";195
"officious";141
"oily";259
"open";228
"original";180
"orthodox";186
"pacific";207
"partial";29
"particular";166
"passionate";32
"passive";222
"paternal";149
"patient";218
"patriotic";269
"peaceful";41
"peevish";80
"penitent";234
"pensive";269
"peremptory";184
"persevering";226
"persuasive";187
"pettish";27
"petulant";5
"philosophical";70
"pious";22
"placid";154
"plaintive";178
"playful";91
"pleasant";166
"poetic";117
"polite";204
"politic";134
"political";183
"pompous";49
"positive";14
"practical";127
"precise";193
"presumptuous";244
"prompt";90
"prophetic";80
"proud";9
"prudent";171
"pugilistic";207
"pugnacious";152
"punctilious";73
"punctual";112
"quarrelsome";170
"querulous";176
"quick";43
"quiet";120
"quizzical";78
"random";10
"rapid";69
"rapturous";57
"rash";133
"reasonable";28
"rebellious";249
"reckless";135
"refractory";144
"regretful";60
"relentless";49
"religious";208
"resigned";212
"resolute";40
"respectful";146
"responsible";65
"restless";256
"retributive";5
"retrospective";19
"revengeful";142
"rigid";13
"risible";238
"romantic";93
"rough";101
"rude";122
"rueful";22
"runaway";117
"rusty";256
"sad";173
"sagacious";145
"sanguinary";39
"sanguine";232
"sarcastic";69
"scholastic";10
"scientific";125
"scornful";247
"scrupulous";118
"second";153
"sedentary";224
"selfish";99
"sensible";48
"sensitive";134
"sentimental";206
"serious";115
"severe";209
"shrewd";109
"silent";153
"simple";16
"sincere";210
"skittish";192
"slaughterous";66
"slavish";121
"sleek";70
"slipshod";6
"sloppy";89
"slovenly";221
"slow";46
"sluggish";90
"sly";155
"smirk";254
"smooth";230
"sober";160
"social";215
"soft";175
"solemn";101
"solicitous";109
"sorrowful";193
"sour";103
"specific";60
"speculative";109
"speedy";176
"spendthrift";52
"spirited";42
"spiritless";268
"spiteful";206
"sprightly";91
"stable";36
"staid";239
"stately";35
"steadfast";52
"steady";90
"stealthy";182
"steep";72
"stern";172
"stiff";112
"straight";92
"straightforward";197
"strict";69
"strong";228
"studious";7
"stylish";62
"subservient";119
"subtle";50
"sudden";46
"sufficient";23
"sullen";245
"sunny";55
"superstitious";144
"sure";181
"susceptible";223
"suspicious";164
"sweet";84
"sympathetic";226
"tacit";74
"talkative";47
"tart";219
"tasteful";219
"tender";160
"thankful";136
"thorough";164
"thoughtful";75
"thoughtless";64
"tidy";245
"tight";209
"timid";165
"timorous";144
"tough";110
"tractable";71
"tranquil";157
"treacherous";24
"tremulous";215
"true";166
"trusty";231
"tyrannical";136
"ugly";256
"unassuming";226
"uncertain";265
"undecided";7
"undignified";147
"unfeeling";168
"unfriendly";170
"ungallant";77
"ungrateful";41
"unhappy";46
"unkind";134
"unremitting";40
"unsteady";152
"unsuspicious";262
"unvarying";135
"upstart";4
"urgent";21
"vague";64
"vain";87
"veracious";239
"verbal";53
"vicious";265
"vindictive";260
"violent";153
"virtuous";216
"visionary";107
"vivacious";82
"vocal";63
"weak";46
"willing";246
"wily";248
"worldly";41
"witty";182
"unthankful";242
"systematic";234
"tardy";94
"wise";61
"wiser";45
"wrathful";126
"splenetic";244
"regal";12
"volatile";130
"whimsical";27
"unsuspecting";238
"zealous";15
"stormy";240
"unobservant";226
"serene";122
"watchful";102
"unwary";62
"vixenish";48
"underhand";234
"thankless";155
"wistful";196
"windy";83
"vociferous";3
"ticklish";83
"swift";191
"womanly";137
"judicious";244
"supple";6
"wry";139
"untoward";54
"tearful";186
"unerring";123
