"source" "target" "tag"
1 2 "drop"
1 4 "nearly"
1 4 "upon"
1 5 "makes"
2 5 "smile"
4 5 "tell"
4 5 "upon"
1 6 "eye"
1 6 "large"
5 6 "smile"
5 6 "take"
5 6 "tell"
5 6 "upon"
1 7 "attitude"
6 7 "even"
1 7 "laughs"
6 7 "pairs"
6 7 "smile"
6 7 "take"
6 7 "tell"
6 7 "were"
6 7 "yourself"
7 8 "attitude"
7 9 "even"
6 9 "eye"
6 9 "large"
7 9 "states"
6 9 "upon"
7 9 "were"
2 10 "drop"
9 10 "even"
9 10 "eye"
9 10 "making"
9 10 "scholastic"
9 10 "states"
6 10 "why"
10 11 "even"
1 11 "first"
5 11 "makes"
10 11 "pretence"
10 11 "replies"
7 11 "take"
7 11 "tell"
9 11 "were"
7 11 "yourself"
5 12 "always"
4 12 "nearly"
4 12 "solemn"
4 12 "tears"
11 12 "tell"
10 12 "unhappy"
9 12 "upon"
11 12 "were"
10 12 "why"
11 12 "yourself"
1 13 "listen"
12 13 "upon"
12 14 "always"
11 14 "even"
11 14 "first"
10 14 "giving"
9 14 "large"
4 14 "pleasant"
7 14 "smile"
11 14 "take"
13 14 "upon"
12 14 "were"
14 15 "admired"
9 15 "city"
14 15 "even"
10 15 "eye"
12 15 "nearly"
14 15 "take"
14 15 "upon"
14 15 "were"
14 16 "always"
15 16 "city"
15 16 "even"
14 16 "giving"
14 16 "large"
11 16 "replies"
15 16 "take"
15 16 "upon"
15 16 "were"
16 17 "always"
8 17 "attitude"
5 17 "care"
16 17 "even"
16 17 "hazy"
16 17 "large"
16 17 "stony"
16 17 "take"
16 17 "were"
10 18 "drop"
15 18 "eye"
11 18 "makes"
10 18 "making"
16 18 "replies"
16 18 "upon"
12 18 "wonder"
17 19 "always"
17 19 "even"
9 19 "general"
9 19 "narrow"
18 19 "replies"
17 19 "take"
18 19 "upon"
17 19 "were"
17 20 "stony"
19 20 "upon"
19 20 "were"
19 21 "always"
16 21 "giving"
14 21 "nevertheless"
14 21 "pleasant"
11 21 "pretence"
19 21 "take"
20 21 "upon"
19 21 "went"
20 21 "were"
21 22 "always"
17 22 "care"
14 22 "first"
17 22 "large"
7 22 "marvellous"
12 22 "nature"
21 22 "take"
21 22 "upon"
21 22 "went"
21 22 "were"
12 22 "yourself"
19 23 "even"
18 23 "eye"
22 23 "first"
22 23 "large"
18 23 "making"
22 23 "nature"
10 23 "party"
4 23 "ruin"
21 23 "shepherdess"
22 23 "take"
22 23 "upon"
22 23 "were"
22 23 "yourself"
23 24 "eye"
23 24 "first"
17 24 "highly"
23 24 "making"
23 24 "party"
12 24 "tears"
9 24 "telling"
9 24 "things"
23 24 "upon"
23 24 "were"
23 24 "yourself"
22 25 "always"
23 25 "even"
10 25 "guardian"
11 25 "liberty"
13 25 "listen"
2 25 "money"
23 25 "take"
12 25 "tell"
24 25 "things"
24 25 "upon"
24 25 "were"
18 25 "wonder"
25 26 "always"
7 26 "described"
18 26 "drop"
24 26 "first"
5 26 "recognition"
11 26 "rising"
23 26 "shepherdess"
14 26 "smile"
