"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-cast";22;22;0;0;1;"#-cast";4,43540482717534;"#-cast";0,760544274417777;"#-cast";341;"#-cast";0,0240139741413086;"#-cast";0,52177631855011
"#-coming";16;16;0;0;1;"#-coming";4,3874855688805;"#-coming";0,808760551662639;"#-coming";227;"#-coming";0,0552071668533035;"#-coming";0,420869886875153
"#-confine";12;12;0;0;1;"#-confine";4,42646936684962;"#-confine";0,76172121313171;"#-confine";334;"#-confine";0,0245331950207469;"#-confine";0,521928071975708
"#-dared";11;11;0;0;1;"#-dared";4,3765517542367;"#-dared";0,835787312320648;"#-dared";188;"#-dared";0,08011634056055;"#-dared";0,372997224330902
"#-deciding";12;12;0;0;1;"#-deciding";4,43481621111499;"#-deciding";0,746580531509756;"#-deciding";380;"#-deciding";0,0188541954499401;"#-deciding";0,560482203960419
"#-express";19;19;0;0;1;"#-express";4,23964451988565;"#-express";0,853079233428619;"#-express";144;"#-express";0,122372372372372;"#-express";0,319959342479706
"#-further";27;22;1;42;0,814814814814815;"#-further";4,41480823259172;"#-further";0,766769631094125;"#-further";317;"#-further";0,0269879875999419;"#-further";0,50878244638443
"#-got";146;64;11;20;0,438356164383562;"#-got";4,4122184857121;"#-got";0,771265316722299;"#-got";309,75;"#-got";0,0311725602770304;"#-got";0,501068525016308
"#-handle";11;11;0;0;1;"#-handle";4,38814723935909;"#-handle";0,802505299154984;"#-handle";237;"#-handle";0,0518345952242283;"#-handle";0,428265571594238
"#-have";203;90;16;17,8125;0,443349753694581;"#-have";4,35692561786299;"#-have";0,79958485299833;"#-have";252,411764705882;"#-have";0,060150660106804;"#-have";0,436696137575542
"#-led";17;17;0;0;1;"#-led";4,43380981431388;"#-led";0,747074786537286;"#-led";378;"#-led";0,0190750353940538;"#-led";0,560273766517639
"#-lie";7;7;0;0;1;"#-lie";4,39990549592216;"#-lie";0,772762994229545;"#-lie";297;"#-lie";0,0306991774383079;"#-lie";0,490845948457718
"#-past";14;14;0;0;1;"#-past";4,39519620152034;"#-past";0,791505166624111;"#-past";258;"#-past";0,0438964909903807;"#-past";0,458410710096359
"#-was";1176;242;99;3,26262626262626;0,20578231292517;"#-was";4,36662016218088;"#-was";0,790033099074644;"#-was";275,08;"#-was";0,0536846944689909;"#-was";0,457956245206296
"#-wish";87;48;6;45;0,551724137931034;"#-wish";4,39560040511443;"#-wish";0,778476859325243;"#-wish";295,285714285714;"#-wish";0,0384699898199009;"#-wish";0,487160299505506
"#-worrit";15;15;0;0;1;"#-worrit";4,37629121009265;"#-worrit";0,780671732311851;"#-worrit";272;"#-worrit";0,0365953201523671;"#-worrit";0,47261106967926
