"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-acting";23;23;0;0;1;"#-acting";5,13984626021341;"#-acting";0,85503540453147;"#-acting";408;"#-acting";0,0679189028026237;"#-acting";0,421275079250336
"#-being";47;39;1;16;0,829787234042553;"#-being";4,92976134387639;"#-being";0,899587377417303;"#-being";241;"#-being";0,14890756302521;"#-being";0,250320352613926
"#-believed";29;27;1;7;0,931034482758621;"#-believed";5,06502378507238;"#-believed";0,881094711015551;"#-believed";314;"#-believed";0,110735486637775;"#-believed";0,327257186174392
"#-born";9;9;0;0;1;"#-born";5,09996643770557;"#-born";0,856670247011783;"#-born";385;"#-born";0,0743520859671302;"#-born";0,401558578014374
"#-broken";24;24;0;0;1;"#-broken";5,070183528267;"#-broken";0,880891349911121;"#-broken";316;"#-broken";0,110400682011935;"#-broken";0,330199688673019
"#-care";126;83;5;12;0,658730158730159;"#-care";5,03058855282078;"#-care";0,882064855977966;"#-care";305,5;"#-care";0,118199151696817;"#-care";0,306606501340866
"#-condescend";11;11;0;0;1;"#-condescend";5,01527411225033;"#-condescend";0,892910539710952;"#-condescend";275;"#-condescend";0,132424877707897;"#-condescend";0,287477135658264
"#-despised";23;23;0;0;1;"#-despised";4,63291440073739;"#-despised";0,937525220266971;"#-despised";140;"#-despised";0,257142857142857;"#-despised";0,112482845783234
"#-disregard";19;19;0;0;1;"#-disregard";5,11071352410969;"#-disregard";0,871173843360415;"#-disregard";353;"#-disregard";0,0948179271708683;"#-disregard";0,349808752536774
"#-doomed";16;16;0;0;1;"#-doomed";5,1483815722479;"#-doomed";0,85335786411368;"#-doomed";417;"#-doomed";0,0665299612668034;"#-doomed";0,424138903617859
"#-dropt";15;15;0;0;1;"#-dropt";5,10590491418523;"#-dropt";0,861476065638806;"#-dropt";375;"#-dropt";0,0805254140491148;"#-dropt";0,370803475379944
"#-fixed";20;20;0;0;1;"#-fixed";5,10286979764175;"#-fixed";0,874556181441914;"#-fixed";342;"#-fixed";0,0987341772151899;"#-fixed";0,351277410984039
"#-had";452;172;22;6,31818181818182;0,380530973451327;"#-had";4,8608289561029;"#-had";0,893871352546536;"#-had";277,173913043478;"#-had";0,139050900077877;"#-had";0,271083766999452
"#-hearing";24;24;0;0;1;"#-hearing";5,10372458087902;"#-hearing";0,859569424858466;"#-hearing";379;"#-hearing";0,0774489442713742;"#-hearing";0,383461207151413
"#-hurt";23;23;0;0;1;"#-hurt";5,00995136237717;"#-hurt";0,893708215725045;"#-hurt";272;"#-hurt";0,135341074020319;"#-hurt";0,285113096237183
"#-informed";11;11;0;0;1;"#-informed";5,04517833187875;"#-informed";0,883502812754284;"#-informed";302;"#-informed";0,114663461538462;"#-informed";0,308558464050293
"#-justify";46;35;1;98;0,760869565217391;"#-justify";4,96350253308378;"#-justify";0,883343936801862;"#-justify";298,5;"#-justify";0,121599562985661;"#-justify";0,314245223999023
"#-line";24;24;0;0;1;"#-line";5,15383130170773;"#-line";0,850262795007904;"#-line";429;"#-line";0,0634121274409044;"#-line";0,419608592987061
"#-lived";24;24;0;0;1;"#-lived";5,09813798400007;"#-lived";0,875956244096236;"#-lived";337;"#-lived";0,101332877648667;"#-lived";0,335679888725281
"#-man";20;20;0;0;1;"#-man";5,09985169345363;"#-man";0,875360727678854;"#-man";339;"#-man";0,1003996003996;"#-man";0,350958049297333
"#-merely";26;26;0;0;1;"#-merely";3,29583686600433;"#-merely";1;"#-merely";27;"#-merely";0;"#-merely";0
"#-moment";21;21;0;0;1;"#-moment";5,12133530723687;"#-moment";0,857663831304471;"#-moment";392;"#-moment";0,0732390215148836;"#-moment";0,408866703510284
"#-offer";31;29;1;25;0,935483870967742;"#-offer";5,12748443299524;"#-offer";0,855983065069377;"#-offer";400;"#-offer";0,0714035428995755;"#-offer";0,399529621005059
"#-produced";32;32;0;0;1;"#-produced";4,43914285388134;"#-produced";0,955807327652377;"#-produced";104;"#-produced";0,375;"#-produced";0,0240054745227098
"#-quiet";21;21;0;0;1;"#-quiet";5,12133530723687;"#-quiet";0,857663831304471;"#-quiet";392;"#-quiet";0,0732390215148836;"#-quiet";0,408866703510284
"#-ranked";19;19;0;0;1;"#-ranked";5,16189795256642;"#-ranked";0,849968730441896;"#-ranked";434;"#-ranked";0,061965811965812;"#-ranked";0,432877957820892
"#-reason";33;33;0;0;1;"#-reason";5,13294776060302;"#-reason";0,857427363665824;"#-reason";398;"#-reason";0,0721763085399449;"#-reason";0,406627416610718
"#-repeated";21;21;0;0;1;"#-repeated";4,80143051040339;"#-repeated";0,907940253874207;"#-repeated";198;"#-repeated";0,165591397849462;"#-repeated";0,206674814224243
"#-reproach";13;13;0;0;1;"#-reproach";4,90145218576977;"#-reproach";0,902770337484238;"#-reproach";228;"#-reproach";0,154654654654655;"#-reproach";0,228567734360695
"#-shall";20;20;0;0;1;"#-shall";4,89318457486608;"#-shall";0,903451600135494;"#-shall";225;"#-shall";0,157142857142857;"#-shall";0,226316198706627
"#-spared";5;5;0;0;1;"#-spared";5,02409724151109;"#-spared";0,88938221873472;"#-spared";284;"#-spared";0,12531328320802;"#-spared";0,279087513685226
"#-spirits";35;30;1;12;0,857142857142857;"#-spirits";5,03963508915499;"#-spirits";0,886128360865507;"#-spirits";295,5;"#-spirits";0,120088965029703;"#-spirits";0,305095732212067
"#-stand";84;61;3;18,3333333333333;0,726190476190476;"#-stand";5,01798068389971;"#-stand";0,88560577238723;"#-stand";296,25;"#-stand";0,123614902202708;"#-stand";0,296768356114626
"#-stop";38;33;1;2;0,868421052631579;"#-stop";5,11650422438896;"#-stop";0,869046795514231;"#-stop";360,5;"#-stop";0,0905844935339317;"#-stop";0,360014051198959
