"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-eate";29;29;0;0;1;"#-eate";5,3748500116622;"#-eate";0,908911351957971;"#-eate";370;"#-eate";0,245073891625616;"#-eate";0,178606599569321
"#-ended";24;24;0;0;1;"#-ended";5,13808650836492;"#-ended";0,932605616889531;"#-ended";247;"#-ended";0,319852941176471;"#-ended";0,0615669265389442
"#-golde";37;37;0;0;1;"#-golde";5,45221169267279;"#-golde";0,8977723878128;"#-golde";434;"#-golde";0,203413940256046;"#-golde";0,17891463637352
"#-hir";23;23;0;0;1;"#-hir";5,26153738376591;"#-hir";0,920327425118428;"#-hir";304;"#-hir";0,276679841897233;"#-hir";0,142755120992661
"#-left";37;37;0;0;1;"#-left";4,43132569531794;"#-left";0,960175509858816;"#-left";101;"#-left";0,466666666666667;"#-left";0
"#-let";109;83;3;11;0,761467889908257;"#-let";5,17843521344069;"#-let";0,914853081491237;"#-let";338;"#-let";0,274268331427774;"#-let";0,130389578640461
"#-pearce";21;21;0;0;1;"#-pearce";4,26969614849339;"#-pearce";0,966248056324987;"#-pearce";83;"#-pearce";0,5;"#-pearce";0
"#-place";27;27;0;0;1;"#-place";4,52122350583289;"#-place";0,954610233311808;"#-place";114;"#-place";0,428571428571429;"#-place";0
"#-put";33;33;0;0;1;"#-put";5,35087663668373;"#-put";0,912112123470917;"#-put";353;"#-put";0,259259259259259;"#-put";0,139053270220757
"#-quinch";29;29;0;0;1;"#-quinch";5,46550893947124;"#-quinch";0,895281581438451;"#-quinch";448;"#-quinch";0,195512820512821;"#-quinch";0,198527276515961
"#-remember";31;31;0;0;1;"#-remember";5,08616168010768;"#-remember";0,936790918777288;"#-remember";228;"#-remember";0,338095238095238;"#-remember";0,118131324648857
