"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"‘and";25;25;0;0;1;"‘and";5,31511814135728;"‘and";0,897584691899932;"‘and";373;"‘and";0,142352941176471;"‘and";0,220404654741287
"‘we";27;27;0;0;1;"‘we";5,32409200276514;"‘we";0,896285944673203;"‘we";380;"‘we";0,135703918722787;"‘we";0,222679376602173
"“now";23;23;0;0;1;"“now";5,35661716142408;"“now";0,893297750446582;"“now";402;"“now";0,127118644067797;"“now";0,237056791782379
"“what";33;29;1;49;0,878787878787879;"“what";5,23259981654499;"“what";0,911896592621972;"“what";327,5;"“what";0,184225287391731;"“what";0,19435578212142
"“why";56;51;1;8;0,910714285714286;"“why";5,17472255686743;"“why";0,922199553537149;"“why";274,5;"“why";0,218980444842513;"“why";0,143134236335755
"#-allowed";39;34;1;52;0,871794871794872;"#-allowed";5,23283144408455;"#-allowed";0,910905786975165;"#-allowed";330,5;"#-allowed";0,182873851294904;"#-allowed";0,199705939739942
"#-associate";7;7;0;0;1;"#-associate";5,32428414576961;"#-associate";0,893572449106893;"#-associate";387;"#-associate";0,128896103896104;"#-associate";0,225348800420761
"#-cause";2;2;0;0;1;"#-cause";5,4247460236469;"#-cause";0,878082728412728;"#-cause";482;"#-cause";0,0979623824451411;"#-cause";0,285087108612061
"#-comprehend";34;34;0;0;1;"#-comprehend";5,29679778648937;"#-comprehend";0,901593232184575;"#-comprehend";356;"#-comprehend";0,153805496828753;"#-comprehend";0,198326647281647
"#-die";40;35;1;50;0,875;"#-die";5,29546032985662;"#-die";0,8978522032929;"#-die";374;"#-die";0,151303106358213;"#-die";0,217097446322441
"#-fail";39;36;1;34;0,923076923076923;"#-fail";5,34285554691698;"#-fail";0,890030164668773;"#-fail";408;"#-fail";0,125395295850893;"#-fail";0,248660236597061
"#-forget";23;23;0;0;1;"#-forget";4,94822498854503;"#-forget";0,947871209233287;"#-forget";185;"#-forget";0,282051282051282;"#-forget";0,110537178814411
