"Great_Expectations"
"5"
"0"
"20"
"6.20588235294118"
"0.0454299255247123"
"0.507718086242676"
"Great_Expectations"
"5"
"0"
"20"
"6.20588235294118"
"0.0453847889866847"
"0.507434487342834"
