"source" "target" "tag"
1 2 "can"
1 2 "end"
1 2 "first"
1 2 "hope"
1 2 "known"
1 2 "little"
1 2 "love"
2 3 "can"
2 3 "dinner"
1 3 "large"
2 3 "little"
2 3 "love"
1 3 "married"
2 3 "rest"
2 3 "room"
2 3 "time"
2 3 "two"
2 4 "actually"
3 4 "can"
2 4 "daughter"
2 4 "first"
2 4 "mother"
3 4 "partner"
3 4 "room"
3 4 "time"
3 4 "two"
4 5 "can"
4 5 "first"
3 5 "little"
3 5 "married"
4 5 "room"
1 5 "temper"
4 5 "time"
4 5 "two"
5 7 "can"
5 7 "first"
5 7 "little"
4 7 "mother"
3 7 "person"
5 7 "room"
1 7 "talk"
4 7 "thought"
5 7 "time"
5 7 "two"
5 7 "wonder"
7 8 "can"
1 8 "determined"
7 8 "first"
4 8 "found"
2 8 "known"
3 8 "large"
7 8 "little"
3 8 "love"
5 8 "married"
7 8 "mother"
5 8 "natural"
6 8 "object"
7 8 "person"
5 8 "temper"
7 8 "two"
2 9 "back"
7 9 "beg"
8 9 "can"
8 9 "determined"
2 9 "end"
8 9 "first"
3 9 "join"
8 9 "large"
3 9 "near"
4 9 "present"
2 9 "reply"
7 9 "room"
7 9 "thought"
8 9 "two"
9 10 "can"
7 10 "guess"
8 10 "love"
8 10 "object"
8 10 "safe"
7 10 "wonder"
10 11 "can"
4 11 "daughter"
9 11 "end"
9 11 "first"
2 11 "hope"
9 11 "large"
8 11 "married"
8 11 "mother"
9 11 "present"
3 11 "rest"
5 11 "sense"
7 11 "talk"
9 11 "thought"
7 11 "time"
9 11 "two"
10 11 "wonder"
9 12 "attempt"
9 12 "back"
11 12 "can"
7 12 "carriage"
11 12 "daughter"
9 12 "determined"
11 12 "distance"
3 12 "fear"
3 12 "idea"
8 12 "little"
11 12 "mother"
11 12 "present"
9 12 "room"
11 12 "two"
4 13 "book"
12 13 "cold"
3 13 "dinner"
12 13 "dirty"
7 13 "excuse"
8 13 "found"
11 13 "hope"
9 13 "join"
12 13 "little"
12 13 "mother"
9 13 "near"
12 13 "room"
11 13 "thought"
11 13 "time"
12 13 "two"
13 14 "book"
12 14 "can"
8 14 "continue"
4 14 "delightful"
11 14 "end"
11 14 "first"
12 14 "idea"
13 14 "little"
13 14 "near"
9 14 "order"
9 14 "reply"
13 14 "room"
13 14 "time"
11 14 "wonder"
14 15 "can"
13 15 "cold"
2 15 "depend"
4 15 "elegant"
4 15 "fancy"
13 15 "found"
13 15 "hope"
14 15 "idea"
14 15 "little"
13 15 "mother"
12 15 "present"
8 15 "public"
14 15 "room"
8 15 "temper"
13 15 "thought"
14 15 "time"
13 15 "two"
15 16 "can"
12 16 "carriage"
14 16 "delightful"
15 16 "fancy"
14 16 "first"
13 16 "join"
10 16 "love"
15 16 "mother"
8 16 "natural"
9 16 "open"
15 16 "public"
11 16 "ready"
15 16 "thought"
15 16 "time"
15 16 "two"
14 16 "wonder"
14 16 "work"
1 17 "account"
16 17 "can"
3 17 "horse"
15 17 "little"
14 17 "near"
8 17 "person"
15 17 "present"
15 17 "room"
15 17 "temper"
16 17 "thought"
16 17 "time"
16 17 "two"
12 18 "attempt"
17 18 "can"
8 18 "laugh"
17 18 "little"
17 18 "near"
10 18 "object"
17 18 "person"
17 18 "present"
14 18 "reply"
9 18 "request"
17 18 "room"
9 18 "strange"
17 18 "thought"
10 18 "wrong"
15 19 "hope"
18 19 "room"
17 19 "two"
14 20 "advise"
17 20 "amused"
18 20 "attempt"
14 20 "book"
18 20 "can"
15 20 "cold"
15 20 "depend"
13 20 "dinner"
15 20 "elegant"
16 20 "first"
15 20 "found"
16 20 "join"
18 20 "laugh"
15 20 "meeting"
18 20 "near"
18 20 "object"
16 20 "open"
14 20 "order"
18 20 "polite"
18 20 "present"
5 20 "private"
18 20 "reply"
19 20 "room"
4 20 "round"
11 20 "secret"
19 20 "two"
16 20 "work"
20 21 "attempt"
20 21 "can"
14 21 "continue"
20 21 "first"
19 21 "hope"
20 21 "laugh"
18 21 "little"
16 21 "love"
15 21 "move"
16 21 "natural"
20 21 "object"
18 21 "person"
10 21 "safe"
17 21 "temper"
4 22 "actually"
9 22 "beg"
20 22 "book"
16 22 "carriage"
20 22 "cold"
2 22 "escape"
20 22 "found"
21 22 "hope"
15 22 "idea"
11 22 "married"
16 22 "mother"
20 22 "private"
18 22 "request"
21 22 "safe"
11 22 "sense"
11 22 "spare"
18 22 "thought"
17 22 "time"
11 22 "week"
20 22 "work"
18 22 "wrong"
12 23 "back"
22 23 "beg"
21 23 "can"
20 23 "dinner"
10 23 "guess"
22 23 "hope"
21 23 "little"
21 23 "love"
20 23 "near"
21 23 "person"
20 23 "polite"
20 23 "present"
16 23 "ready"
22 23 "sense"
11 23 "talk"
22 23 "thought"
22 23 "time"
18 23 "waiting"
23 24 "can"
23 24 "dinner"
22 24 "idea"
23 24 "little"
22 24 "mother"
11 24 "point"
23 24 "present"
23 24 "ready"
23 24 "talk"
23 24 "time"
20 25 "advise"
23 25 "back"
22 25 "book"
12 25 "daughter"
24 25 "dinner"
20 25 "elegant"
24 25 "idea"
15 25 "important"
24 25 "little"
16 25 "name"
23 25 "near"
4 25 "partner"
23 25 "person"
24 25 "point"
23 25 "thought"
24 25 "time"
20 25 "two"
22 25 "week"
25 26 "book"
24 26 "can"
25 27 "back"
26 27 "book"
21 27 "continue"
25 27 "daughter"
12 27 "determined"
21 27 "first"
22 27 "found"
20 27 "full"
20 27 "join"
11 27 "large"
25 27 "little"
22 27 "married"
21 27 "object"
22 27 "request"
20 27 "room"
25 27 "thought"
25 27 "time"
25 27 "two"
3 27 "window"
20 28 "bow"
7 28 "boy"
22 28 "carriage"
27 28 "daughter"
25 28 "elegant"
14 28 "end"
8 28 "known"
27 28 "little"
20 28 "meeting"
11 28 "red"
27 28 "room"
27 28 "street"
27 28 "two"
27 28 "window"
22 28 "wrong"
22 29 "cold"
27 29 "determined"
27 29 "first"
27 29 "found"
23 29 "hope"
28 29 "known"
27 29 "large"
28 29 "little"
28 29 "meeting"
25 29 "person"
24 29 "present"
24 29 "ready"
28 29 "room"
24 29 "talk"
23 29 "waiting"
7 29 "wine"
17 30 "account"
26 30 "can"
15 30 "chief"
29 30 "determined"
29 30 "found"
29 30 "hope"
27 30 "living"
29 30 "present"
23 30 "sense"
21 30 "temper"
27 30 "thought"
27 30 "time"
28 30 "two"
30 31 "can"
28 31 "daughter"
29 31 "first"
29 31 "known"
29 31 "large"
29 31 "little"
30 31 "living"
27 31 "object"
25 31 "point"
30 31 "present"
11 31 "relation"
20 31 "round"
30 31 "thought"
30 31 "time"
30 31 "two"
1 31 "use"
16 31 "wonder"
30 32 "account"
28 32 "carriage"
31 32 "daughter"
28 32 "end"
31 32 "first"
23 32 "fish"
27 32 "full"
25 32 "name"
11 32 "rest"
30 32 "suspect"
31 32 "time"
32 33 "account"
23 33 "beg"
31 33 "can"
32 33 "daughter"
22 33 "escape"
29 33 "female"
32 33 "first"
29 33 "history"
30 33 "hope"
25 33 "idea"
27 33 "join"
21 33 "laugh"
31 33 "little"
25 33 "partner"
29 33 "person"
16 33 "public"
32 33 "rest"
31 33 "thought"
31 33 "two"
21 34 "attempt"
33 34 "first"
30 34 "found"
33 34 "idea"
24 34 "mother"
20 34 "reply"
29 34 "talk"
32 34 "time"
33 35 "can"
30 35 "determined"
16 35 "fancy"
34 35 "first"
34 35 "found"
9 35 "hand"
33 35 "little"
29 35 "meeting"
25 35 "near"
14 35 "observe"
33 35 "partner"
31 35 "point"
23 35 "polite"
31 35 "present"
22 35 "private"
33 35 "public"
28 35 "red"
34 35 "reply"
29 35 "room"
17 35 "rule"
34 35 "talk"
34 35 "time"
22 35 "trouble"
33 35 "two"
25 35 "week"
28 35 "wrong"
28 36 "bow"
35 36 "can"
12 36 "fear"
35 36 "first"
32 36 "full"
33 36 "hope"
35 36 "partner"
35 36 "present"
35 36 "room"
35 36 "talk"
33 36 "thought"
35 36 "two"
31 36 "wonder"
33 37 "account"
16 37 "attack"
33 37 "beg"
36 37 "belong"
36 37 "can"
35 37 "determined"
13 37 "excuse"
35 37 "found"
33 37 "history"
36 37 "hope"
25 37 "important"
35 37 "meeting"
34 37 "mother"
35 37 "near"
35 37 "observe"
36 37 "partner"
33 37 "person"
35 37 "point"
31 37 "relation"
33 37 "rest"
36 37 "room"
4 37 "story"
36 37 "thought"
35 37 "time"
37 38 "attack"
36 38 "bow"
37 38 "can"
30 38 "chief"
29 38 "cold"
5 38 "deeply"
16 38 "delightful"
37 38 "determined"
32 38 "end"
36 38 "first"
37 38 "hope"
34 38 "idea"
35 38 "little"
31 38 "living"
27 38 "married"
37 38 "mother"
37 38 "near"
7 38 "offend"
30 38 "painful"
37 38 "person"
5 38 "steady"
36 38 "talk"
37 38 "thought"
37 38 "time"
36 38 "two"
