"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-affronted";3;3;0;0;1;"#-affronted";0;"#-affronted";0,639364770533354;"#-affronted";281;"#-affronted";8,10461986595937e-05;"#-affronted";0,734195113182068
"#-angry";3;3;0;0;1;"#-angry";0;"#-angry";0,640714888476363;"#-angry";287;"#-angry";7,8539530921447e-05;"#-angry";0,722547948360443
"#-arrange";0;0;0;0;0;"#-arrange";0;"#-arrange";0,657081429360199;"#-arrange";221;"#-arrange";0,000123658287376364;"#-arrange";0,741588294506073
"#-assembly";1;1;0;0;1;"#-assembly";0;"#-assembly";0,646773677462973;"#-assembly";259;"#-assembly";9,25893246129845e-05;"#-assembly";0,723065197467804
"#-attributed";3;3;0;0;1;"#-attributed";0;"#-attributed";0,702188927927845;"#-attributed";94;"#-attributed";0,000369451018876638;"#-attributed";0,752088904380798
"#-chance";1;1;0;0;1;"#-chance";0;"#-chance";0,659521292246439;"#-chance";165;"#-chance";0,000175607022914325;"#-chance";0,756247699260712
"#-compel";1;1;1;3483;1;"#-compel";0,36771727516548;"#-compel";0,668952022578385;"#-compel";190,5;"#-compel";0,000188848114186966;"#-compel";0,750781714916229
"#-consider";1;1;0;0;1;"#-consider";0;"#-consider";0,649831467624297;"#-consider";252;"#-consider";9,73562136235983e-05;"#-consider";0,721346378326416
"#-courage";1;1;1;1953;1;"#-courage";0,12929464046739;"#-courage";0,651950362895973;"#-courage";238,5;"#-courage";0,000111561185754993;"#-courage";0,735820531845093
"#-curls";0;0;0;0;0;"#-curls";0;"#-curls";0,673214387907012;"#-curls";152;"#-curls";0,000205930316989846;"#-curls";0,780691087245941
"#-discretion";0;0;0;0;0;"#-discretion";0;"#-discretion";0,644831259657125;"#-discretion";274;"#-discretion";8,61812631644771e-05;"#-discretion";0,742547690868378
"#-distinguish";0;0;1;4320;0;"#-distinguish";0,51600166724014;"#-distinguish";0,686510793347285;"#-distinguish";173,5;"#-distinguish";0,000274562593195147;"#-distinguish";0,739909023046494
"#-endure";8;7;7;499,571428571429;0,875;"#-endure";0,0517844972130543;"#-endure";0,662921967406334;"#-endure";196,75;"#-endure";0,000160257565578024;"#-endure";0,747200138866901
"#-explain";0;0;1;2302;0;"#-explain";0,16097435218755;"#-explain";0,652849601606051;"#-explain";231;"#-explain";0,000121854223550474;"#-explain";0,74727788567543
"#-feelings";0;0;0;0;0;"#-feelings";0;"#-feelings";0,657283238281631;"#-feelings";226;"#-feelings";0,000117991590580375;"#-feelings";0,739564478397369
"#-grateful";0;0;0;0;0;"#-grateful";0;"#-grateful";0,648600817431148;"#-grateful";242;"#-grateful";0,000108255094994945;"#-grateful";0,763839423656464
"#-impute";0;0;0;0;0;"#-impute";0;"#-impute";0,656761779801792;"#-impute";223;"#-impute";0,00012348958710685;"#-impute";0,753110706806183
"#-indebted";1;1;0;0;1;"#-indebted";0;"#-indebted";0,699549182179858;"#-indebted";107;"#-indebted";0,000328051153739227;"#-indebted";0,763281881809235
"#-intended";3;3;0;0;1;"#-intended";0;"#-intended";0,647846877449811;"#-intended";269;"#-intended";8,84666052915523e-05;"#-intended";0,738962411880493
"#-permitted";0;0;1;1696;0;"#-permitted";0,0395013689491601;"#-permitted";0,649045361276994;"#-permitted";253,5;"#-permitted";9,946932863831e-05;"#-permitted";0,737778514623642
"#-recovered";0;0;0;0;0;"#-recovered";0;"#-recovered";0,649170667455731;"#-recovered";241;"#-recovered";0,000109005701474888;"#-recovered";0,748657941818237
"#-security";1;1;0;0;1;"#-security";0;"#-security";0,650672552874114;"#-security";239;"#-security";0,000109513845308941;"#-security";0,742148578166962
"#-shall";0;0;0;0;0;"#-shall";0;"#-shall";0,658436726710032;"#-shall";225;"#-shall";0,000119986281980751;"#-shall";0,746013879776001
"#-signify";1;1;0;0;1;"#-signify";0;"#-signify";0,656578160983111;"#-signify";219;"#-signify";0,000125629189307602;"#-signify";0,742995977401733
"#-wilt";0;0;0;0;0;"#-wilt";0;"#-wilt";0,649098369919673;"#-wilt";267;"#-wilt";8,94528346927217e-05;"#-wilt";0,737647652626038
"#-wish";6;4;5;941,2;0,666666666666667;"#-wish";0,090754122704314;"#-wish";0,66436909960115;"#-wish";203,333333333333;"#-wish";0,00017138733581996;"#-wish";0,737352937459946
"abandon";0;0;0;0;0;"abandon";0;"abandon";0,639758429695192;"abandon";283;"abandon";8,02308234759009e-05;"abandon";0,737962901592255
"accommodating";0;0;0;0;0;"accommodating";0;"accommodating";0,727103542692433;"accommodating";73;"accommodating";0,000462637162144551;"accommodating";0,743304848670959
"accuse";4;4;1;3196;1;"accuse";0,58961607416992;"accuse";0,705011260850182;"accuse";137;"accuse";0,000616879951454959;"accuse";0,744482636451721
"accustomed";0;0;2;2201;0;"accustomed";0,371473218446045;"accustomed";0,700767170183302;"accustomed";134,666666666667;"accustomed";0,000578629425384185;"accustomed";0,733538587888082
"acknowledged";5;4;5;1088,6;0,8;"acknowledged";0,27708362871429;"acknowledged";0,677835626027024;"acknowledged";192,666666666667;"acknowledged";0,000852868961059815;"acknowledged";0,705007404088974
"acquire";0;0;0;0;0;"acquire";0;"acquire";0,647125233363046;"acquire";263;"acquire";9,02381605895831e-05;"acquire";0,741373717784882
"adhere";0;0;0;0;0;"adhere";0;"adhere";0,649356366196869;"adhere";247;"adhere";0,000100156879713879;"adhere";0,732974648475647
"adorned";0;0;0;0;0;"adorned";0;"adorned";0,64081692443299;"adorned";290;"adorned";7,84586612092959e-05;"adorned";0,729086518287659
"affable";0;0;0;0;0;"affable";0;"affable";0,656914225184093;"affable";220;"affable";0,000125579540652657;"affable";0,74340295791626
"affronted";3;3;0;0;1;"affronted";0;"affronted";0,65973423594585;"affronted";161;"affronted";0,000180108720172904;"affronted";0,75686502456665
"agitation";0;0;5;694,4;0;"agitation";0,054996397577354;"agitation";0,654065925505954;"agitation";233;"agitation";0,000119900893519976;"agitation";0,73522366086642
"ail";0;0;0;0;0;"ail";0;"ail";0,641150277321512;"ail";291;"ail";7,83420265690022e-05;"ail";0,729653358459473
"ambition";2;2;0;0;1;"ambition";0;"ambition";0,760131210762245;"ambition";24;"ambition";0,0037585910652921;"ambition";0,59714287519455
"angry";11;9;10;362,8;0,818181818181818;"angry";0,059695204293589;"angry";0,675159447338605;"angry";160,272727272727;"angry";0,000273094358716508;"angry";0,744664560664784
"appeared";5;3;8;666,625;0,6;"appeared";0,0962963729051562;"appeared";0,674707333033147;"appeared";171,444444444444;"appeared";0,000287117667196819;"appeared";0,748252160019345
"application";3;3;4;428,25;1;"application";0,05162972634104;"application";0,66383997714611;"application";184,6;"application";0,000163188303988024;"application";0,746762239933014
"apprehensive";1;1;0;0;1;"apprehensive";0;"apprehensive";0,642098984649797;"apprehensive";278;"apprehensive";8,24900435132267e-05;"apprehensive";0,737928986549377
"argufies";1;1;0;0;1;"argufies";0;"argufies";0,639890024999226;"argufies";299;"argufies";7,70600836703315e-05;"argufies";0,726522505283356
"arrange";0;0;0;0;0;"arrange";0;"arrange";0,667356741503248;"arrange";154;"arrange";0,000197154612350462;"arrange";0,74598091840744
"artfulness";0;0;0;0;0;"artfulness";0;"artfulness";0,690922761837808;"artfulness";123;"artfulness";0,000250234228607121;"artfulness";0,74193263053894
"articulate";0;0;0;0;0;"articulate";0;"articulate";0,646088421530552;"articulate";273;"articulate";8,67056279599473e-05;"articulate";0,740005075931549
"ashes";0;0;0;0;0;"ashes";0;"ashes";0,647447393202155;"ashes";264;"ashes";9,00484764634419e-05;"ashes";0,737059056758881
"assembly";6;6;9;478,555555555556;1;"assembly";0,0709790436063333;"assembly";0,671894446580926;"assembly";192,1;"assembly";0,000260600008869506;"assembly";0,74068238735199
"aversion";2;2;2;894,5;1;"aversion";0,0549550277487452;"aversion";0,653785604978307;"aversion";237,666666666667;"aversion";0,000111200421686699;"aversion";0,742285172144572
"baronet";0;0;2;1159;0;"baronet";0,08217289782424;"baronet";0,655221756643037;"baronet";219,333333333333;"baronet";0,000127796155114466;"baronet";0,743694404760996
"began";12;7;22;237,681818181818;0,583333333333333;"began";0,0275955748337059;"began";0,672338154422362;"began";178,913043478261;"began";0,000224360657256147;"began";0,746097017889437
"bethought";0;0;0;0;0;"bethought";0;"bethought";0,656816360951139;"bethought";218;"bethought";0,00012550817586366;"bethought";0,742835938930511
"bitterness";1;1;1;633;1;"bitterness";-0,0104337027893897;"bitterness";0,643733121003296;"bitterness";274;"bitterness";8,50729520517606e-05;"bitterness";0,736995637416839
"blebian";0;0;0;0;0;"blebian";0;"blebian";0,685462015125186;"blebian";120;"blebian";0,000262367277518224;"blebian";0,736690819263458
"boots";0;0;0;0;0;"boots";0;"boots";0,65385658401902;"boots";236;"boots";0,000111394027260912;"boots";0,757715284824371
"box";0;0;3;1515,33333333333;0;"box";0,12396509056726;"box";0,666175022419347;"box";193,25;"box";0,000181293074187345;"box";0,742587670683861
"bread";0;0;0;0;0;"bread";0;"bread";0,659923203926924;"bread";163;"bread";0,000177066786229073;"bread";0,753647685050964
"brittle";0;0;0;0;0;"brittle";0;"brittle";0,664374542258852;"brittle";158;"brittle";0,000187749886158006;"brittle";0,751302659511566
"but";296;111;550;10,4127272727273;0,375;"but";0,00358315427127967;"but";0,674037115780947;"but";180,834845735027;"but";0,000341050731552284;"but";0,738834339158505
"calmly";3;3;1;4659;1;"calmly";0,44986074357259;"calmly";0,68363276720519;"calmly";180,5;"calmly";0,000256508163317062;"calmly";0,743907183408737
"cares";6;5;2;2731,5;0,833333333333333;"cares";0,613684200970865;"cares";0,676078950321236;"cares";159;"cares";0,00121492499941051;"cares";0,684074501196543
"carrying";0;0;0;0;0;"carrying";0;"carrying";0,673857930354986;"carrying";149;"carrying";0,000206019497761749;"carrying";0,77843576669693
"chance";0;0;3;964,666666666667;0;"chance";0,0819716100291733;"chance";0,657842880938024;"chance";220,5;"chance";0,000133246455031387;"chance";0,739282131195068
