"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"'ve";6;3;4;1388;0,5;"'ve";0,0105324682241524;"'ve";0,535567673251663;"'ve";268,6;"'ve";5,35213863823976e-05;"'ve";0,751809954643249
"#-assistant";1;1;0;0;1;"#-assistant";0;"#-assistant";0,53970693612982;"#-assistant";253;"#-assistant";6,01789616938261e-05;"#-assistant";0,758181571960449
"#-comfortable";0;0;0;0;0;"#-comfortable";0;"#-comfortable";0,53995164408859;"#-comfortable";251;"#-comfortable";6,13623166403428e-05;"#-comfortable";0,759744048118591
"#-constitution";0;0;0;0;0;"#-constitution";0;"#-constitution";0,580481299787962;"#-constitution";160;"#-constitution";0,000141172740593482;"#-constitution";0,773582398891449
"#-crop";0;0;0;0;0;"#-crop";0;"#-crop";0,61809672698798;"#-crop";97;"#-crop";0,000317073015751984;"#-crop";0,781810224056244
"#-cross";0;0;0;0;0;"#-cross";0;"#-cross";0,546978914973091;"#-cross";228;"#-cross";7,16187766167098e-05;"#-cross";0,75813764333725
"#-dared";0;0;2;1703;0;"#-dared";0,0686922459424499;"#-dared";0,584831640040473;"#-dared";154,666666666667;"#-dared";0,000178742513146909;"#-dared";0,770736594994863
"#-further";0;0;0;0;0;"#-further";0;"#-further";0,529606835983288;"#-further";276;"#-further";4,9218620123907e-05;"#-further";0,757696330547333
"#-got";5;4;7;1065,85714285714;0,8;"#-got";0,0104603549525514;"#-got";0,53588671479426;"#-got";266;"#-got";5,59442661966857e-05;"#-got";0,75396902859211
"#-had";3;1;2;3774,5;0,333333333333333;"#-had";0,039003916459095;"#-had";0,54071145485341;"#-had";260,666666666667;"#-had";6,32667527914346e-05;"#-had";0,753241976102193
"#-have";8;6;10;1073,3;0,75;"#-have";0,022549360122799;"#-have";0,553445390303484;"#-have";229,272727272727;"#-have";0,000104084896949378;"#-have";0,761207315054807
"#-inconvenient";0;0;0;0;0;"#-inconvenient";0;"#-inconvenient";0,542605176094849;"#-inconvenient";242;"#-inconvenient";6,63483004625909e-05;"#-inconvenient";0,759931325912476
"#-led";0;0;0;0;0;"#-led";0;"#-led";0,526217044313182;"#-led";313;"#-led";3,6131996731644e-05;"#-led";0,744304478168488
"#-lie";1;1;0;0;1;"#-lie";0;"#-lie";0,541708003331867;"#-lie";246;"#-lie";6,35962947848965e-05;"#-lie";0,765944182872772
"#-lifted";0;0;0;0;0;"#-lifted";0;"#-lifted";0,529492901854085;"#-lifted";289;"#-lifted";4,40466466399553e-05;"#-lifted";0,751591503620148
"#-resource";3;2;2;3435;0,666666666666667;"#-resource";0,01707524488635;"#-resource";0,546905374146263;"#-resource";244;"#-resource";6,89164041925204e-05;"#-resource";0,759554247061412
"#-sort";0;0;0;0;0;"#-sort";0;"#-sort";0,527422001161612;"#-sort";298;"#-sort";4,01541095793433e-05;"#-sort";0,746023058891296
"#-truth";0;0;0;0;0;"#-truth";0;"#-truth";0,568577832491115;"#-truth";175;"#-truth";0,000113334102966762;"#-truth";0,765573680400848
"#-was";6;5;25;447,08;0,833333333333333;"#-was";0,0133307215163636;"#-was";0,561490674716528;"#-was";209,692307692308;"#-was";0,000133307937961413;"#-was";0,764099616270799
"#-wings";0;0;0;0;0;"#-wings";0;"#-wings";0,627655996705373;"#-wings";84;"#-wings";0,000354872479800497;"#-wings";0,765612185001373
"#-wish";2;2;0;0;1;"#-wish";0;"#-wish";0,547982813621452;"#-wish";223;"#-wish";7,4930670857249e-05;"#-wish";0,765911638736725
"#-you";2;2;10;1238;1;"#-you";0,065027488195063;"#-you";0,584109716056598;"#-you";206,181818181818;"#-you";0,000286292785663316;"#-you";0,765341634100134
"abduction";2;2;0;0;1;"abduction";0;"abduction";0,527515954536317;"abduction";293;"abduction";4,16869189150294e-05;"abduction";0,743352353572845
"accursed";0;0;0;0;0;"accursed";0;"accursed";0,528386863048957;"accursed";287;"accursed";4,4181406036049e-05;"accursed";0,755934000015259
"acquired";0;0;0;0;0;"acquired";0;"acquired";0,564280756970679;"acquired";182;"acquired";0,000103039112753255;"acquired";0,76945948600769
"acquitting";1;1;0;0;1;"acquitting";0;"acquitting";0,52726665970485;"acquitting";295;"acquitting";4,08049241604441e-05;"acquitting";0,751970529556274
"admit";3;3;4;1142,75;1;"admit";0,0230283437380775;"admit";0,567284738357794;"admit";189;"admit";0,00011653090379482;"admit";0,770458257198334
"adventurous";1;1;1;6511;1;"adventurous";0,0650387147013798;"adventurous";0,54981915324018;"adventurous";231;"adventurous";7,95240138794133e-05;"adventurous";0,75934562087059
"angel";0;0;0;0;0;"angel";0;"angel";0,539978396650061;"angel";249;"angel";6,16334538198137e-05;"angel";0,759210228919983
"appeals";1;1;2;2344,5;1;"appeals";0,014782822781515;"appeals";0,534439177890511;"appeals";276,333333333333;"appeals";5,05504257692273e-05;"appeals";0,750932991504669
"assistant";1;1;0;0;1;"assistant";0;"assistant";0,587144827268343;"assistant";148;"assistant";0,000162633645296899;"assistant";0,78332644701004
"attendants";0;0;1;2492;0;"attendants";0,19243771685007;"attendants";0,64921302715958;"attendants";98,5;"attendants";0,000480050723802378;"attendants";0,80303418636322
"attends";0;0;1;4960;0;"attends";0,03946697645413;"attends";0,533254947188311;"attends";281,5;"attends";4,87687235461652e-05;"attends";0,754029214382172
"audacity";1;1;0;0;1;"audacity";0;"audacity";0,564096120348336;"audacity";184;"audacity";0,000101268380780035;"audacity";0,770269513130188
"babes";0;0;0;0;0;"babes";0;"babes";0,580404452351071;"babes";161;"babes";0,000139811780907413;"babes";0,773711621761322
"backward";0;0;3;3558,66666666667;0;"backward";0,0742446757305368;"backward";0,565164891046123;"backward";214;"backward";0,000148107225098325;"backward";0,761469572782516
"beauty";2;1;7;1326,71428571429;0,5;"beauty";0,0121169944962058;"beauty";0,543672754716507;"beauty";249,25;"beauty";6,9305993346908e-05;"beauty";0,756527572870255
"beckon";0;0;0;0;0;"beckon";0;"beckon";0,527003932261768;"beckon";307;"beckon";3,76294504521287e-05;"beckon";0,738103866577148
"benevolence";3;2;2;5171;0,666666666666667;"benevolence";0,105934708370195;"benevolence";0,57457387539146;"benevolence";184,333333333333;"benevolence";0,000160338540121574;"benevolence";0,770562787850698
"betokened";5;5;0;0;1;"betokened";0;"betokened";0,527743066611963;"betokened";299;"betokened";3,99780569878219e-05;"betokened";0,744850039482117
"betook";1;1;3;730,666666666667;1;"betook";0,0109149420883467;"betook";0,528775862644403;"betook";289,75;"betook";4,35924301259861e-05;"betook";0,753387421369553
"biting";0;0;2;4319;0;"biting";0,0731204850966449;"biting";0,553636220200812;"biting";229;"biting";0,000109537818280224;"biting";0,758035798867544
"bitten";0;0;0;0;0;"bitten";0;"bitten";0,559206491445512;"bitten";201;"bitten";9,19601837459123e-05;"bitten";0,767812788486481
"bounced";5;4;2;3717,5;0,8;"bounced";0,1052206113991;"bounced";0,577260489574248;"bounced";199;"bounced";0,000218451150137085;"bounced";0,770183682441711
"bowlers";0;0;0;0;0;"bowlers";0;"bowlers";0,60970305974274;"bowlers";103;"bowlers";0,000277081409156881;"bowlers";0,789022445678711
"brains";2;1;2;1394,5;0,5;"brains";0,0149458396689002;"brains";0,527485911310766;"brains";297,666666666667;"brains";4,07177115992917e-05;"brains";0,750767668088277
"branches";0;0;0;0;0;"branches";0;"branches";0,546446221002589;"branches";231;"branches";7,08395834507482e-05;"branches";0,761095106601715
"breach";0;0;4;1756;0;"breach";0,012887414510945;"breach";0,539975969898064;"breach";256,2;"breach";6,03186508977489e-05;"breach";0,757415568828583
"bridesmaids";1;1;1;6;1;"bridesmaids";0,00141624025099008;"bridesmaids";0,525535893703762;"bridesmaids";317;"bridesmaids";3,57315095499591e-05;"bridesmaids";0,747367590665817
"brigand";0;0;1;11;0;"brigand";0,00972782389863003;"brigand";0,576279187711229;"brigand";164,5;"brigand";0,000129313257519881;"brigand";0,771799176931381
"brothers";4;3;5;989,6;0,75;"brothers";0,019251216075188;"brothers";0,563783566978146;"brothers";194,333333333333;"brothers";0,000117923262978677;"brothers";0,770997593800227
"bruise";1;1;0;0;1;"bruise";0;"bruise";0,828828732373917;"bruise";21;"bruise";0,00172036284016265;"bruise";0,798438906669617
"bustled";5;4;1;2035;0,8;"bustled";-0,0111808922183601;"bustled";0,536188372407389;"bustled";259;"bustled";5,69640327853459e-05;"bustled";0,757825255393982
"cabman";3;3;3;3376;1;"cabman";0,262557169792417;"cabman";0,666262059313728;"cabman";152,75;"cabman";0,000961978634836183;"cabman";0,749856770038605
"cadaverous";1;1;0;0;1;"cadaverous";0;"cadaverous";0,529102979722128;"cadaverous";282;"cadaverous";4,75901525062657e-05;"cadaverous";0,764243483543396
"caps";5;5;3;1795,33333333333;1;"caps";0,105442874242653;"caps";0,588819952000236;"caps";164,5;"caps";0,000264723528170412;"caps";0,776624158024788
"cast";17;12;25;420,12;0,705882352941177;"cast";0,0084525369690224;"cast";0,55513127226799;"cast";219,192307692308;"cast";9,8899780960776e-05;"cast";0,763861498007408
"cell";0;0;1;1376;0;"cell";0,13513189640745;"cell";0,607217476979567;"cell";112,5;"cell";0,000262015795494696;"cell";0,775342285633087
"cetera";2;2;0;0;1;"cetera";0;"cetera";0,527650800730921;"cetera";309;"cetera";3,70468797504763e-05;"cetera";0,742380857467651
"cleared";1;1;3;3345,66666666667;1;"cleared";0,0619949677876834;"cleared";0,558079979535864;"cleared";219,75;"cleared";0,000114460818190377;"cleared";0,763450115919113
"clenching";0;0;0;0;0;"clenching";0;"clenching";0,564216673665852;"clenching";185;"clenching";0,0001012855074762;"clenching";0,767030775547028
"clutched";2;2;1;3899;1;"clutched";0,0816944966054098;"clutched";0,566443726823538;"clutched";185;"clutched";0,000121323303527013;"clutched";0,777436524629592
"coffee";1;1;4;2569,25;1;"coffee";0,05308035397275;"coffee";0,556575860656246;"coffee";230,4;"coffee";0,000130094108843746;"coffee";0,759557616710663
"comfortable";25;15;21;530,619047619048;0,6;"comfortable";0,00969433144346572;"comfortable";0,546961192306369;"comfortable";242,545454545455;"comfortable";8,11509996278877e-05;"comfortable";0,759436601942236
"coming";15;7;23;516,347826086957;0,466666666666667;"coming";0,0080299581392626;"coming";0,570818422948771;"coming";208,333333333333;"coming";0,000172582169474106;"coming";0,767050574223201
"compact";0;0;0;0;0;"compact";0;"compact";0,546237065057119;"compact";229;"compact";7,13151066451818e-05;"compact";0,755358636379242
"complicated";2;2;3;2722,33333333333;1;"complicated";0,0634350794961233;"complicated";0,581473092380423;"complicated";168;"complicated";0,000185697246913466;"complicated";0,778574600815773
"comprehending";0;0;0;0;0;"comprehending";0;"comprehending";0,5616367947862;"comprehending";192;"comprehending";9,61437890648548e-05;"comprehending";0,771035194396973
"confine";1;1;0;0;1;"confine";0;"confine";0,542705551499506;"confine";245;"confine";6,40157755020065e-05;"confine";0,76512736082077
"confirmed";5;4;5;1992,4;0,8;"confirmed";0,037601688990094;"confirmed";0,557906141019195;"confirmed";226,5;"confirmed";0,000129817457626201;"confirmed";0,761697620153427
"conjecturing";2;2;0;0;1;"conjecturing";0;"conjecturing";0,52816270573256;"conjecturing";301;"conjecturing";3,98091476504633e-05;"conjecturing";0,754378914833069
"constitution";2;2;2;3392,5;1;"constitution";0,0271189153081048;"constitution";0,540129588506503;"constitution";259;"constitution";5,95939833992383e-05;"constitution";0,757200241088867
"controvert";0;0;0;0;0;"controvert";0;"controvert";0,527253534529639;"controvert";310;"controvert";3,68876572679355e-05;"controvert";0,743710219860077
"cords";0;0;0;0;0;"cords";0;"cords";0,659743114084802;"cords";65;"cords";0,000596181420270168;"cords";0,796177625656128
"cottages";5;5;1;3261;1;"cottages";0,0224244961999203;"cottages";0,531806075228788;"cottages";281;"cottages";4,79814844550077e-05;"cottages";0,746610581874848
"counsel";5;4;2;2650,5;0,8;"counsel";0,00597321854325505;"counsel";0,542024102825799;"counsel";251,666666666667;"counsel";6,25569078887588e-05;"counsel";0,761209269364675
"covered";11;7;9;996,444444444444;0,636363636363636;"covered";0,0136131915514622;"covered";0,565622382801347;"covered";192,8;"covered";0,000121643483376405;"covered";0,767714506387711
"credence";1;1;0;0;1;"credence";0;"credence";0,537856475130766;"credence";257;"credence";5,83890105866134e-05;"credence";0,759432792663574
"cross";2;1;3;2858;0,5;"cross";0,0338014666590666;"cross";0,558780470401072;"cross";207,5;"cross";0,00010213369260486;"cross";0,764861211180687
"dances";0;0;0;0;0;"dances";0;"dances";0,535160192982443;"dances";265;"dances";5,54360023673463e-05;"dances";0,750215768814087
"dared";0;0;0;0;0;"dared";0;"dared";0,586529860284744;"dared";142;"dared";0,000168267506716908;"dared";0,779816508293152
"declined";4;3;4;961,75;0,75;"declined";0,00688810708455745;"declined";0,532475573141941;"declined";271,6;"declined";5,14526440812393e-05;"declined";0,756815373897552
"defence";4;4;1;5900;1;"defence";0,0471937688931199;"defence";0,553525378233513;"defence";220;"defence";8,98189058750141e-05;"defence";0,76163586974144
"defender";0;0;0;0;0;"defender";0;"defender";0,527339219533663;"defender";303;"defender";3,92525370065786e-05;"defender";0,743436992168427
"delicious";4;4;2;1376,5;1;"delicious";0,075553854437195;"delicious";0,667828670305047;"delicious";94,3333333333333;"delicious";0,000548013334332194;"delicious";0,799777944882711
"dependent";0;0;0;0;0;"dependent";0;"dependent";0,532252456474468;"dependent";271;"dependent";5,32571408650082e-05;"dependent";0,752214848995209
"descendants";1;1;0;0;1;"descendants";0;"descendants";0,558790002704338;"descendants";200;"descendants";9,30469136597469e-05;"descendants";0,76588648557663
"designing";6;5;1;4020;0,833333333333333;"designing";0,0311623532505401;"designing";0,547830153047055;"designing";230;"designing";7,56530377156062e-05;"designing";0,761800915002822
"desolation";0;0;1;3473;0;"desolation";0,16049393997569;"desolation";0,591416893894742;"desolation";144,5;"desolation";0,00021649083789088;"desolation";0,770805954933167
"despondingly";0;0;0;0;0;"despondingly";0;"despondingly";0,560558127693227;"despondingly";197;"despondingly";9,41826266563006e-05;"despondingly";0,767302811145782
"dishonourable";0;0;0;0;0;"dishonourable";0;"dishonourable";0,549982942231408;"dishonourable";219;"dishonourable";7,828660862283e-05;"dishonourable";0,7566899061203
"disjointed";3;3;0;0;1;"disjointed";0;"disjointed";0,609103064146603;"disjointed";102;"disjointed";0,000279386848326428;"disjointed";0,789003193378448
"disordered";1;1;1;2751;1;"disordered";0,0715302793573898;"disordered";0,58002723141346;"disordered";162,5;"disordered";0,000153920658083157;"disordered";0,779643595218658
"disregard";2;2;0;0;1;"disregard";0;"disregard";0,809646789693049;"disregard";17;"disregard";0,00190138998164175;"disregard";0,760404229164124
"dissolute";2;2;1;7769;1;"dissolute";0,17146754083073;"dissolute";0,578359122204829;"dissolute";180,5;"dissolute";0,000199568753023059;"dissolute";0,760847419500351
"diverted";2;2;0;0;1;"diverted";0;"diverted";0,529697154762632;"diverted";280;"diverted";4,81404155702913e-05;"diverted";0,763590633869171
"domestic";5;3;7;1647,42857142857;0,6;"domestic";0,0475501929358586;"domestic";0,560187919874372;"domestic";216,125;"domestic";0,0001454849397095;"domestic";0,765121161937714
"eggs";0;0;0;0;0;"eggs";0;"eggs";0,642697646915501;"eggs";78;"eggs";0,000437626180200438;"eggs";0,786296963691711
"elicits";0;0;0;0;0;"elicits";0;"elicits";0,52719906209116;"elicits";305;"elicits";3,91067294497326e-05;"elicits";0,747900724411011
"endowed";1;1;1;7332;1;"endowed";0,0612713487789098;"endowed";0,543112582263313;"endowed";252;"endowed";6,59771562267501e-05;"endowed";0,754650443792344
"energetically";0;0;1;1382;0;"energetically";-0,0078331280036199;"energetically";0,551629501317332;"energetically";223,5;"energetically";7,70826819119609e-05;"energetically";0,763923317193985
"enterprise";1;1;1;1869;1;"enterprise";0,01206987852966;"enterprise";0,563271673375797;"enterprise";193,5;"enterprise";9,87811591057109e-05;"enterprise";0,765441864728928
"everything";10;7;14;855;0,7;"everything";0,0177643126900114;"everything";0,564297856547402;"everything";216,333333333333;"everything";0,000140893053041791;"everything";0,764538753032684
"exact";6;6;3;1928;1;"exact";0,0168089945330734;"exact";0,533154931733508;"exact";275,75;"exact";5,0355925832738e-05;"exact";0,751156389713288
"exciseman";0;0;0;0;0;"exciseman";0;"exciseman";0,540048231254559;"exciseman";254;"exciseman";5,98593602415479e-05;"exciseman";0,761153221130371
"execution";11;7;9;1031,11111111111;0,636363636363636;"execution";0,0173795494000378;"execution";0,548769958785384;"execution";232,3;"execution";8,52034019511033e-05;"execution";0,76005328297615
"express";10;6;3;2223;0,6;"express";0,0177248071240867;"express";0,546461112879428;"express";236,25;"express";7,21663225960175e-05;"express";0,761576727032661
"exquisitely";0;0;0;0;0;"exquisitely";0;"exquisitely";0,5448425845045;"exquisitely";237;"exquisitely";6,78600430209926e-05;"exquisitely";0,765359282493591
"fabulous";0;0;0;0;0;"fabulous";0;"fabulous";0,539968073311592;"fabulous";250;"fabulous";6,16357376248128e-05;"fabulous";0,759338736534119
"fascinating";2;2;0;0;1;"fascinating";0;"fascinating";0,536296465955193;"fascinating";261;"fascinating";5,71926566486629e-05;"fascinating";0,749828994274139
"feature";1;1;2;4620;1;"feature";0,0786099437353951;"feature";0,625886799095104;"feature";177,333333333333;"feature";0,00038375181306519;"feature";0,771950165430704
"feebly";4;4;5;2248,2;1;"feebly";0,0538211625616301;"feebly";0,565279988592065;"feebly";213;"feebly";0,000158377829528967;"feebly";0,766254772742589
"festering";1;1;0;0;1;"festering";0;"festering";0,543111244579233;"festering";240;"festering";6,67175447943516e-05;"festering";0,763563752174377
"fiendish";0;0;0;0;0;"fiendish";0;"fiendish";0,52724803416339;"fiendish";304;"fiendish";3,92042474224714e-05;"fiendish";0,743436992168427
"fiery";0;0;0;0;0;"fiery";0;"fiery";0,545394508388669;"fiery";233;"fiery";6,91838946779607e-05;"fiery";0,758774638175964
"filthy";0;0;2;2587,5;0;"filthy";0,003853911819375;"filthy";0,539616352597003;"filthy";259,333333333333;"filthy";5,99212007211665e-05;"filthy";0,760177234808604
"finicking";0;0;0;0;0;"finicking";0;"finicking";0,565816813508179;"finicking";180;"finicking";0,000106357718416473;"finicking";0,776244759559631
"firmly";10;7;17;641,647058823529;0,7;"firmly";0,0143096632721429;"firmly";0,571196551936435;"firmly";192,611111111111;"firmly";0,00015654766882899;"firmly";0,76737634340922
"fork";6;3;6;1703,83333333333;0,5;"fork";0,0279742181615466;"fork";0,576849636112067;"fork";174,571428571429;"fork";0,000154696856035619;"fork";0,771664491721562
"form";19;11;34;364,588235294118;0,578947368421053;"form";0,037532133450585;"form";0,587493737888389;"form";189,628571428571;"form";0,000347099858155999;"form";0,739408096245357
"frames";1;1;0;0;1;"frames";0;"frames";0,529984838768161;"frames";278;"frames";4,8813005591155e-05;"frames";0,754055202007294
