"clusters"
21
29
14
28
2
28
35
21
15
31
34
32
31
10
5
9
18
12
1
17
7
32
35
2
19
4
1
27
33
24
16
3
11
22
13
7
29
33
8
14
25
13
23
13
10
8
22
16
30
14
34
24
17
20
5
14
25
10
12
3
27
16
26
26
26
31
1
6
35
19
9
21
21
10
15
13
