"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-added";0;0;0;0;0;"#-added";0;"#-added";0,821389003388825;"#-added";153;"#-added";0,000410723891772437;"#-added";0,767126977443695
"#-advisable";0;0;0;0;0;"#-advisable";0;"#-advisable";0,909149832487252;"#-advisable";29;"#-advisable";0,00215002388915432;"#-advisable";0,609567880630493
"#-born";0;0;0;0;0;"#-born";0;"#-born";0,765675126375097;"#-born";303;"#-born";0,000109927102163439;"#-born";0,707151710987091
"#-broken";0;0;0;0;0;"#-broken";0;"#-broken";0,794729182783192;"#-broken";242;"#-broken";0,000167862218690899;"#-broken";0,723093211650848
"#-care";3;3;4;484,75;1;"#-care";0,00820944855018246;"#-care";0,794194737502013;"#-care";247,6;"#-care";0,000175419025609586;"#-care";0,721177494525909
"#-companion";0;0;0;0;0;"#-companion";0;"#-companion";0,819787197297319;"#-companion";147;"#-companion";0,000427118954649938;"#-companion";0,780095338821411
"#-despised";0;0;0;0;0;"#-despised";0;"#-despised";0,859462302663669;"#-despised";109;"#-despised";0,000697915684240309;"#-despised";0,743243157863617
"#-disgrace";0;0;0;0;0;"#-disgrace";0;"#-disgrace";0,784974468563554;"#-disgrace";266;"#-disgrace";0,000145455394901211;"#-disgrace";0,70531564950943
"#-doomed";0;0;0;0;0;"#-doomed";0;"#-doomed";0,761422703555887;"#-doomed";324;"#-doomed";9,65107391974236e-05;"#-doomed";0,69606614112854
"#-dropt";2;2;0;0;1;"#-dropt";0;"#-dropt";0,770360863452235;"#-dropt";293;"#-dropt";0,000118213692662573;"#-dropt";0,703865528106689
"#-feelings";0;0;0;0;0;"#-feelings";0;"#-feelings";0,901661850434982;"#-feelings";55;"#-feelings";0,000925925925925926;"#-feelings";0,699567317962646
"#-foresight";1;1;0;0;1;"#-foresight";0;"#-foresight";0,820888607328488;"#-foresight";157;"#-foresight";0,000396259847394929;"#-foresight";0,769813716411591
"#-had";3;3;7;316,428571428571;1;"#-had";0,103973963190659;"#-had";0,836235803017752;"#-had";151,375;"#-had";0,000491427406030702;"#-had";0,740999825298786
"#-hearing";0;0;0;0;0;"#-hearing";0;"#-hearing";0,768208904737831;"#-hearing";297;"#-hearing";0,000112735023216868;"#-hearing";0,710765242576599
"#-hurt";0;0;0;0;0;"#-hurt";0;"#-hurt";0,805839347170891;"#-hurt";218;"#-hurt";0,000201916818222609;"#-hurt";0,717646777629852
"#-interest";0;0;0;0;0;"#-interest";0;"#-interest";0,783752363093448;"#-interest";268;"#-interest";0,0001434134753909;"#-interest";0,713635325431824
"#-justify";0;0;1;3311;0;"#-justify";0,28343942355861;"#-justify";0,793202667844299;"#-justify";233;"#-justify";0,000254921764609837;"#-justify";0,730780065059662
"#-leisure";4;3;2;842;0,75;"#-leisure";0,0121029301788953;"#-leisure";0,767295433181885;"#-leisure";304,666666666667;"#-leisure";0,000112890885822309;"#-leisure";0,699787855148315
