"node_id" "tags" "dpub"
"1" "awake, busy, certain, direct, evil, fair, good, important, old, plain, private, rough, rude, short, strange, terrible" "1"
"2" "" "2"
"3" "cold, disturbed, evil, fair, good, little, negative, nervous, offensive, open, short, shy, stable" "3"
"4" "alone, capable, expressive, kind, loud, old, quiet, strange, well" "4"
"5" "bad" "5"
"6" "afraid, busy, confused, dangerous, great, honest, little, natural, old, pretty, private, strong, valuable, well, wonderful" "6"
"7" "beautiful, bright, cold, great, impatient, quiet, strong" "7"
"8" "adventurous, bright, comfortable, fair, fine, good, healthy, kind, little, loud, plain, pretty, well, young" "8"
"9" "anxious, bright, cold, difficult, elderly, feminine, good, happy, kind, little, pleasant, poor, pretty, remarkable, short, strong, tall, troubled, worthy, young" "9"
"10" "afraid, argumentative, busy, difficult, eager, feminine, fine, great, happy, kind, little, pretty, short, strong, violent, young" "10"
"11" "beautiful, compassionate, dangerous, encouraging, extraordinary, fair, good, great, happy, important, little, mean, old, open, poor, satisfied, useful, well, wonderful" "11"
"12" "cold, frightening, good, great, hard, patient, poor, pretty, strong, well, young" "12"
"13" "bad, devoted, eager, great, greedy, little, natural, old, rough, tall, terrible, young" "13"
"14" "bitter, bold, bright, clumsy, cold, desirable, fine, good, great, little, practical, sensitive, short, strong, tall, thin, well" "14"
"15" "alone, angry, attentive, bad, bitter, bright, casual, dangerous, difficult, direct, elderly, gentle, giving, great, hard, little, old, poor, remarkable, short, young" "15"
"16" "afraid, alone, beautiful, good, great, healthy, little, loud, mean, short, strong, surprised, well, young" "16"
"17" "alone, busy, cold, difficult, forward, kind, little" "17"
"18" "beautiful, bright, confused, direct, expressive, forward, hard, kind, little, lonely, mean, old, open, poor, weak, young" "18"
"19" "awake, awful, fair, forward, little, old, strange, trusting, warm, weak, well, young" "19"
"20" "appealing, awake, calm, cold, faithful, forward, gentle, good, hard, little, old, poor, quiet, secure, sweet, terrible, useful, young" "20"
"21" "afraid, confused, hard, little, open, quiet, scared, secure, short, strong, well" "21"
"22" "capable, cold, great, little, old" "22"
"23" "active, bad, evil, fat, good, great, little, old, old-fashioned, open, private, proper, proud, respectable, weak, worthy, young, youthful" "23"
"24" "bad, clean, conceited, disturbed, honest, mean, nice, poor, popular, religious, sarcastic, sleepy, unlucky, young" "24"
"25" "cold, good, honest, mature, natural, respectable, well, young, youthful" "25"
"26" "afraid, desirable, famous, good, hard, honest, kind, lazy, little, mean, old, open, powerful, rushed, social, surprised, violent, well, wise" "26"
"27" "attentive, excellent, great, quiet, understanding, young" "27"
"28" "active, certain, expressive, handsome, kind, little, old, remarkable, young" "28"
"29" "admirable, bright, certain, demanding, evil, good, great, honest, hostile, little, loyal, old, responsible, short, well, young" "29"
"30" "alone, certain, curious, good, great, little, loud, rough, rushed, young" "30"
"31" "afraid, anxious, difficult, employed, familiar, foolish, good, gracious, great, helpless, kind, mean, open, understanding, useful, weak, well, young" "31"
"32" "blind, careless, confident, giving, gracious, great, innocent, little, reckless, remarkable, strong, well, worthy, young" "32"
"33" "anxious, careless, forward, great, loud, old, respectable, strong, thinking, well, young" "33"
"34" "charming, clean, curious, difficult, glad, good, good-natured, innocent, intellectual, interested, little, loud, open, strange, strong, terrible, well" "34"
"35" "alone, angry, careless, confused, fair, good, happy, little, plain, pleased, pretty, prosperous, respectable, strange, well, young" "35"
"36" "alone, disappointed, good, plain, strange" "36"
"37" "bold, cold, good, great, handsome, hard, interested, little, proper, remarkable, ridiculous, well" "37"
"38" "anxious, cold, good, old, pleasant, pretty, sad" "38"
"39" "fair, good, neglected, sensible, well" "39"
"40" "agreeable, certain, cheerful, cool, delightful, expressive, fine, good, little, lonely, observant, old, open, pleasant, quiet, useful, well, wonderful" "40"
"41" "alone, angry, bad, bright, faithful, fortunate, friendly, good, gracious, hard, important, jealous, laughing, old, original, pretty, serious, short, strong, well, worthy" "41"
"42" "afraid, alone, certain, curious, fair, good, innocent, kind, little, modest, neat, old, open, plain, pleasant, pleased, practical, pretty, remarkable, rich, sad, short, understanding, well, wonderful" "42"
"43" "agreeable, curious, familiar, great, little, natural, old, open, pleasant, poor, strong, unusual, wonderful, young" "43"
"44" "alone, foolish, good, great, impressive, moody" "44"
"45" "beautiful, fascinating, gorgeous, great, happy, kind, little, original, polite, poor, private, rich, social, strong, uncomfortable, wonderful" "45"
"46" "charming, exceptional, fine, good, happy, hard, little, natural, open, polite, remarkable, rushed, troubled" "46"
"47" "agreeable, brave, disturbed, dumb, extraordinary, forward, furious, handsome, hard, little, loud, poor, remarkable, tall, thin" "47"
"48" "bright, hard" "48"
"49" "beautiful, bold, bright, dominant, gracious, great, hard, little, open, poor, sensible, tall" "49"
"50" "appealing, fortunate, good, great, honest, inexperienced, little, lucky, old, passionate, poor, quiet, sweet, thin, young" "50"
"51" "alone, angry, certain, cool, cruel, fine, great, little, loud, mean, old, open, private, quiet, rich, shallow, stable" "51"
"52" "bad, cold, fine, gentle, good, graceful, great, little, old, suspicious" "52"
"53" "attractive, calm, fair, fine, little, natural, responsible, sensible, thin" "53"
"54" "cool, crazy, depressed, great, hard, impatient, little, lonely, loud, old, open, poor, sweet, tall, thin" "54"
"55" "angry, fine" "55"
"56" "beautiful, certain, cheerful, compassionate, encouraged, energetic, great, hard, little, old, pleasant, quiet, short, sweet, well, young" "56"
"57" "devoted, faithful, good, happy, little, loving, old, open, satisfied, trusting, unusual, well" "57"
"58" "cold, difficult, direct, innocent, involved, little, old, strange, surprised, well, young" "58"
"59" "agreeable, annoyed, ashamed, busy, careless, charming, good, great, independent, kind, laughing, little, mean, sensitive, uncomfortable, young" "59"
"60" "bad, big, good, hard, kind, little, offensive, old, pleasant, poor, pretty, prosperous, respectable, strong, understanding, well, worthy" "60"
"61" "agreeable, appreciative, big, delighted, friendly, good, great, little, old, open, plain, private, prosperous, responsible, satisfied, short, strong, weak, well" "61"
"62" "angry, awkward, certain, dangerous, disrespectful, giving, good, great, little, mean, old, remarkable, satisfied, trusted, young" "62"
"63" "bad, certain, disappointed, giving, glad, good, good-natured, poor, preoccupied, satisfied, selfish, thinking, well, young" "63"
"64" "afraid, alone, caring, good, little, moody, neglected, old, poor, quiet, strong, surprised, sweet, thankful, troubled, well, young" "64"
"65" "alone, bright, capable, good, happy, innocent, kind, little, mean, quiet, sad, sincere, unhappy, well" "65"
"66" "alert, busy, excited, good, great, hopeful, interested, kind, little, popular, remarkable, strong, unusual, young" "66"
"67" "accomplished, angry, casual, cold, decent, devoted, distinguished, hard, honest, little, natural, old, popular, short, well, young" "67"
"68" "awful, blind, complaining, desirable, gentle, great, hard, honest, little, lonely, neglected, open, pretty, strong, superstitious, thin, well" "68"
"69" "alone, careful, encouraged, fine, good, honest, laughing, lively, poor, religious, well" "69"
"70" "bad, busy, certain, forward, good, greedy, interested, kind, original, thin, unreasonable, unusual" "70"
"71" "accomplished, clumsy, fine, forward, little, old, open, rough, short, tall, unhappy, well" "71"
"72" "afraid, eager, fine, greedy, little, old, open, strong" "72"
"73" "agreeable, alone, determined, fine, fortunate, good, hard, laughing, little, natural, plain, sentimental" "73"
"74" "great, little" "74"
"75" "careful, cool, cruel, depressed, fine, fortunate, great, handsome, laughing, little, old, responsible, skinny, thin" "75"
"76" "admirable, adventurous, attentive, brave, complaining, cool, curious, great, handsome, kind, little, old, polite, preoccupied, pretty, remarkable, strong, terrible, thin, well" "76"
"77" "bad, cold, embarrassing, good, great, interested, interesting, little, natural, neat, old, open, poor, pretty, short, thinking, unhappy, well" "77"
"78" "cruel, curious, forward, great, little, poor, strong, troubled, trustworthy, well" "78"
"79" "alone, cheerful, devoted, difficult, employed, forgetful, great, happy, ignorant, little, natural, plain, poor, quiet, sad, strange, unhappy, well, young" "79"
"80" "active, bitter, calm, cheerful, cold, disturbed, good, great, handsome, little, loving, old, peaceful, poor, quiet, remarkable, strong, useful" "80"
"81" "alone, anxious, beautiful, bright, cold, cool, curious, fair, gentle, genuine, good, great, hard, little, loving, mean, old, old-fashioned, pleasant, poor, pretty, quiet, scared, strange, sweet, troubled, well" "81"
"82" "alone, angry, anxious, busy, calm, certain, determined, forward, giving, important, kind, little, natural, old, open, pleasant, proper, well, young" "82"
"83" "anxious, encouraged, familiar, friendly, happy, little, well" "83"
"84" "anxious, attentive, awake, capable, curious, determined, disturbed, employed, great, intelligent, interested, kind, neat, old, satisfied, strong, thinking, troubled, unusual, well" "84"
"85" "affectionate, anxious, certain, complicated, considerate, difficult, encouraged, energetic, extraordinary, good, great, healthy, kind, little, natural, old, overworked, persistent, pleased, professional, short, strong, violent" "85"
"86" "anxious, bad, good, hard, honest, hopeful, kind, little, nice, old, poor, short, strange, well" "86"
"87" "attentive, careless, certain, fair, famous, good, great, hard, important, mean, old, pretty, professional, short, thoughtful, young" "87"
"88" "beautiful, capable, generous, gentle, good, innocent, loving, poor, strong, sweet, weak" "88"
"89" "chubby, cruel, fine, firm, friendly, great, happy, little, offensive, old, polite, pretty, prosperous, quiet, rich, rough, strange, strong, tiny, useful, wonderful, young" "89"
"90" "active, awful, bad, clean, dangerous, determined, devoted, glad, great, kind, laughing, little, loud, nervous, old, ordinary, quiet, sweet, troubled, well, wise, young" "90"
"91" "cruel, disappointed, forward, furious, great, hard, mean, passionate, rushed, strong, well" "91"
"92" "alone, cautious, cruel, little, old, open, poor, rushed" "92"
"93" "dangerous, furious, old, scared, strong" "93"
"94" "bitter, blind, determined, eager, great, hard, old, open, passionate, short, terrible, terrific, trusting, young" "94"
"95" "alone, angry, bad, certain, great, innocent, old, open, poor, slender, strong, well, wonderful" "95"
"96" "old" "96"
"97" "bright, clumsy, dominant, great, ignorant, little, lonely, polite, poor, rough, strange, tall, thinking, well, worthy" "97"
"98" "alone, curious, great, little, old, poor, powerful, rough, valuable" "98"
"99" "cruel, fortunate, friendly, good, great, impatient, lively" "99"
"100" "angry, appreciated, ashamed, cheerful, firm, good, great, hard, kind, little, mean, natural, needy, old, peaceful, pretty, terrible, thinking, thoughtful, well, wise" "100"
"101" "exhausted, hard, involved, little, loud, old, plain, prosperous, strict, terrible, well, youthful" "101"
"102" "alone, clean, extraordinary, forward, generous, good, gracious, great, old, quiet, trusting, unhappy" "102"
"103" "bad, brave, busy, dangerous, employed, good, immature, innocent, involved, little, old, open, private, social, strong, terrible, unhappy, well" "103"
"104" "affectionate, busy, confident, happy, hard, innocent, involved, little, old, poor, quiet, strange, strong, warm" "104"
"105" "accomplished, alone, bad, furious, good, little, mean, retarded, rough, serious, surprised, tired" "105"
"106" "awake, certain, cold, crazy, difficult, disturbed, familiar, forward, lonely, open, poor, strict, tired" "106"
