"root_node_id" "tag"
"1" "accomplished"
"1" "awkward"
"1" "bad"
"1" "clean"
"1" "delightful"
"1" "excellent"
"1" "extraordinary"
"1" "fine"
"1" "good"
"1" "good-looking"
"1" "great"
"1" "handsome"
"1" "jealous"
"1" "kind"
"1" "little"
"1" "neglected"
"1" "noisy"
"1" "old"
"1" "plain"
"1" "poor"
"1" "pretty"
"1" "remarkable"
"1" "respectable"
"1" "smart"
"1" "strange"
"1" "strong"
"1" "stubborn"
"1" "stupid"
"1" "thin"
"1" "useful"
"1" "well"
"1" "wonderful"
"1" "young"
"2" "excited"
"2" "short"
"3" "affectionate"
"3" "certain"
"3" "cheerful"
"3" "comfortable"
"3" "consistent"
"3" "eager"
"3" "evil"
"3" "giving"
"3" "happy"
"3" "harmless"
"3" "ignorant"
"3" "important"
"3" "intelligent"
"3" "interesting"
"3" "lucky"
"3" "open"
"3" "pleasing"
"3" "quiet"
"3" "sensible"
"3" "terrific"
"3" "warm"
"3" "wise"
"4" "agreeable"
"4" "distinguished"
"4" "glad"
"4" "nice"
"4" "old-fashioned"
"4" "tired"
"4" "uncomfortable"
"5" "satisfied"
"6" "afraid"
"6" "interested"
"6" "lively"
"6" "natural"
"6" "pleased"
"6" "proper"
"6" "reasonable"
"6" "surprised"
"6" "tall"
"7" "careless"
"7" "charming"
"7" "laughing"
"7" "polite"
"7" "thinking"
"7" "trusted"
"8" "delighted"
"8" "disappointed"
"8" "pleasant"
"8" "respected"
"8" "secure"
"9" "graceful"
"9" "grateful"
"9" "rich"
"10" "beautiful"
"10" "demanding"
"10" "experienced"
"10" "fair"
"10" "fortunate"
"10" "gentle"
"10" "worthy"
"11" NA
"11" "11"
"12" "thorough"
"13" "determined"
"13" "loving"
"13" "sweet"
"14" "amazing"
"14" "conceited"
"15" "bright"
"15" "neat"
"15" "ungraceful"
"16" "amusing"
"16" "ashamed"
"16" "average"
"16" "cheap"
"16" "concerned"
"16" "decent"
"16" "good-natured"
"16" "mean"
"16" "self-assured"
"16" "youthful"
"17" "proud"
"18" "impatient"
"19" "attractive"
"19" "capable"
"19" "faithful"
"19" "generous"
"19" "original"
"19" "shy"
"20" "gracious"
"20" "unreasonable"
"21" "encouraged"
"21" "famous"
"21" "loud"
"21" "playful"
"21" "trusting"
"21" "violent"
"23" "bold"
"23" "busy"
"24" "positive"
"25" "ordinary"
"25" "sentimental"
"26" "alone"
"26" "anxious"
"26" "awake"
"26" "critical"
"26" "troubled"
"27" "clever"
"27" "strict"
"28" "familiar"
"28" "honest"
"28" "intellectual"
"30" "angry"
"30" "hard"
"30" "rude"
"31" "disturbed"
"31" "private"
"32" NA
"32" "32"
"33" "calm"
"33" "genuine"
"34" "caring"
"35" NA
"35" "35"
"36" "cold"
"36" "forward"
"36" "selfish"
"37" "friendly"
"37" "irritated"
"37" "ridiculous"
"39" NA
"39" "39"
"41" "foolish"
"41" "hopeful"
"41" "mature"
"42" "respectful"
"42" "serious"
"42" "understanding"
"45" "joyful"
"45" "lovely"
"46" "brilliant"
"48" "dangerous"
"49" "cruel"
"49" "firm"
"51" "embarrassed"
"51" "sincere"
"51" "successful"
"52" "active"
"52" "awful"
"52" "traditional"
"54" "encouraging"
"54" "independent"
"56" "thoughtless"
"58" "disrespectful"
"58" "valuable"
"60" "employed"
"60" "exhausted"
"62" "curious"
"62" "difficult"
"62" "involved"
"63" "frightening"
"63" "rushed"
"64" "unusual"
"65" "desirable"
"65" "greedy"
"66" "patient"
"66" "sympathetic"
"67" "attentive"
"67" "thankful"
"69" "well-known"
"72" "religious"
"73" "bitter"
"73" "confident"
"74" "prompt"
"74" "social"
"75" "modest"
"76" "kind-hearted"
"77" "unhappy"
"77" "wealthy"
"78" "cool"
"79" "sad"
"80" "embarrassing"
"81" "direct"
"81" "disgusting"
"81" "shallow"
"87" "confused"
"87" "innocent"
"87" "irritating"
"87" "liberal"
"88" "irritable"
"88" "lonely"
"88" "productive"
"88" "romantic"
"89" "helpless"
"89" "unfriendly"
"92" "conscientious"
"92" "overrated"
"93" "furious"
"93" "narrow-minded"
