"source" "target" "tag"
1 2 "hard"
1 2 "well"
1 3 "little"
3 4 "glad"
2 4 "great"
2 4 "hard"
3 4 "little"
3 4 "old"
1 4 "strong"
3 4 "thinking"
2 4 "well"
1 5 "certain"
4 5 "complicated"
3 5 "devoted"
4 5 "little"
4 5 "mature"
4 5 "old"
4 5 "well"
4 5 "young"
3 6 "cold"
4 6 "great"
4 6 "hard"
5 6 "little"
5 6 "mature"
5 6 "old"
5 6 "rich"
5 6 "rough"
2 6 "short"
4 6 "strong"
5 6 "young"
5 7 "certain"
6 7 "great"
6 7 "old"
6 7 "young"
2 8 "awful"
6 8 "good"
7 8 "great"
6 8 "little"
5 8 "respectable"
7 8 "young"
8 9 "good"
5 9 "hopeful"
8 9 "little"
7 9 "old"
2 9 "pretty"
5 9 "well"
8 9 "young"
1 10 "bright"
7 10 "certain"
1 10 "eager"
5 10 "excellent"
3 10 "harmless"
4 10 "kind"
9 10 "little"
3 10 "neat"
3 10 "open"
6 10 "short"
10 11 "bad"
9 11 "good"
6 11 "hard"
10 11 "little"
5 11 "pleased"
8 11 "professional"
6 11 "rich"
2 12 "alone"
6 12 "cold"
4 12 "glad"
11 12 "good"
8 12 "great"
11 12 "hard"
11 12 "little"
3 12 "plain"
6 12 "rough"
12 13 "little"
6 13 "private"
11 13 "suspicious"
5 14 "expressive"
3 14 "innocent"
10 14 "kind"
13 14 "little"
9 14 "old"
10 14 "open"
6 14 "poor"
6 14 "popular"
13 14 "remarkable"
10 14 "short"
12 15 "alone"
14 15 "expressive"
4 15 "fine"
12 15 "good"
2 15 "impatient"
14 15 "kind"
14 15 "little"
12 15 "mean"
14 15 "poor"
9 15 "pretty"
8 15 "respectable"
4 15 "thinking"
12 15 "warm"
9 15 "well"
2 15 "worthy"
9 15 "young"
11 16 "afraid"
15 16 "alone"
11 16 "bad"
14 16 "chubby"
5 16 "embarrassing"
15 16 "expressive"
4 16 "fair"
15 16 "good"
12 16 "hard"
15 16 "kind"
15 16 "little"
15 16 "poor"
15 16 "ridiculous"
14 16 "short"
15 16 "young"
11 17 "giving"
16 17 "kind"
16 17 "little"
14 17 "modest"
10 17 "neat"
16 17 "poor"
15 17 "pretty"
11 17 "reasonable"
16 18 "alone"
16 18 "bad"
15 18 "fine"
12 18 "great"
17 18 "little"
14 18 "old"
17 18 "poor"
13 18 "suspicious"
15 18 "warm"
16 18 "young"
10 19 "certain"
