"Nicholas_Nickleby"
"6"
"0"
"32"
"9.12820512820513"
"0.0259455610064884"
"0.521297752857208"
"Nicholas_Nickleby"
"8"
"0"
"45"
"15.0869565217391"
"0.016249937532275"
"0.569845259189606"
