"A_Tale_of_Two_Cities"
"5"
"0"
"13"
"5.06451612903226"
"0.0494038869835048"
"0.410733580589294"
"A_Tale_of_Two_Cities"
"5"
"0"
"16"
"6.4"
"0.0419025157232704"
"0.477410674095154"
