"Hard_Times"
"4"
"0"
"12"
"4.21428571428571"
"0.0617122990004346"
"0.36531275510788"
"Hard_Times"
"5"
"0"
"13"
"4.17241379310345"
"0.0600550964187328"
"0.401225566864014"
