"terms";"clusters"
"#-foolish";50
"#-good";30
"#-great";66
"#-handsome";13
"#-happy";74
"#-irritated";60
"#-little";18
"#-open";56
"#-pleased";56
"#-pleasing";66
"#-pretty";50
"#-satisfied";50
"#-shy";69
"#-talkative";100
"#-tall";35
"#-thin";28
"#-tired";70
"#-well";99
"#-wise";50
"accomplished";71
"active";2
"admirable";75
"adventurous";35
"affectionate";8
"afraid";31
"agreeable";11
"alert";41
"alone";45
"amazing";61
"amusing";97
"angry";85
"anxious";29
"argumentative";74
"ashamed";37
"attentive";36
"attractive";27
"awake";54
"awkward";43
"bad";105
"beautiful";58
"bitter";70
"blind";36
"bright";24
"brilliant";83
"busy";53
"calm";67
"capable";8
"careful";87
"careless";80
"cautious";51
"certain";25
"charming";46
"cheap";9
"cheerful";39
"clean";95
"clever";46
"cold";76
"comfortable";39
"compassionate";17
"compatible";84
"competent";78
"conceited";34
"concerned";23
"confident";86
"confused";103
"considerate";95
"consistent";59
"cool";22
"courageous";28
"critical";96
"cruel";14
"curious";80
"dangerous";36
"decent";35
"delighted";37
"delightful";76
"dependent";79
"depressed";90
"desirable";64
"determined";43
"devoted";49
"difficult";42
"direct";5
"disappointed";43
"disgusting";104
"distinguished";21
"eager";81
"elderly";14
"embarrassed";59
"embarrassing";60
"encouraged";41
"encouraging";19
"energetic";91
"entertaining";55
"evil";5
"excellent";29
"excited";35
"exciting";87
"exhausted";99
"expressive";92
"extraordinary";81
"fair";7
"faithful";9
"familiar";33
"famous";67
"feminine";72
"fine";76
"firm";14
"foolish";6
"forgiving";60
"fortunate";29
"friendly";53
"generous";17
"gentle";64
"genuine";20
"glad";11
"good";38
"graceful";86
"gracious";62
"grateful";85
"great";38
"handsome";39
"happy";82
"hard";10
"harmless";62
"healthy";78
"helpless";73
"honest";78
"ignorant";77
"impatient";43
"impolite";59
"important";53
"inconsiderate";93
"independent";77
"innocent";28
"insane";59
"intellectual";78
"intelligent";90
"interested";89
"interesting";39
"irrational";52
"irritable";91
"jealous";75
"joyful";26
"kind";11
"lazy";98
"liberal";6
"little";38
"lively";15
"lonely";72
"loud";96
"lovely";15
"lucky";83
"modest";92
"natural";11
"neat";6
"negative";70
"nervous";45
"nice";45
"noisy";54
"observant";3
"old";101
"open";29
"ordinary";74
"original";12
"patient";16
"plain";85
"playful";65
"pleasant";76
"pleased";105
"pleasing";46
"polite";9
"poor";101
"popular";56
"positive";40
"powerful";48
"prejudiced";52
"pretty";102
"private";23
"productive";32
"professional";99
"prominent";79
"prompt";40
"proper";105
"prosperous";33
"proud";83
"punctual";3
"quiet";29
"reasonable";46
"remarkable";61
"respectable";47
"respectful";94
"rich";64
"ridiculous";33
"romantic";35
"rude";83
"sad";102
"sarcastic";28
"satisfied";105
"secure";63
"selfish";12
"sensible";25
"serious";37
"short";4
"sincere";88
"social";1
"spoiled";96
"spontaneous";104
"stable";73
"straightforward";103
"strange";23
"strict";96
"strong";105
"stupid";79
"successful";40
"suspicious";57
"sweet";7
"talkative";68
"tall";8
"thankful";63
"thin";86
"thorough";85
"thoughtful";12
"thoughtless";12
"tired";85
"uncomfortable";88
"unfair";22
"unfriendly";3
"unhappy";64
"unlucky";44
"unreasonable";5
"unusual";48
"useful";46
"valuable";42
"warm";29
"weak";97
"well";64
"wise";48
"witty";16
"wonderful";23
"worthy";53
"young";82
"rough";41
"violent";95
"unemployed";98
"youthful";73
