"terms";"clusters"
"#-bad";57
"#-comfortable";16
"#-fair";19
"#-handsome";100
"#-little";13
"accomplished";88
"active";62
"affectionate";38
"afraid";53
"agreeable";39
"alone";70
"ambitious";17
"amusing";41
"angry";32
"anxious";66
"artificial";41
"ashamed";44
"attentive";46
"attractive";94
"awake";13
"awful";54
"awkward";71
"bad";25
"beautiful";51
"blind";29
"bold";4
"brave";17
"bright";89
"brilliant";21
"busy";28
"calm";64
"capable";37
"careful";5
"careless";67
"cautious";49
"certain";96
"charming";54
"cheap";13
"cheerful";70
"clever";2
"clumsy";65
"cold";96
"comfortable";53
"compassionate";45
"compatible";88
"concerned";31
"confident";102
"confused";87
"consistent";10
"cool";24
"courteous";20
"critical";35
"cruel";26
"curious";47
"dangerous";22
"decent";81
"delighted";91
"delightful";33
"dependent";102
"desirable";90
"determined";8
"devoted";40
"difficult";55
"direct";47
"disabled";14
"disappointed";71
"disgusting";92
"disrespectful";78
"distinguished";18
"eager";27
"embarrassed";58
"encouraging";6
"entertaining";19
"evil";17
"excellent";95
"experienced";13
"expressive";35
"extraordinary";86
"fair";91
"faithful";60
"familiar";76
"famous";17
"fat";19
"fine";25
"firm";40
"foolish";68
"forgetful";29
"fortunate";7
"forward";100
"friendly";5
"generous";61
"gentle";9
"gifted";10
"glad";39
"good";12
"graceful";19
"grateful";11
"great";12
"handsome";74
"happy";75
"hard";69
"healthy";65
"helpless";98
"honest";93
"ignorant";6
"impatient";5
"important";1
"indecisive";40
"independent";77
"intelligent";56
"interested";56
"interesting";86
"irrational";87
"irritable";13
"jealous";52
"kind";53
"liberal";80
"little";12
"lively";2
"lovely";97
"lucky";55
"mature";3
"modest";20
"natural";79
"neat";43
"negative";21
"nervous";69
"nice";22
"noisy";83
"observant";73
"offensive";72
"old";39
"open";95
"original";40
"pathetic";94
"patient";83
"plain";81
"playful";40
"pleasant";53
"pleased";34
"pleasing";82
"polite";49
"poor";39
"popular";100
"positive";20
"powerful";84
"pretty";91
"private";97
"prompt";60
"proper";34
"prosperous";14
"proud";6
"quiet";44
"reasonable";62
"religious";94
"remarkable";28
"respectable";42
"responsible";43
"rich";90
"romantic";45
"rough";103
"sad";1
"satisfied";50
"secure";3
"selfish";84
"sensible";25
"sentimental";4
"serious";34
"short";75
"shy";36
"sincere";99
"smart";100
"social";57
"spontaneous";31
"strange";28
"strict";101
"strong";25
"stupid";94
"surprised";85
"suspicious";73
"sweet";59
"sympathetic";15
"tall";63
"thankful";49
"thin";30
"thorough";88
"thoughtful";69
"thoughtless";13
"tired";103
"uncomfortable";98
"unhappy";51
"unreasonable";93
"unusual";94
"useful";70
"valuable";48
"violent";30
"warm";66
"weak";23
"wealthy";72
"well";55
"wise";32
"wonderful";63
"worthy";89
"young";75
"successful";16
"slender";19
"stable";100
"unlucky";31
"youthful";93
"unemployed";92
