"Sense_and_Sensibility"
"5"
"0"
"14"
"4.73333333333333"
"0.0557886325042453"
"0.461685955524445"
"Sense_and_Sensibility"
"6"
"0"
"13"
"6"
"0.036126097535174"
"0.432520359754562"
"Sense_and_Sensibility"
"5"
"0"
"15"
"4.27272727272727"
"0.0500506585612969"
"0.468184530735016"
