"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";13;13;0;0;1;"#-afraid";4,59365639894907;"#-afraid";0,882715314405067;"#-afraid";182;"#-afraid";0,109579100145138;"#-afraid";0,26008728146553
"#-agreeable";20;20;0;0;1;"#-agreeable";4,67400188384846;"#-agreeable";0,851531228269401;"#-agreeable";242;"#-agreeable";0,0562621124031008;"#-agreeable";0,42333447933197
"#-angry";18;18;0;0;1;"#-angry";4,77223178178805;"#-angry";0,834260783005494;"#-angry";305;"#-angry";0,0285811749226383;"#-angry";0,538616359233856
"#-beautiful";12;12;0;0;1;"#-beautiful";4,64447444966958;"#-beautiful";0,854065228884874;"#-beautiful";230;"#-beautiful";0,0630630630630631;"#-beautiful";0,409336298704147
"#-capable";9;9;0;0;1;"#-capable";4,78398818290176;"#-capable";0,833945418068553;"#-capable";310;"#-capable";0,0264192676333251;"#-capable";0,558644831180573
"#-cheerful";13;13;0;0;1;"#-cheerful";4,77092214784375;"#-cheerful";0,833554854669031;"#-cheerful";306;"#-cheerful";0,0279699845715087;"#-cheerful";0,547823190689087
"#-difficult";21;21;0;0;1;"#-difficult";4,79530686771368;"#-difficult";0,830868194859631;"#-difficult";321;"#-difficult";0,022501777040635;"#-difficult";0,585095524787903
"#-good";14;14;0;0;1;"#-good";4,73494982208115;"#-good";0,843549217537455;"#-good";274;"#-good";0,0397948827519897;"#-good";0,473687469959259
"#-happy";59;48;2;112,5;0,813559322033898;"#-happy";4,66112923467975;"#-happy";0,860497570180221;"#-happy";231,333333333333;"#-happy";0,0727636010395047;"#-happy";0,39350089430809
"#-little";25;21;1;45;0,84;"#-little";4,70245776046185;"#-little";0,848452362235621;"#-little";255,5;"#-little";0,0486050439676305;"#-little";0,451828747987748
"#-loud";15;15;0;0;1;"#-loud";4,7323195853022;"#-loud";0,842533815783982;"#-loud";275;"#-loud";0,0390196380044096;"#-loud";0,483040690422058
"#-mean";8;8;0;0;1;"#-mean";4,528162172102;"#-mean";0,894434996787522;"#-mean";158;"#-mean";0,130128205128205;"#-mean";0,227850705385208
"#-old";42;36;2;110,5;0,857142857142857;"#-old";4,71493795818731;"#-old";0,844585463878435;"#-old";268,666666666667;"#-old";0,0440618833083724;"#-old";0,483106911182403
"#-pretty";17;17;0;0;1;"#-pretty";4,26661095386379;"#-pretty";0,93691837865301;"#-pretty";95;"#-pretty";0,290909090909091;"#-pretty";0,07763671875
"#-proud";18;18;0;0;1;"#-proud";4,77223178178805;"#-proud";0,834260783005494;"#-proud";305;"#-proud";0,0285811749226383;"#-proud";0,538616359233856
"#-satisfied";18;18;0;0;1;"#-satisfied";4,73999780639186;"#-satisfied";0,837017638215634;"#-satisfied";288;"#-satisfied";0,034274421230943;"#-satisfied";0,523270726203918
"#-tired";25;22;1;31;0,88;"#-tired";4,78758187471973;"#-tired";0,832947616945519;"#-tired";313,5;"#-tired";0,0251488694236824;"#-tired";0,563730418682098
"#-young";9;9;0;0;1;"#-young";4,61373752296673;"#-young";0,872447910853848;"#-young";198;"#-young";0,0904761904761905;"#-young";0,339981913566589
"abusive";11;11;0;0;1;"abusive";4,78551715474495;"abusive";0,831891651823087;"abusive";315;"abusive";0,0250161186331399;"abusive";0,56843626499176
"accomplished";12;12;0;0;1;"accomplished";4,64447444966958;"accomplished";0,854065228884874;"accomplished";230;"accomplished";0,0630630630630631;"accomplished";0,409336298704147
"active";100;60;6;45,6666666666667;0,6;"active";4,73009520854223;"active";0,842121795462857;"active";279,428571428571;"active";0,04131673373083;"active";0,500943405287606
"admirable";67;41;3;61,6666666666667;0,611940298507463;"admirable";4,74868788236333;"admirable";0,83936304909971;"admirable";287,5;"admirable";0,0341860444652591;"admirable";0,516926974058151
"adventurous";24;20;1;241;0,833333333333333;"adventurous";4,50922082927978;"adventurous";0,88624108628852;"adventurous";195;"adventurous";0,161248512443732;"adventurous";0,301318526268005
"affectionate";386;142;25;14,04;0,367875647668394;"affectionate";4,70636133450648;"affectionate";0,849877036306726;"affectionate";264,346153846154;"affectionate";0,055345040874863;"affectionate";0,465429085951585
"afraid";1342;221;90;4,21111111111111;0,16467958271237;"afraid";4,63654125676301;"afraid";0,859572434871432;"afraid";239,956043956044;"afraid";0,0794194496088106;"afraid";0,416175947800934
"aggravating";54;41;2;148,5;0,759259259259259;"aggravating";4,51941239733706;"aggravating";0,875175224212856;"aggravating";219,666666666667;"aggravating";0,139969096992774;"aggravating";0,386197321116924
"agreeable";688;178;44;8,34090909090909;0,258720930232558;"agreeable";4,6697424618678;"agreeable";0,85394905653429;"agreeable";250,466666666667;"agreeable";0,0670800303017118;"agreeable";0,439116260574924
"alone";551;160;39;9,74358974358974;0,29038112522686;"alone";4,67971381602695;"alone";0,849550470292039;"alone";267,125;"alone";0,0625132814071539;"alone";0,472340872138739
"amazing";68;49;4;70,5;0,720588235294118;"amazing";4,67163832198607;"amazing";0,860261565348533;"amazing";239,8;"amazing";0,0728755136606763;"amazing";0,41266884803772
"ambitious";17;17;0;0;1;"ambitious";4,75141760621619;"ambitious";0,835491154523701;"ambitious";295;"ambitious";0,0321274650646467;"ambitious";0,522619128227234
"amusing";20;20;0;0;1;"amusing";4,73156957276375;"amusing";0,844048633327881;"amusing";272;"amusing";0,0408645727794664;"amusing";0,483834147453308
"angry";229;105;18;20,5555555555556;0,458515283842795;"angry";4,63751944267616;"angry";0,866156115107376;"angry";227,894736842105;"angry";0,0886461986019133;"angry";0,388497614546826
"anxious";506;168;34;11;0,33201581027668;"anxious";4,66360051080764;"anxious";0,854491647977685;"anxious";253,114285714286;"anxious";0,0707689014260254;"anxious";0,443352022767067
"appealing";9;9;0;0;1;"appealing";4,78771594122648;"appealing";0,831815561496947;"appealing";316;"appealing";0,0249473587842168;"appealing";0,568745017051697
"argumentative";11;11;0;0;1;"argumentative";4,79444200129257;"argumentative";0,832072066490191;"argumentative";318;"argumentative";0,023184048108878;"argumentative";0,578818678855896
"arrogant";14;14;0;0;1;"arrogant";4,40420101674378;"arrogant";0,915218680644861;"arrogant";123;"arrogant";0,19047619047619;"arrogant";0,221138954162598
"artificial";28;27;1;72;0,964285714285714;"artificial";4,57400623196691;"artificial";0,880902870437616;"artificial";184,5;"artificial";0,110664335664336;"artificial";0,2850261926651
"artistic";11;11;0;0;1;"artistic";4,78551715474495;"artistic";0,831891651823087;"artistic";315;"artistic";0,0250161186331399;"artistic";0,56843626499176
"ashamed";326;126;21;16,2857142857143;0,386503067484663;"ashamed";4,67752177252551;"ashamed";0,856319306453048;"ashamed";246,136363636364;"ashamed";0,0657109055836108;"ashamed";0,431592778726058
"attentive";154;96;9;24,5555555555556;0,623376623376623;"attentive";4,73277570845054;"attentive";0,841569485992765;"attentive";278,6;"attentive";0,0395738459709981;"attentive";0,497133433818817
"attractive";16;16;0;0;1;"attractive";4,62440363616509;"attractive";0,8588370092719;"attractive";218;"attractive";0,0681818181818182;"attractive";0,382615089416504
"average";13;13;0;0;1;"average";4,76997297690042;"average";0,834826047921081;"average";303;"average";0,029041687849517;"average";0,542792141437531
"awake";61;46;3;99;0,754098360655738;"awake";4,68491978457478;"awake";0,853930005055051;"awake";251;"awake";0,0608937312142394;"awake";0,437876023352146
"awful";307;124;21;17,2380952380952;0,403908794788274;"awful";4,68454364701327;"awful";0,854146960951086;"awful";254,454545454545;"awful";0,0643261796796501;"awful";0,447529779239134
"awkward";92;56;5;20,6;0,608695652173913;"awkward";4,64020420642804;"awkward";0,859697301702493;"awkward";221,833333333333;"awkward";0,0691769204457557;"awkward";0,381219511230787
"bad";876;195;59;6,30508474576271;0,222602739726027;"bad";4,67973855341762;"bad";0,854496445708442;"bad";252,616666666667;"bad";0,0656465500328075;"bad";0,442627635691315
"bashful";96;61;5;24,2;0,635416666666667;"bashful";4,69468344000824;"bashful";0,848050226994258;"bashful";254,5;"bashful";0,0495908654375188;"bashful";0,449035103122393
"beautiful";845;180;55;7;0,21301775147929;"beautiful";4,66194504656568;"beautiful";0,853370543700271;"beautiful";254,910714285714;"beautiful";0,0675911349197871;"beautiful";0,449657937644848
"big";79;50;4;66;0,632911392405063;"big";4,60640744073957;"big";0,87319079027322;"big";217,4;"big";0,10451983778676;"big";0,385325133800507
"bitter";93;68;7;49,2857142857143;0,731182795698925;"bitter";4,65792412728146;"bitter";0,854552565310214;"bitter";259,75;"bitter";0,078136725833314;"bitter";0,462682363577187
"blind";199;99;12;28,25;0,49748743718593;"blind";4,7104059366222;"blind";0,847839801694196;"blind";267,461538461538;"blind";0,0509052266742639;"blind";0,472356076423938
"bold";307;120;19;17,7894736842105;0,390879478827362;"bold";4,68033000467984;"bold";0,855181464845626;"bold";247,8;"bold";0,0638564842129696;"bold";0,432537996768951
"bored";13;13;0;0;1;"bored";4,66652986226656;"bored";0,851457271230157;"bored";240;"bored";0,0566804149481315;"bored";0,419269919395447
"brave";113;70;7;51,1428571428571;0,619469026548673;"brave";4,6060803015551;"brave";0,866761231528485;"brave";227,875;"brave";0,0997773154139285;"brave";0,386807282455266
"bright";911;190;57;6,75438596491228;0,208562019758507;"bright";4,62516539527495;"bright";0,85748217441287;"bright";248,172413793103;"bright";0,0694210808756326;"bright";0,434643247774963
"brilliant";50;38;2;37,5;0,76;"brilliant";4,69601478198952;"brilliant";0,848600185441731;"brilliant";253,666666666667;"brilliant";0,0499066138340355;"brilliant";0,444565892219544
"busy";390;137;26;14,4615384615385;0,351282051282051;"busy";4,68708269328175;"busy";0,850453874908754;"busy";261,111111111111;"busy";0,0599345422343797;"busy";0,460518340821619
"calm";368;133;25;14,72;0,361413043478261;"calm";4,68218424006828;"calm";0,848867730375069;"calm";263,461538461538;"calm";0,0538654707645205;"calm";0,470326261451611
"capable";158;89;10;27,2;0,563291139240506;"capable";4,72811969537296;"capable";0,843695118298497;"capable";274,727272727273;"capable";0,0431318799090937;"capable";0,48775933005593
"careful";172;93;11;30;0,540697674418605;"careful";4,72576225307253;"careful";0,84513470041015;"careful";276;"careful";0,0461702079010861;"careful";0,496401401857535
"careless";76;55;3;58,6666666666667;0,723684210526316;"careless";4,55164161676535;"careless";0,876796058903574;"careless";200,25;"careless";0,121131338931737;"careless";0,341052420437336
"casual";30;26;1;290;0,866666666666667;"casual";4,18100096293858;"casual";0,903521413239035;"casual";173;"casual";0,263984992285754;"casual";0,273911595344544
"certain";1004;209;69;5,52173913043478;0,208167330677291;"certain";4,66371992029234;"certain";0,856691259835032;"certain";244,485714285714;"certain";0,0691728774302198;"certain";0,426842890679836
"charming";186;94;9;30,2222222222222;0,505376344086022;"charming";4,74826333434454;"charming";0,839273950411099;"charming";288,8;"charming";0,0352913126974515;"charming";0,520219242572784
"cheap";81;51;5;68,6;0,62962962962963;"cheap";4,70534914593487;"cheap";0,850524670605252;"cheap";262,5;"cheap";0,0557947744663647;"cheap";0,464698125918706
"cheerful";531;164;35;10,8285714285714;0,308851224105461;"cheerful";4,69964560099861;"cheerful";0,848614845893803;"cheerful";265,805555555556;"cheerful";0,0556550730677601;"cheerful";0,47235410929554
"childish";365;141;23;16,7391304347826;0,386301369863014;"childish";4,55936656996578;"childish";0,861887033961429;"childish";241,583333333333;"childish";0,0719901640370345;"childish";0,421887217089534
