"source" "target" "tag"
1 2 "good"
1 2 "great"
1 2 "little"
1 2 "natural"
1 2 "old"
1 2 "poor"
1 2 "tired"
1 2 "young"
2 3 "old"
2 4 "good"
2 4 "great"
2 4 "little"
1 4 "rich"
4 5 "great"
4 5 "little"
2 5 "poor"
1 5 "short"
1 5 "worthy"
5 6 "great"
5 6 "little"
4 6 "open"
5 6 "poor"
1 6 "quiet"
5 6 "short"
1 6 "useful"
5 7 "clean"
6 7 "great"
6 7 "poor"
4 7 "private"
6 8 "brilliant"
4 8 "good"
7 8 "great"
6 8 "loud"
6 8 "pleasant"
4 8 "rich"
7 8 "warm"
2 8 "young"
4 9 "cold"
8 9 "good"
8 9 "great"
6 9 "little"
3 9 "old"
7 9 "private"
8 9 "young"
7 10 "clean"
9 10 "good"
9 10 "great"
9 10 "little"
6 10 "open"
8 10 "pleasant"
7 10 "poor"
9 10 "young"
10 11 "great"
4 11 "hard"
10 11 "little"
9 11 "old"
10 11 "open"
4 11 "original"
10 11 "poor"
8 11 "rich"
8 11 "warm"
10 11 "young"
10 12 "beautiful"
11 12 "bright"
10 12 "good"
11 12 "handsome"
10 12 "happy"
11 12 "hard"
11 12 "poor"
6 12 "short"
11 12 "young"
12 13 "good"
11 13 "great"
11 13 "little"
9 14 "cold"
1 14 "extraordinary"
13 14 "good"
13 14 "great"
12 14 "honest"
11 14 "open"
6 14 "quiet"
12 14 "short"
6 14 "useful"
12 15 "beautiful"
12 15 "delightful"
12 15 "glad"
14 15 "great"
13 15 "little"
14 15 "short"
5 15 "violent"
12 15 "young"
10 16 "afraid"
6 16 "agreeable"
14 16 "extraordinary"
14 16 "good"
12 16 "happy"
15 16 "little"
2 16 "natural"
10 16 "pleasant"
12 16 "poor"
9 16 "private"
5 16 "remarkable"
11 16 "warm"
16 17 "afraid"
15 17 "delightful"
16 17 "good"
12 17 "hard"
16 17 "little"
11 17 "old"
9 17 "ordinary"
16 17 "private"
5 17 "proper"
12 17 "proud"
16 17 "remarkable"
16 17 "warm"
15 17 "young"
16 18 "extraordinary"
17 18 "good"
15 18 "great"
17 18 "old"
14 18 "open"
17 18 "warm"
5 18 "worthy"
17 18 "young"
17 19 "afraid"
16 19 "anxious"
12 19 "bitter"
14 19 "cold"
11 19 "fine"
18 19 "good"
18 19 "great"
16 19 "happy"
17 19 "little"
16 19 "poor"
12 19 "sad"
18 19 "young"
19 20 "afraid"
19 20 "cold"
15 20 "glad"
19 20 "good"
19 20 "great"
17 20 "hard"
2 20 "interesting"
19 20 "little"
15 20 "short"
20 21 "afraid"
20 21 "cold"
20 21 "glad"
20 21 "good"
20 21 "great"
20 21 "hard"
6 21 "impatient"
20 21 "little"
19 21 "poor"
17 21 "proper"
20 21 "short"
19 21 "young"
4 22 "bad"
21 22 "cold"
14 22 "curious"
2 22 "familiar"
21 22 "good"
21 22 "great"
21 22 "little"
8 22 "loud"
18 22 "old"
18 22 "worthy"
22 23 "little"
22 23 "loud"
22 23 "old"
18 23 "open"
21 23 "short"
15 23 "violent"
18 24 "affectionate"
16 24 "agreeable"
22 24 "cold"
18 24 "extraordinary"
21 24 "glad"
22 24 "great"
23 24 "little"
14 24 "lonely"
14 24 "quiet"
20 24 "stable"
14 24 "strong"
18 24 "warm"
15 25 "beautiful"
6 25 "fair"
24 25 "glad"
22 25 "good"
24 25 "great"
24 25 "little"
23 25 "old"
16 25 "pleasant"
11 25 "rich"
21 25 "rough"
5 25 "tall"
21 25 "young"
12 26 "bright"
20 26 "busy"
25 26 "fair"
25 26 "good"
25 26 "great"
21 26 "hard"
25 26 "old"
11 26 "original"
25 26 "pleasant"
16 26 "religious"
25 26 "rough"
19 26 "sweet"
22 27 "bad"
25 27 "beautiful"
19 27 "bitter"
26 27 "bright"
20 27 "cheerful"
24 27 "cold"
20 27 "eager"
26 27 "fair"
19 27 "happy"
25 27 "little"
25 27 "lovely"
23 27 "open"
26 27 "pleasant"
21 27 "proper"
24 27 "quiet"
24 27 "warm"
25 27 "young"
27 28 "beautiful"
8 28 "brilliant"
22 28 "familiar"
25 28 "glad"
26 28 "good"
26 28 "great"
27 28 "little"
26 28 "old"
26 28 "original"
26 28 "peaceful"
4 28 "plain"
17 28 "proud"
19 28 "sad"
27 28 "young"
21 29 "afraid"
27 29 "bad"
27 29 "fair"
19 29 "fine"
28 29 "great"
27 29 "happy"
26 29 "hard"
28 29 "little"
28 29 "old"
28 29 "sad"
23 29 "short"
23 29 "violent"
28 29 "young"
29 30 "fair"
6 30 "fat"
29 30 "fine"
29 30 "great"
29 30 "little"
29 30 "old"
27 30 "pleasant"
17 30 "private"
29 30 "short"
29 30 "young"
4 31 "alone"
30 31 "bold"
27 31 "bright"
11 31 "comfortable"
28 31 "good"
30 31 "great"
29 31 "hard"
19 31 "kind"
30 31 "little"
23 31 "loud"
30 31 "old"
21 31 "poor"
17 31 "remarkable"
30 31 "short"
7 31 "unhappy"
30 31 "young"
29 32 "bad"
31 32 "comfortable"
30 32 "fair"
28 32 "glad"
31 32 "good"
31 32 "great"
29 32 "happy"
31 32 "little"
31 32 "loud"
27 32 "quiet"
25 32 "rich"
31 32 "young"
32 33 "little"
31 34 "alone"
19 34 "anxious"
27 34 "cold"
32 34 "great"
21 34 "impatient"
33 34 "little"
32 34 "loud"
31 34 "short"
24 34 "stable"
25 34 "tall"
27 34 "warm"
32 34 "young"
34 35 "anxious"
26 35 "busy"
34 35 "cold"
24 35 "extraordinary"
32 35 "fair"
32 35 "glad"
10 35 "gracious"
34 35 "great"
32 35 "happy"
34 35 "little"
20 35 "lucky"
31 35 "nervous"
31 35 "old"
15 35 "pretty"
29 35 "sad"
34 35 "short"
9 35 "surprised"
34 35 "tall"
2 35 "tired"
34 35 "young"
27 36 "angry"
22 36 "ashamed"
35 36 "extraordinary"
32 36 "good"
35 36 "great"
20 36 "interesting"
21 36 "liberal"
35 36 "little"
16 36 "natural"
14 36 "popular"
35 36 "young"
36 37 "good"
35 37 "old"
32 38 "active"
24 38 "agreeable"
29 38 "certain"
35 38 "fair"
37 38 "good"
35 38 "happy"
31 38 "hard"
36 38 "natural"
35 38 "pretty"
27 38 "proper"
26 38 "rough"
36 38 "young"
36 39 "extraordinary"
38 39 "good"
36 39 "great"
12 39 "handsome"
36 39 "little"
37 39 "old"
28 39 "original"
30 39 "pleasant"
18 39 "ridiculous"
38 39 "young"
38 40 "active"
31 40 "bright"
38 40 "certain"
10 40 "clean"
35 40 "cold"
6 40 "exciting"
39 40 "good"
38 40 "hard"
39 40 "little"
35 40 "sad"
34 40 "stable"
14 40 "useful"
34 40 "warm"
17 41 "delightful"
30 41 "fat"
35 41 "glad"
40 41 "good"
38 41 "happy"
31 41 "kind"
39 41 "pleasant"
38 41 "respectful"
35 41 "short"
24 41 "strong"
35 41 "tired"
22 41 "worthy"
39 41 "young"
40 42 "cold"
41 42 "good"
39 42 "great"
41 42 "happy"
14 42 "honest"
40 42 "little"
31 42 "poor"
31 42 "unhappy"
41 42 "young"
35 43 "anxious"
5 44 "excited"
39 44 "extraordinary"
42 44 "great"
36 44 "interesting"
42 44 "little"
28 44 "proud"
31 44 "remarkable"
41 44 "short"
41 44 "strong"
35 44 "tall"
42 44 "young"
15 44 "youthful"
28 45 "beautiful"
42 45 "good"
44 45 "great"
