"terms";"clusters"
"#-difficult";19
"#-good";125
"#-grateful";50
"#-happy";116
"#-interesting";70
"#-little";95
"#-tall";88
"#-weak";70
"accomplished";125
"active";53
"admirable";26
"adventurous";5
"affectionate";119
"afraid";87
"agreeable";110
"alone";55
"amazing";104
"ambitious";108
"amusing";43
"angry";89
"anxious";36
"artificial";50
"ashamed";46
"athletic";50
"attentive";115
"awake";110
"awful";24
"awkward";65
"bad";55
"beautiful";114
"big";138
"bitter";9
"blind";62
"bold";33
"brave";75
"bright";140
"brilliant";93
"busy";11
"calm";1
"capable";99
"careful";130
"careless";58
"casual";124
"cautious";61
"certain";140
"charming";17
"cheap";92
"cheerful";55
"childish";20
"clean";61
"clever";103
"clumsy";72
"cold";140
"comfortable";82
"comical";64
"compassionate";16
"compatible";49
"complicated";101
"concerned";108
"confident";18
"confused";80
"conscientious";78
"considerate";103
"consistent";74
"cool";38
"corrupt";125
"courageous";64
"courteous";17
"crazy";3
"critical";81
"cruel";134
"curious";82
"cute";77
"dangerous";120
"daring";90
"decent";79
"defensive";113
"delighted";12
"delightful";136
"dependent";68
"depressed";98
"desirable";109
"determined";46
"devoted";80
"difficult";71
"direct";97
"disabled";64
"disappointed";77
"disrespectful";95
"distinguished";95
"disturbed";72
"dumb";23
"eager";54
"elderly";78
"embarrassed";117
"embarrassing";5
"encouraging";18
"energetic";81
"enthusiastic";45
"evil";85
"excellent";132
"excited";39
"exhausted";43
"experienced";76
"expressive";8
"extraordinary";42
"fair";107
"faithful";129
"familiar";111
"famous";104
"fascinating";41
"fat";65
"feminine";137
"fine";100
"firm";135
"foolish";14
"forgetful";104
"forgiving";34
"fortunate";86
"friendly";134
"furious";94
"generous";132
"gentle";67
"genuine";128
"gifted";32
"glad";140
"good";131
"graceful";85
"gracious";73
"grateful";4
"great";131
"greedy";26
"handsome";100
"happy";48
"hard";100
"harmless";52
"healthy";3
"helpless";137
"honest";33
"hopeful";32
"humorous";19
"ignorant";133
"impatient";126
"important";91
"impressive";37
"inconsiderate";26
"independent";127
"innocent";9
"insane";102
"insecure";28
"intellectual";106
"interested";37
"interesting";46
"jealous";99
"kind";56
"lazy";86
"little";118
"lively";93
"logical";64
"lonely";111
"lonesome";98
"loud";87
"lovely";4
"loving";35
"loyal";83
"lucky";41
"mean";126
"modest";47
"motherly";64
"muscular";52
"natural";100
"neat";22
"needy";77
"negative";92
"nervous";127
"nice";103
"noisy";31
"obnoxious";112
"observant";25
"offensive";96
"old";118
"open";140
"ordinary";29
"original";71
"passionate";116
"pathetic";70
"patient";58
"peaceful";57
"persuasive";99
"plain";36
"playful";112
"pleasant";33
"pleased";80
"polite";68
"poor";10
"popular";91
"positive";64
"powerful";80
"practical";2
"pretty";73
"private";67
"productive";70
"professional";24
"prominent";7
"proper";130
"prosperous";88
"proud";55
"punctual";66
"quiet";140
"reasonable";8
"rebellious";44
"reckless";135
"religious";91
"remarkable";36
"respectable";84
"respected";13
"respectful";16
"responsible";19
"rich";71
"ridiculous";35
"romantic";77
"rough";36
"rude";133
"sad";60
"sarcastic";113
"satisfied";63
"scared";105
"secure";139
"selfish";106
"sensible";31
"sensitive";69
"sentimental";74
"serious";56
"shallow";121
"short";40
"shy";70
"sincere";24
"skilled";28
"sleepy";37
"slim";45
"smart";51
"sociable";108
"social";122
"spontaneous";109
"stable";36
"straightforward";81
"strange";140
"strict";32
"strong";40
"successful";84
"surprised";42
"suspicious";21
"sweet";6
"talkative";59
"tall";36
"terrible";11
"terrific";49
"thankful";30
"thin";133
"thorough";59
"thoughtful";14
"thoughtless";112
"tiny";7
"tired";82
"tough";44
"troubled";23
"trustworthy";13
"truthful";22
"uncomfortable";59
"ungraceful";121
"unhappy";73
"unlucky";104
"unusual";134
"useful";69
"valuable";27
"violent";82
"warm";56
"weak";15
"wealthy";92
"well";14
"wise";75
"wonderful";136
"worthy";87
"young";10
"youthful";32
"superstitious";25
"unreasonable";123
