"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-agreeable";9;9;0;0;1;"#-agreeable";4,6962567018696;"#-agreeable";0,885533979902422;"#-agreeable";201;"#-agreeable";0,0690917410203615;"#-agreeable";0,373366296291351
"#-disgusting";17;17;0;0;1;"#-disgusting";4,68787852034137;"#-disgusting";0,87439340656061;"#-disgusting";213;"#-disgusting";0,0584286803966438;"#-disgusting";0,427457928657532
"#-excited";18;18;0;0;1;"#-excited";4,68690006349044;"#-excited";0,877313144861104;"#-excited";209;"#-excited";0,0612766707811673;"#-excited";0,402280390262604
"#-handsome";12;12;0;0;1;"#-handsome";4,65229097293105;"#-handsome";0,89493000475913;"#-handsome";181;"#-handsome";0,0858763693270736;"#-handsome";0,331497341394424
"#-open";22;22;0;0;1;"#-open";4,69555136009818;"#-open";0,880517338740632;"#-open";207;"#-open";0,0651515151515152;"#-open";0,380740344524384
"#-quiet";9;9;0;0;1;"#-quiet";4,6890233388242;"#-quiet";0,873843514338762;"#-quiet";214;"#-quiet";0,0573975832596522;"#-quiet";0,427864968776703
"#-surprised";19;19;0;0;1;"#-surprised";4,72060486145467;"#-surprised";0,873026613722675;"#-surprised";223;"#-surprised";0,054055743032121;"#-surprised";0,441138029098511
"accomplished";16;16;0;0;1;"accomplished";4,5629297090985;"accomplished";0,90472835490135;"accomplished";155;"accomplished";0,114804964539007;"accomplished";0,279445767402649
"active";112;69;7;17,4285714285714;0,616071428571429;"active";4,60236935091577;"active";0,891258665300496;"active";184,75;"active";0,0948213585771074;"active";0,339518235996365
"admirable";16;16;0;0;1;"admirable";4,69449082542101;"admirable";0,886034282329065;"admirable";200;"admirable";0,0711843711843712;"admirable";0,377736568450928
"affectionate";256;112;18;7,55555555555556;0,4375;"affectionate";4,41960903654415;"affectionate";0,908814103947588;"affectionate";151,947368421053;"affectionate";0,166891541697349;"affectionate";0,260845152367102
"afraid";255;110;18;7,11111111111111;0,431372549019608;"afraid";4,52140146578695;"afraid";0,904618725527147;"afraid";157,473684210526;"afraid";0,133294457090244;"afraid";0,275360360153412
"agreeable";295;114;17;6,17647058823529;0,386440677966102;"agreeable";4,53176530363791;"agreeable";0,904741201018056;"agreeable";156,944444444444;"agreeable";0,126579990674774;"agreeable";0,279351537633273
"alone";184;86;15;6,8;0,467391304347826;"alone";4,63205556705221;"alone";0,892169132999729;"alone";182,875;"alone";0,0878104973066207;"alone";0,346684888005257
"amazing";11;11;0;0;1;"amazing";3,56259356346951;"amazing";0,965765785459976;"amazing";40;"amazing";0,416666666666667;"amazing";0
"amusing";19;19;0;0;1;"amusing";4,58997669652132;"amusing";0,903289005722606;"amusing";161;"amusing";0,11437074829932;"amusing";0,289513677358627
"angry";149;81;9;10,6666666666667;0,543624161073825;"angry";4,61243279662252;"angry";0,896767197691053;"angry";174,9;"angry";0,0991650947153482;"angry";0,30959080606699
"anxious";338;129;23;5,34782608695652;0,381656804733728;"anxious";4,6002220370259;"anxious";0,893647963272928;"anxious";180,041666666667;"anxious";0,0995128096269873;"anxious";0,339918019870917
"artificial";19;19;0;0;1;"artificial";4,72060486145467;"artificial";0,873026613722675;"artificial";223;"artificial";0,054055743032121;"artificial";0,441138029098511
"ashamed";145;83;8;16,875;0,572413793103448;"ashamed";4,55998222925609;"ashamed";0,898066984774247;"ashamed";172,444444444444;"ashamed";0,118212427419587;"ashamed";0,310492948111561
"attentive";51;39;3;26;0,764705882352941;"attentive";4,37018282546517;"attentive";0,918690014757648;"attentive";131;"attentive";0,196067165796541;"attentive";0,208774767816067
"attractive";30;25;1;52;0,833333333333333;"attractive";4,49247602156228;"attractive";0,912082115814842;"attractive";143;"attractive";0,142775365644157;"attractive";0,243970796465873
"awake";13;13;0;0;1;"awake";4,50076789813677;"awake";0,913443509453313;"awake";138;"awake";0,130124777183601;"awake";0,245238319039345
"awful";36;28;2;18;0,777777777777778;"awful";4,69929193061166;"awful";0,875964588383508;"awful";214;"awful";0,0582727007922459;"awful";0,413320551315943
"awkward";43;35;2;18;0,813953488372093;"awkward";4,68587415847075;"awkward";0,884659139212406;"awkward";200;"awkward";0,0705427494020017;"awkward";0,382765948772431
"bad";132;75;8;14;0,568181818181818;"bad";4,62437889170001;"bad";0,894000266815502;"bad";180,444444444444;"bad";0,0928893041372684;"bad";0,328915749986966
"bashful";19;19;0;0;1;"bashful";4,58997669652132;"bashful";0,903289005722606;"bashful";161;"bashful";0,11437074829932;"bashful";0,289513677358627
"beautiful";172;86;11;10,6363636363636;0,5;"beautiful";4,45971544030003;"beautiful";0,912805989021742;"beautiful";140,5;"beautiful";0,152645427276613;"beautiful";0,225208112969994
"bitter";28;25;1;20;0,892857142857143;"bitter";4,6698170786598;"bitter";0,891175678134252;"bitter";189;"bitter";0,0807204382396917;"bitter";0,354395449161529
"blind";34;31;1;83;0,911764705882353;"blind";4,3347930048052;"blind";0,919545569820772;"blind";132;"blind";0,214526484751204;"blind";0,201309898868203
"bold";26;21;2;6,5;0,807692307692308;"bold";4,47507913828664;"bold";0,916278789207215;"bold";132,333333333333;"bold";0,14491614421439;"bold";0,207670544584592
