"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-little";6;6;0;0;1;"#-little";3,6858856992104;"#-little";0,911659401535255;"#-little";57;"#-little";0,204761904761905;"#-little";0,214169830083847
"admirable";11;11;0;0;1;"admirable";3,4597500325234;"admirable";0,908867030324023;"admirable";45;"admirable";0,227272727272727;"admirable";0,0761111155152321
"afraid";20;18;1;30;0,9;"afraid";3,33883372088761;"afraid";0,923675411367671;"afraid";50;"afraid";0,307765151515151;"afraid";0,167428106069565
"alone";3;3;0;0;1;"alone";3,83050137342076;"alone";0,892795148389862;"alone";73;"alone";0,130952380952381;"alone";0,319559216499329
"ashamed";7;7;0;0;1;"ashamed";3,86414246545217;"ashamed";0,889575404554649;"ashamed";77;"ashamed";0,122988505747126;"ashamed";0,324002087116241
"bad";53;34;7;5,42857142857143;0,641509433962264;"bad";3,42655739534121;"bad";0,912376472132584;"bad";54,25;"bad";0,239987881900314;"bad";0,207805562764406
"big";23;18;3;12;0,782608695652174;"big";3,44526418601456;"big";0,914764061094046;"big";49;"big";0,224544358080944;"big";0,192138832062483
"bitter";6;6;0;0;1;"bitter";3,8889542553077;"bitter";0,887478461343749;"bitter";80;"bitter";0,119354838709677;"bitter";0,314057290554047
"blind";9;8;1;31;0,888888888888889;"blind";3,4835003672706;"blind";0,910529560158365;"blind";55;"blind";0,202777777777778;"blind";0,229265205562115
"bold";2;2;0;0;1;"bold";3,89189657834999;"bold";0,873729936061208;"bold";86;"bold";0,0926829268292683;"bold";0,371645629405975
"bright";15;12;1;9;0,8;"bright";3,44374330241013;"bright";0,922032008193335;"bright";44;"bright";0,242857142857143;"bright";0,159288212656975
"capable";18;15;1;8;0,833333333333333;"capable";3,77516528049261;"capable";0,898546090545507;"capable";67;"capable";0,159004524886878;"capable";0,258242085576057
"childish";8;8;0;0;1;"childish";2,25385758960135;"childish";0,978837914159631;"childish";10;"childish";0,5;"childish";0
"cold";16;14;1;27;0,875;"cold";3,55143589507089;"cold";0,907656808111874;"cold";57;"cold";0,199452508276038;"cold";0,221328407526016
"conceited";6;6;0;0;1;"conceited";3,6858856992104;"conceited";0,911659401535255;"conceited";57;"conceited";0,204761904761905;"conceited";0,214169830083847
"concerned";14;14;0;0;1;"concerned";3,59525936073102;"concerned";0,914399491881816;"concerned";51;"concerned";0,224358974358974;"concerned";0,117551013827324
"corrupt";7;7;0;0;1;"corrupt";3,73247497146547;"corrupt";0,904374469847724;"corrupt";62;"corrupt";0,176470588235294;"corrupt";0,219993144273758
"curious";21;15;2;7,5;0,714285714285714;"curious";3,78455597464925;"curious";0,899250149925447;"curious";68;"curious";0,157757877721925;"curious";0,248465542991956
"dedicated";9;9;0;0;1;"dedicated";3,80122459036031;"dedicated";0,891745263545031;"dedicated";71;"dedicated";0,143333333333333;"dedicated";0,289413183927536
"delighted";23;19;1;12;0,826086956521739;"delighted";3,69824197554567;"delighted";0,903072377713424;"delighted";61;"delighted";0,183846153846153;"delighted";0,20348209887743
"determined";14;14;0;0;1;"determined";3,59525936073102;"determined";0,914399491881816;"determined";51;"determined";0,224358974358974;"determined";0,117551013827324
"direct";8;8;0;0;1;"direct";3,88881388952175;"direct";0,882473711465956;"direct";82;"direct";0,115530303030303;"direct";0,33485621213913
"dishonest";8;8;0;0;1;"dishonest";3,76177018108957;"dishonest";0,904514530870318;"dishonest";64;"dishonest";0,172514619883041;"dishonest";0,233122691512108
"distinguished";7;7;0;0;1;"distinguished";3,62479902670402;"distinguished";0,91298048245047;"distinguished";53;"distinguished";0,21978021978022;"distinguished";0,174687474966049
"eager";31;21;3;4;0,67741935483871;"eager";3,67151153569513;"eager";0,901115717694964;"eager";59,75;"eager";0,180599472990777;"eager";0,215478638187051
"excellent";55;38;6;5;0,690909090909091;"excellent";3,7191324338897;"excellent";0,899075370732278;"excellent";64,2857142857143;"excellent";0,171663542604812;"excellent";0,219591673995767
"familiar";17;11;2;3;0,647058823529412;"familiar";3,13539203050149;"familiar";0,928532157234263;"familiar";30;"familiar";0,272222222222222;"familiar";0,0662215476234755
"famous";35;26;2;11;0,742857142857143;"famous";3,39511250111493;"famous";0,923673955565411;"famous";46,6666666666667;"famous";0,289230769230769;"famous";0,135654732584953
"fat";2;2;0;0;1;"fat";3,21154407498833;"fat";0,9266557421164;"fat";32;"fat";0,25;"fat";0,102040827274323
"fine";37;24;5;5,8;0,648648648648649;"fine";3,46015537232186;"fine";0,915928224273495;"fine";49,5;"fine";0,218541023128619;"fine";0,175106058518092
"friendly";8;8;0;0;1;"friendly";3,2033574312086;"friendly";0,932839070286772;"friendly";31;"friendly";0,285714285714286;"friendly";0,111111134290695
"gentle";27;21;2;15,5;0,777777777777778;"gentle";3,48548708738525;"gentle";0,915577351862975;"gentle";55,6666666666667;"gentle";0,259660068174;"gentle";0,188158621390661
"glad";40;28;4;6,75;0,7;"glad";3,59897165464516;"glad";0,903808065920723;"glad";58;"glad";0,18470455567824;"glad";0,213116209208965
"good";177;67;29;1,41379310344828;0,378531073446328;"good";3,4736406762834;"good";0,909084857722272;"good";56,1333333333333;"good";0,190657561339673;"good";0,208933314184348
"gorgeous";11;11;0;0;1;"gorgeous";3,81785558951974;"gorgeous";0,89271771124329;"gorgeous";72;"gorgeous";0,141538461538462;"gorgeous";0,296491026878357
"gracious";24;22;2;11,5;0,916666666666667;"gracious";3,78846628430959;"gracious";0,895175753725153;"gracious";70,6666666666667;"gracious";0,150967678553885;"gracious";0,262990807493528
"great";179;72;25;1,64;0,402234636871508;"great";3,49453190741106;"great";0,908365518733314;"great";56,3461538461538;"great";0,187001054759038;"great";0,206491650870213
"happy";11;11;0;0;1;"happy";3,4597500325234;"happy";0,908867030324023;"happy";45;"happy";0,227272727272727;"happy";0,0761111155152321
"hard";41;30;5;3,6;0,731707317073171;"hard";3,71108348741636;"hard";0,901073403062555;"hard";62,6666666666667;"hard";0,171613062369522;"hard";0,23391975586613
"honest";37;27;4;5,75;0,72972972972973;"honest";3,73947635543454;"honest";0,89420089864697;"honest";68;"honest";0,154870285373381;"honest";0,265759971737862
"ignorant";51;32;6;5,5;0,627450980392157;"ignorant";3,61708345271429;"ignorant";0,903987283374896;"ignorant";60,4285714285714;"ignorant";0,179228737017784;"ignorant";0,225011977766241
"impatient";3;3;0;0;1;"impatient";3,83558885657852;"impatient";0,891154936907124;"impatient";74;"impatient";0,125615763546798;"impatient";0,324682831764221
"important";6;6;0;0;1;"important";3,06100370779561;"important";0,939506755577735;"important";26;"important";0,3;"important";0,111111089587212
"innocent";29;20;3;9;0,689655172413793;"innocent";3,73479896662202;"innocent";0,892757254575528;"innocent";67,5;"innocent";0,153521884929208;"innocent";0,261296289041638
"insulting";7;7;0;0;1;"insulting";3,89061810727228;"insulting";0,875742407551895;"insulting";85;"insulting";0,0998650472334683;"insulting";0,373287975788116
"little";179;68;24;1,625;0,379888268156425;"little";3,60083198180796;"little";0,902504831774828;"little";61,32;"little";0,18985103447273;"little";0,230840027034283
"modest";12;10;1;27;0,833333333333333;"modest";3,57542451093486;"modest";0,897072429821488;"modest";59,5;"modest";0,168468468468468;"modest";0,222592201083899
"natural";6;6;0;0;1;"natural";3,8889542553077;"natural";0,887478461343749;"natural";80;"natural";0,119354838709677;"natural";0,314057290554047
"nice";23;20;1;2;0,869565217391304;"nice";3,4627096590406;"nice";0,911697346775373;"nice";45;"nice";0,230361305361305;"nice";0,116837628185749
"old";34;23;4;4,25;0,676470588235294;"old";3,84110731915102;"old";0,88946282442847;"old";75,6;"old";0,13278655215752;"old";0,300734972953797
"open";67;40;8;4,375;0,597014925373134;"open";3,65653398488041;"open";0,898829671412216;"open";64,2222222222222;"open";0,169225719136542;"open";0,238921619951725
"ordinary";19;17;1;10;0,894736842105263;"ordinary";2,85680381106237;"ordinary";0,943852472241827;"ordinary";27,5;"ordinary";0,363636363636363;"ordinary";0,0380555577576161
"passionate";8;8;0;0;1;"passionate";3,76177018108957;"passionate";0,904514530870318;"passionate";64;"passionate";0,172514619883041;"passionate";0,233122691512108
"patient";13;12;1;2;0,923076923076923;"patient";3,76980040888316;"patient";0,896603409252571;"patient";67;"patient";0,158652312599681;"patient";0,234577342867852
"plain";14;14;0;0;1;"plain";3,59525936073102;"plain";0,914399491881816;"plain";51;"plain";0,224358974358974;"plain";0,117551013827324
"pleasant";26;19;2;4;0,730769230769231;"pleasant";3,67387258273429;"pleasant";0,906277167531;"pleasant";58;"pleasant";0,193833943833944;"pleasant";0,194006050626437
"pleased";32;26;2;9,5;0,8125;"pleased";3,38520679326056;"pleased";0,924367674424593;"pleased";45,6666666666667;"pleased";0,291958041958042;"pleased";0,117925172050794
"pleasing";6;6;0;0;1;"pleasing";3,8889542553077;"pleasing";0,887478461343749;"pleasing";80;"pleasing";0,119354838709677;"pleasing";0,314057290554047
"proper";30;24;3;11;0,8;"proper";3,39764527373124;"proper";0,91644458094832;"proper";54,5;"proper";0,242640594699419;"proper";0,204133383929729
"proud";6;6;0;0;1;"proud";3,6858856992104;"proud";0,911659401535255;"proud";57;"proud";0,204761904761905;"proud";0,214169830083847
"quiet";12;12;0;0;1;"quiet";2,78885355225347;"quiet";0,964877111269386;"quiet";18;"quiet";0,5;"quiet";0
"reasonable";24;18;2;6,5;0,75;"reasonable";3,22754195022271;"reasonable";0,931352974621728;"reasonable";36;"reasonable";0,316666666666667;"reasonable";0,0979616791009902
"rebellious";9;9;0;0;1;"rebellious";3,33015995735018;"rebellious";0,90899520166893;"rebellious";39;"rebellious";0,236363636363636;"rebellious";0,116124242544174
"rich";81;43;10;3,6;0,530864197530864;"rich";3,59286700636341;"rich";0,904495253529928;"rich";60,1818181818182;"rich";0,193942129431107;"rich";0,22866284169934
"ridiculous";6;6;0;0;1;"ridiculous";3,6858856992104;"ridiculous";0,911659401535255;"ridiculous";57;"ridiculous";0,204761904761905;"ridiculous";0,214169830083847
"rough";25;18;3;5,33333333333333;0,72;"rough";3,82867995182254;"rough";0,889594265791512;"rough";74,25;"rough";0,131428241033505;"rough";0,303556002676487
"sad";7;7;0;0;1;"sad";3,86414246545217;"sad";0,889575404554649;"sad";77;"sad";0,122988505747126;"sad";0,324002087116241
"serious";8;8;0;0;1;"serious";2,25385758960135;"serious";0,978837914159631;"serious";10;"serious";0,5;"serious";0
"short";64;34;8;4,125;0,53125;"short";3,65141537093618;"short";0,901204971956967;"short";61,2222222222222;"short";0,177252607309273;"short";0,238997242516941
"sincere";8;8;0;0;1;"sincere";3,2033574312086;"sincere";0,932839070286772;"sincere";31;"sincere";0,285714285714286;"sincere";0,111111134290695
"slender";6;6;0;0;1;"slender";3,77046260023109;"slender";0,890497817222416;"slender";69;"slender";0,144927536231884;"slender";0,295703113079071
"strange";38;25;4;9;0,657894736842105;"strange";3,63735477909436;"strange";0,902477949400547;"strange";65,2;"strange";0,199861071205723;"strange";0,257981896400452
"strong";19;17;2;2,5;0,894736842105263;"strong";3,88590857116173;"strong";0,884430722143838;"strong";81;"strong";0,115140978021303;"strong";0,333634267250697
"superstitious";3;3;0;0;1;"superstitious";3,90599702674559;"superstitious";0,881552364738995;"superstitious";84;"superstitious";0,105555555555556;"superstitious";0,347419321537018
"sweet";43;29;4;4;0,674418604651163;"sweet";3,61087574125975;"sweet";0,9024424045953;"sweet";56,8;"sweet";0,185234858708543;"sweet";0,190838846564293
"tall";8;8;0;0;1;"tall";3,89951435893317;"tall";0,882474545936975;"tall";83;"tall";0,11319073083779;"tall";0,331545680761337
"terrible";10;8;1;8;0,8;"terrible";3,8833238613179;"terrible";0,878892085628822;"terrible";83;"terrible";0,106544665012407;"terrible";0,334025859832764
"thin";9;9;0;0;1;"thin";3,33015995735018;"thin";0,90899520166893;"thin";39;"thin";0,236363636363636;"thin";0,116124242544174
"thorough";18;13;2;11,5;0,722222222222222;"thorough";3,74755627301019;"thorough";0,901609499560902;"thorough";65,3333333333333;"thorough";0,16906911759853;"thorough";0,243008991082509
"tough";5;5;0;0;1;"tough";3,20964312480299;"tough";0,917956866495901;"tough";33;"tough";0,25;"tough";0,0864197462797165
"troubled";10;9;1;8;0,9;"troubled";3,79929736219494;"troubled";0,896087773386212;"troubled";69,5;"troubled";0,148370927318296;"troubled";0,276244699954987
"violent";11;9;1;20;0,818181818181818;"violent";3,80893489616327;"violent";0,895924008116117;"violent";71,5;"violent";0,143713566507684;"violent";0,277169749140739
"well";17;15;1;4;0,882352941176471;"well";3,79468152815847;"well";0,893272065682934;"well";70;"well";0,146526806526807;"well";0,266357764601708
"wise";65;41;6;3,83333333333333;0,630769230769231;"wise";3,51880314913856;"wise";0,914347032162443;"wise";52,2857142857143;"wise";0,235248126614586;"wise";0,187279516032764
"wonderful";9;9;0;0;1;"wonderful";3,80122459036031;"wonderful";0,891745263545031;"wonderful";71;"wonderful";0,143333333333333;"wonderful";0,289413183927536
"young";62;38;8;4,125;0,612903225806452;"young";3,07863303074553;"young";0,929079599276495;"young";42,6666666666667;"young";0,232467845965082;"young";0,151430968609121
