"terms";"clusters"
"#-little";20
"admirable";21
"afraid";32
"alone";26
"ashamed";6
"bad";17
"big";30
"bitter";38
"blind";27
"bold";24
"bright";33
"capable";5
"childish";10
"cold";33
"conceited";20
"concerned";29
"corrupt";13
"curious";7
"dedicated";15
"delighted";18
"determined";29
"direct";35
"dishonest";1
"distinguished";27
"eager";19
"excellent";17
"familiar";9
"famous";34
"fat";26
"fine";4
"friendly";33
"gentle";2
"glad";28
"good";12
"gorgeous";5
"gracious";29
"great";37
"happy";21
"hard";36
"honest";16
"ignorant";16
"important";27
"innocent";19
"insulting";13
"little";12
"modest";9
"natural";38
"nice";18
"old";16
"open";23
"ordinary";11
"passionate";1
"patient";9
"plain";29
"pleasant";25
"pleased";8
"pleasing";38
"proper";36
"proud";20
"quiet";32
"reasonable";3
"rebellious";35
"rich";37
"rough";5
"sad";6
"serious";10
"short";17
"sincere";33
"slender";27
"strange";14
"strong";22
"sweet";28
"tall";24
"terrible";30
"thorough";31
"violent";31
"well";5
"wise";23
"ridiculous";20
"young";17
"troubled";9
"impatient";24
"thin";35
"superstitious";26
"wonderful";15
"tough";13
