"terms";"clusters"
"#-agreeable";89
"#-fair";85
"#-good";1
"#-handsome";28
"#-reasonable";28
"#-satisfied";31
"active";51
"affectionate";49
"afraid";17
"agreeable";17
"alone";41
"amazing";10
"amusing";38
"angry";73
"anxious";13
"ashamed";71
"attentive";51
"attractive";89
"awake";44
"awful";39
"awkward";47
"bad";42
"beautiful";40
"bitter";74
"bold";29
"bright";33
"brilliant";31
"busy";22
"calm";24
"capable";2
"careless";4
"certain";23
"charming";65
"cheap";10
"cheerful";19
"clean";32
"clever";75
"cold";35
"comfortable";23
"concerned";24
"confident";76
"conscientious";26
"consistent";86
"cool";1
"critical";83
"cruel";12
"curious";69
"dangerous";83
"decent";66
"delighted";73
"delightful";43
"desirable";44
"determined";45
"difficult";44
"direct";36
"disappointed";79
"disgusting";18
"disrespectful";90
"distinguished";80
"eager";49
"embarrassed";7
"embarrassing";85
"entertaining";85
"excellent";65
"experienced";60
"extraordinary";67
"fair";77
"faithful";33
"familiar";60
"famous";73
"fine";8
"firm";70
"foolish";75
"fortunate";87
"friendly";88
"frightening";31
"furious";26
"generous";14
"gentle";79
"genuine";88
"glad";43
"good";72
"graceful";5
"gracious";25
"grateful";54
"great";72
"greedy";34
"handsome";17
"happy";72
"hard";80
"harmless";86
"helpless";56
"honest";63
"hopeful";88
"ignorant";15
"impatient";53
"important";63
"independent";52
"innocent";18
"intellectual";60
"intelligent";86
"interested";21
"interesting";23
"irritable";20
"irritated";12
"jealous";4
"joyful";61
"kind";16
"lazy";89
"liberal";62
"little";72
"lively";54
"lonely";20
"loud";6
"lovely";82
"lucky";50
"mature";88
"modest";18
"natural";77
"neat";64
"nice";44
"noisy";47
"old";8
"open";37
"ordinary";29
"original";89
"patient";87
"plain";67
"playful";90
"pleasant";16
"pleased";16
"pleasing";63
"polite";81
"poor";8
"positive";58
"pretty";40
"private";6
"productive";20
"proper";67
"proud";22
"punctual";31
"quiet";19
"reasonable";75
"religious";69
"remarkable";23
"respectable";59
"respectful";60
"rich";73
"ridiculous";28
"romantic";20
"rude";5
"sad";64
"satisfied";77
"secure";45
"selfish";7
"sensible";58
"sentimental";70
"serious";30
"shallow";18
"short";72
"shy";89
"sincere";54
"smart";59
"social";3
"stable";76
"strange";37
"strict";57
"strong";16
"stubborn";32
"stupid";63
"successful";46
"surprised";55
"sweet";77
"sympathetic";25
"tall";78
"terrific";86
"thankful";62
"thin";32
"thorough";85
"thoughtless";68
"tired";65
"traditional";85
"uncomfortable";45
"unfriendly";26
"ungraceful";84
"unhappy";35
"unreasonable";27
"unusual";48
"useful";4
"valuable";22
"violent";11
"warm";58
"wealthy";62
"well";9
"wise";86
"wonderful";32
"worthy";14
"young";72
"youthful";48
