"A_Tale_of_Two_Cities"
"5"
"0"
"15"
"5.41379310344828"
"0.0484648048342316"
"0.446665614843369"
"A_Tale_of_Two_Cities"
"6"
"0"
"15"
"6.81818181818182"
"0.0302460850111857"
"0.350928723812103"
"A_Tale_of_Two_Cities"
"6"
"0"
"16"
"5.64285714285714"
"0.0431347254696444"
"0.429159343242645"
