"terms";"clusters"
"#-desirable";112
"#-fortunate";25
"#-happy";53
"#-little";40
"#-open";88
"#-prosperous";91
"#-remarkable";61
"active";65
"admirable";122
"adorable";102
"adventurous";2
"affectionate";3
"afraid";89
"agreeable";75
"alert";90
"alone";85
"angry";124
"annoyed";90
"anxious";89
"appealing";51
"appreciative";4
"argumentative";101
"ashamed";98
"attentive";44
"attractive";52
"awake";58
"awful";65
"awkward";91
"bad";27
"beautiful";85
"big";1
"bitter";125
"blind";41
"bold";21
"brave";38
"bright";50
"brilliant";94
"busy";22
"calm";37
"capable";107
"careful";84
"careless";66
"casual";8
"cautious";93
"certain";27
"charming";7
"cheerful";81
"chubby";105
"clean";23
"clumsy";21
"cold";77
"comfortable";82
"compassionate";35
"complicated";14
"confident";107
"confused";35
"considerate";14
"cool";103
"courageous";119
"crazy";64
"cruel";20
"curious";124
"dangerous";113
"decent";54
"delightful";17
"depressed";21
"desirable";4
"determined";30
"devoted";65
"difficult";68
"direct";92
"disappointed";60
"disrespectful";91
"distinguished";54
"disturbed";26
"dominant";106
"dumb";97
"eager";125
"elderly";80
"embarrassed";90
"emotional";82
"encouraged";114
"encouraging";115
"energetic";114
"evil";49
"excellent";18
"exceptional";82
"excited";86
"expressive";13
"extraordinary";73
"fair";68
"faithful";35
"familiar";9
"famous";59
"fascinating";101
"feminine";24
"fine";110
"firm";59
"foolish";112
"forgetful";79
"fortunate";84
"friendly";35
"furious";86
"generous";58
"gentle";12
"genuine";28
"glad";46
"good";62
"gorgeous";16
"graceful";33
"gracious";36
"grateful";70
"great";62
"greedy";8
"handsome";34
"happy";43
"hard";27
"harmless";93
"healthy";125
"helpful";29
"helpless";87
"honest";12
"hopeful";98
"hostile";91
"ignorant";116
"immature";32
"impatient";118
"important";73
"impressive";52
"independent";90
"inexperienced";91
"influential";88
"innocent";43
"intelligent";100
"interested";74
"interesting";91
"involved";96
"jealous";25
"kind";45
"lazy";83
"liberal";72
"little";62
"lively";39
"lonely";117
"loud";34
"lovely";32
"loving";26
"loyal";18
"lucky";94
"mature";63
"mean";53
"modest";61
"natural";56
"neat";74
"needy";90
"negative";82
"nervous";109
"nice";42
"obnoxious";82
"observant";21
"offensive";105
"old";62
"open";19
"ordinary";109
"original";78
"outspoken";32
"passionate";30
"pathetic";100
"patient";87
"peaceful";67
"persistent";114
"plain";48
"pleasant";47
"pleased";93
"polite";116
"poor";31
"popular";92
"powerful";37
"practical";118
"preoccupied";57
"pretty";43
"private";22
"professional";114
"prominent";108
"proper";49
"prosperous";78
"proud";49
"quiet";77
"reasonable";96
"reckless";121
"religious";15
"remarkable";43
"respectable";13
"responsible";122
"rich";126
"ridiculous";10
"rough";113
"rude";102
"sad";74
"sarcastic";15
"satisfied";73
"scared";28
"selfish";104
"sensible";11
"sensitive";10
"serious";97
"shallow";70
"short";95
"shy";82
"sincere";72
"skinny";90
"sleepy";15
"social";120
"stable";118
"strange";85
"strict";106
"strong";6
"superstitious";60
"surprised";65
"sweet";110
"tall";117
"terrible";76
"terrific";72
"thankful";44
"thin";103
"thorough";104
"thoughtful";99
"tiny";105
"tired";84
"troubled";45
"uncomfortable";69
"unhappy";47
"unlucky";15
"unreasonable";123
"unusual";74
"useful";113
"valuable";55
"violent";3
"warm";41
"weak";68
"weird";119
"well";126
"wise";67
"wonderful";111
"worthy";66
"young";6
"sentimental";40
"youthful";5
"moody";52
"suspicious";33
"unfair";90
"straightforward";40
"unpopular";72
"trustworthy";71
