"MR1";"MR2";"MR3";"MR7";"MR5";"MR12";"MR4";"MR8";"MR9";"MR10";"MR6";"MR11"
"#-accustomed";0.0140276656434253;-0.00725996374101856;-0.00827904121346003;0.00265903004901744;-0.0187182604331115;-0.0318486055118704;0.000834749887170143;0.0115625295331912;-0.00866548840759939;-0.00425625915317662;0.0961098000012044;-0.00128712486115007
"#-afraid";-0.00486837225607661;0.236436390620005;0.645922511466408;0.0279085988271507;0.0459325225650822;-0.0277537629765487;0.358310450547947;-0.0406223604629711;-0.0720445394516589;-0.0385915665084022;0.240167446751306;0.221453820214053
"#-comfortable";-0.0624455457763488;-0.033657584403882;-0.0320650533539064;-0.0233651566628145;-0.00200135118427886;-0.00694620134243138;-0.0325681011895111;-0.0198729089107263;-0.020647056491314;-0.0583552175230139;0.0021114786144281;-0.00828970783365055
"#-curious";-0.0624455457763516;-0.0336575844038831;-0.0320650533539076;-0.023365156662816;-0.00200135118427786;-0.00694620134243136;-0.0325681011895121;-0.019872908910727;-0.0206470564913146;-0.0583552175230141;0.00211147861442212;-0.00828970783365073
"#-free";0.1988002577364;0.165027172144973;-0.0206410278691738;0.492688681538976;-0.138099336031742;0.181121912411124;-0.00166411152289144;0.0041263748532997;0.00959477349379849;0.133077105065053;-0.107435327369715;-0.0739291668852248
"#-honest";-0.0464316764026485;0.0389884675282618;-0.0268366170465271;-0.0362325445110981;-0.00809361831434324;-0.0121908131272058;-0.0162950880472871;-0.00364864484273354;-0.0419249913669859;0.47361765732804;-0.0282716458648511;-0.0314741191262552
"#-married";-0.0265390409798234;0.607283859782664;0.338240343014792;0.0441737467037941;0.110243140389046;-0.0374258637391191;-0.104707638490396;0.223449318464119;0.0642151130402325;-0.0490143628835333;-0.0794309067063195;-0.0166789373595139
"#-minded";-0.00321357877516309;0.102927854520125;0.931782957519477;0.0225244725414275;0.0379197065251947;-0.0445714684427769;-0.0390807707577232;-0.0803773096880088;-0.0561276829262318;-0.0379327447916114;0.066621404857487;-0.0225911668725577
"#-neat";0.193383249980054;-0.167564432814764;-0.0361014035859136;0.287320902515717;0.0725310877446484;0.395511200229401;0.0848620244977567;0.248442950817725;-0.0199183980264017;0.333387867085362;0.229802925091472;0.29183919849091
"#-profitable";0.309442716228814;-0.0360319192832912;0.015020133918586;0.31899063016369;-0.0127852501785403;-0.0713055370913187;-0.0523919781624216;0.154893171974689;-0.115519664355047;0.0684965250751594;0.188047959268261;0.0123157296387208
"accomplished";0.538266790712404;-0.0219480569319582;0.172172995041787;0.2400212799668;0.00300483845981274;-0.144834204660783;-0.0278464820704176;0.0604602287440536;-0.0033033830800286;0.204936552516121;0.115822655224623;-0.0380936127081632
"accustomed";0.443470799526505;0.164387246475935;-0.0418754954837639;0.0325118403825194;0.159113684381973;0.133493466995725;-0.012150063100146;0.116068671687619;0.404070617731347;-0.018334919476772;-0.0466894924545302;-0.00784163956713487
"amusing";0.0362523325798615;-0.203097123840494;0.0662078484124071;0.429087275893047;-0.0212374888039016;-0.00327714691781707;-0.0247763809678252;0.0964862821739693;0.0631352576131778;0.0667174358538314;0.0289690969933914;0.110132509562475
"appropriate";0.09138321462967;-0.151792042510303;0.0983460959884289;0.14093406924159;-0.178044184369458;0.0620198293285979;0.428892176768948;0.31189711464187;0.0977109605979956;0.157273614912389;-0.382839106177459;-0.0929461803927437
"artistic";0.157153289865446;0.20583470521508;-0.0109442896768917;0.00949310353285141;0.138766181050035;-0.130291031292624;0.192631717255842;0.124694056659286;-0.0802512222659693;0.0766228354964893;-0.341790890439704;-0.158118928006112
"blessed";0.154239460483196;0.323623374343916;-0.00918274481198943;0.280898751893302;0.108227980581294;0.266782451011654;0.0506006380205049;0.0522401253153871;0.00914987971737761;-0.174878847102082;0.0402935786149256;0.231406124345136
