"MR1";"MR2"
"#-accustomed";0.0803288086676828;0.311515612734713
"#-delicate";0.344670465824191;-0.199265590044696
"#-honest";0.34467046582419;-0.199265590044695
"#-married";-0.010493096182366;0.0922684204414258
"#-smart";0.111947085765855;0.00624162228834321
"#-welcome";0.203534791734346;0.0985963267610481
"#-worth";0.441306877363153;-0.131293490861448
"accomplished";0.207764670809499;0.335996464577375
"accustomed";0.405239983131811;0.412047206699945
"afraid";0.391612791283581;0.504563770116985
"appetite";-0.058317435602025;0.419891030280939
"appropriate";0.480160548388926;0.243408949255885
"blessed";0.300815562054714;0.296057977871664
"brave";0.416925647229997;0.0481310603160005
"bustle";0.289625903048882;0.302463390955027
"calm";0.679490128683361;0.110608291626345
"capable";0.273754075235853;0.297051481489834
"capital";-0.0592430632542359;0.367468366618535
"careful";0.432921808415551;0.301145762038966
"cautious";0.420701136912063;0.0687420557966229
"charitable";0.149792708860308;0.131998443538219
"cheerful";0.601442511595664;0.335670897488269
"clean";0.373470156611393;0.231557992428774
"clever";0.498422265645993;0.246673877384967
"comfortable";0.739886978634788;0.24405440199972
"compassionate";0.512695374155752;-0.0692843422174555
"competent";0.0836721555955893;0.488162585019728
"complex";0.101952931552874;0.0209185335978372
"confident";0.549264051580107;0.191859443782561
"conventional";0.35254214951999;0.0697568143288508
"cruel";0.342227359279784;0.437125304243333
"curious";0.451657321761448;0.294361284243302
"dangerous";0.450237683921093;0.306502486137145
"delicate";0.530401647176057;0.507906270827408
"delicious";0.373559938446836;0.361431854936307
"delighted";0.45844340908955;0.493173549260282
"delightful";0.399552265010696;0.369780725065127
"determined";0.483921382261472;0.0387915577431508
"different";0.483812104344293;0.361643532491636
"direct";0.194154178998692;0.0925905548025461
"distinctive";-0.0112432520409594;-0.0502891871316829
"dramatic";0.101185637263791;0.0612668770648557
"encouraging";0.152892544133954;0.269575351904151
"energetic";0.00161585895352989;0.109152211187356
"entertaining";0.0939721111920243;0.226787407994037
"enthusiastic";-0.0326228592144058;0.51714387729408
"entitled";0.0601166088875512;0.207476782245432
"exciting";0.0632541474594608;0.0685761417210455
"expensive";0.45174885447655;0.275615901411206
"extreme";0.429649508170984;0.34794571227607
"faithful";0.509423747577927;0.349283380399283
"familiar";0.31315390860919;0.369334107313547
"famous";0.124528943157019;0.145951648158686
"fancy";0.342145300110598;0.26099528722974
"fascinating";0.240828270574629;0.15334465962016
"free";0.478378042489056;0.213573902199305
"friendly";0.509700761652967;0.375176671702315
"funny";0.228553108835944;0.360855106793506
"generous";0.421312492476911;0.191414946533524
"gentle";0.636015573111741;0.346805265690836
"genuine";0.234672770182715;0.0550122073900275
"graceful";0.514467066221886;0.193855446355604
"greatest";0.228990828176726;0.524585757118316
