"MR1";"MR2"
"#-fancy";0.24411627478873;-0.00907911084238404
"#-free";-0.045436501863801;-0.0918193117469685
"#-safe";0.14744669173954;0.13709178258601
"#-weak";-0.0771541839428975;0.192211789203768
"#-wise";0.00374039765374039;0.102721582402463
"accomplished";0.180863962478656;0.19537810111281
"accustomed";-0.37226858126503;0.473321242807011
"afraid";0.668198709898963;0.0723137150456585
"amusing";-0.00924841033251154;0.124245073327623
"appropriate";-0.116707274305474;0.556791032887322
"beautiful";0.13538986954594;0.197814131007651
"blessed";0.272181881369742;-0.09624381642647
"bored";0.543549913441508;0.21709970046721
"brave";0.348532303684114;0.139340304572789
"calm";0.181931785538009;0.0515568568084852
"capable";0.210668028526352;0.440611993802204
"careful";0.06945351481512;0.102865912267855
"cautious";0.109168987315643;0.299287989386695
"clean";0.161840103590768;0.365803524424998
"clever";0.279043707673503;0.195385971898587
"comfortable";0.406933707117522;0.0469913837646085
"compassionate";-0.230878029029164;0.463155297346486
"competent";-0.114148744491126;0.459385038679967
"confident";-0.086727605487337;-0.0580738775788165
"controversial";-0.189971167169959;0.142687199544104
"conventional";0.102952505194313;-0.0453224933543846
"cruel";0.000819608869613483;0.0886629484864187
"dangerous";0.0561672827932715;0.237832092965439
"delicate";0.101529147648112;0.462445368499524
"delighted";0.0969143178741938;0.187439646714671
"delightful";-0.0454365018638006;-0.0918193117469677
"determined";-0.10551397422371;0.155731396024011
"direct";0.103629772265308;-0.0648268926246221
"educational";0.213846895442221;0.240460570061428
"effective";-0.272905441059132;0.173765108529549
"energetic";-0.272905441059132;0.173765108529549
"enthusiastic";0.0177805497442973;-0.22719175411343
"expensive";0.0937192688708365;-0.00825907525422835
"extraordinary";0.350893894866182;0.281775567937276
"extreme";0.300205234694705;-0.0155081091921134
"fair";0.326198176096075;0.318498747940918
"faithful";0.300375450668051;-0.107711649029409
"familiar";0.230250500103145;0.339667768452297
"famous";0.0088558362960431;-0.142250540022933
"fancy";0.0166740267033208;0.00118402280061225
"forgiving";-0.0320417880878199;0.0583961592230843
"friendly";0.0553232228753243;0.412259382042471
"generous";0.0383209458361257;-0.113320329243298
"gentle";0.390968941666771;0.0966469429040995
"genuine";0.324537018433698;-0.0427543197882327
"graceful";0.0591294942174388;0.0246214596658355
"greatest";0.53776796395191;-0.0118355184867443
"greedy";-0.00980235528277984;-0.166583913251357
"happier";0.484609220578417;0.0760092975743876
"heavenly";0.0166740267033208;0.00118402280061224
"holy";-0.248561612845515;0.663673593614528
"honest";0.110029503583206;0.339928490460964
"humble";0.547614325698943;0.374172298465837
"improper";0.000196718351072565;0.0616064222957545
"independent";-0.0134511666284868;0.628786331205203
"individual";0.507324264399589;0.133834805654979
"intellectual";-0.323719361390821;0.680007720973355
"intelligent";0.242981402260526;0.119215332803431
"interesting";0.222972996457034;0.297941910053969
"legitimate";0.107784145709378;-0.0226365011154121
"liberal";0.124572046026595;0.19626128901944
"loose";0.0692744726051507;0.0583513113267576
"married";0.183367516380551;0.191508348517012
"mature";0.121316976610044;-0.0492576791961999
"mighty";0.244822350627353;0.107940770670694
"minded";0.261933749848006;0.128468955167195
"modest";0.590612338270602;0.0694012306027698
"mysterious";0.263846177173231;0.393401276231582
"neat";0.312114128992263;0.137674574991189
"novel";0.0177805497442974;-0.22719175411343
"official";0.0407176599838716;0.292201387917697
"original";-0.123030081782693;0.0143825413571259
"pleasant";0.537328678308993;0.149900244619518
"polite";-0.367694533404694;0.431541233772234
"popular";-0.154684814037105;0.483638431231559
"powerful";0.286995523758522;0.156748437570096
"progress";0.349396868407395;-0.032980994851913
"prudent";0.184249044593286;0.348274430795444
"qualified";0.611758914987029;-0.0600775765200342
"reasonable";0.116047741455193;0.316238854713043
"religious";-0.0867276054873371;-0.0580738775788165
"respected";0.359170400668455;0.155913488397622
"rich";0.34940067310275;0.300547112137484
"sacred";0.0696454494699911;0.291452605261637
"safe";0.127066984091627;0.4182992999358
"scared";0.427893315023961;-0.0499316950827551
"selfish";-0.0116051843462192;0.143878583881161
"social";0.157859187559748;0.328953543101231
"special";0.0205587328258104;-0.210185579945847
"spiritual";0.0499426048865583;0.233025718531543
"superior";0.522127483661262;0.0835518065007502
"surprising";0.338874545297405;0.309934248482174
"sympathetic";0.278591844629272;-0.0711333940766086
"thoughtful";0.323521548464921;0.224062880641058
"trustworthy";0.0407176599838715;0.292201387917697
"uncertain";0.421505565212493;0.0957869916769733
"united";-0.0354336528130066;0.410380410955022
"weak";0.526420328729464;0.188915396128616
"weaker";0.147446691739538;0.137091782586009
"worth";0.492036249508967;0.229452336726645
"sincere";-0.362797654819358;0.607260375306225
"welcome";-0.120807300048135;0.152082040240776
"tidy";0.280718875826891;-0.126610146094499
"top";-0.0867276054873371;-0.0580738775788165
"universal";0.367871254319339;0.037583704748064
"unprecedented";0.0788162290974955;0.0919115020892407
"wise";0.127092489095385;-0.033492541087963
"stable";0.218258124241772;-0.014990687225076
"wealthy";0.0407176599838716;0.292201387917697
"threatening";-0.123724515515352;0.0698319754400994
"professional";-0.0730022743189399;-0.0114640882546397
"peaceful";0.107784145709378;-0.0226365011154121
