"MR3";"MR2";"MR1";"MR4";"MR8";"MR6";"MR7";"MR5";"MR9"
"#-fancy";-0.02712827996342;-0.0063826063930822;-0.0420879614597594;-0.0433778472439217;-0.0145542972628118;-0.0556177605990739;0.614754131354697;0.0172296295260395;-0.0523663155850603
"#-free";-0.0518286909454258;-0.0594649241720746;-0.0518041916518581;-0.0646087439750825;-0.0806354485476563;0.0022817355071809;0.0270918399125411;-0.0206391772852611;-0.0140676661617931
"#-safe";-0.0996143548252618;0.124235191041538;0.316904250006411;-0.176620745417912;0.225985741512049;-0.0323802909856705;-0.129820588032555;-0.143061153095919;0.247171571867933
"#-weak";0.199584473215467;0.273534073022224;-0.0152148591403203;-0.0230786047677903;0.0301343577672421;-0.163888531429591;0.0827312458019753;-0.186888025417547;0.0430209843374737
"#-wise";-0.0274513255049714;0.106977651933785;-0.156409570671599;0.527197117357745;-0.0439569851378437;0.0328776169098042;0.120075267651857;0.0447859641524181;0.372740156352743
"accomplished";0.232893254410086;-0.0494252051938043;-0.0595585036808301;0.11492326167677;0.508627435481893;-0.0740423838273402;-0.0159542636998303;-0.0288703410906296;-0.194796988314641
"accustomed";-0.0754634288870654;0.767569273040333;-0.07238486990638;-0.0768894496713638;0.00608863555089459;0.0290203825568277;-0.0461455489747995;0.0338681801127121;-0.0200327617825134
"afraid";0.00752563467385771;-0.130669444643707;0.445942400351362;-0.0223211433852778;0.309761711278476;-0.0397702019965061;0.381255277090914;0.118943650196868;0.0950124268195999
"amusing";0.204389559069548;-0.000806663107272356;-0.00625278979471027;-0.0607477631184523;0.0119250230752016;0.0460572899748885;-0.099175517999142;0.154047491733008;0.0140833669865995
"appropriate";0.0741981310445495;0.630342920329239;0.0228568631486289;0.216552952988077;0.231878364384942;0.0455589573190859;-0.0709498275437494;0.0877729885781179;0.0987159868100689
"beautiful";0.0765560949702608;0.0731297481796461;-0.107335263119785;0.392751764038106;0.0748021136244132;0.0894489434673723;0.228713608544204;0.0927568013489749;0.259649343458996
"blessed";-0.0287136967577932;-0.0590762713395589;0.535298543911511;-0.097183361844395;-0.166696121102522;0.0822956103662457;-0.0139014405915496;0.0104264324344653;-0.0403498317139919
"bored";0.227101766869079;-0.0295636960586391;0.247347732353608;0.0472369434996442;0.41787274944019;-0.142470053483495;0.363303250300145;0.0445281804782259;0.0770540037392103
"brave";0.0125969694014367;-0.0470086429524925;0.0473956276564185;0.174876718051237;-0.0144194752835828;0.17464295048507;0.483676296064632;0.14900840924263;0.338873536871234
"calm";-0.0372740065457529;0.0822559870788949;0.0775743168077988;0.0777939165916559;-0.0961257714118253;0.106363934147782;0.466639719428634;-0.161286633222173;-0.00973421020493585
"capable";-0.0844547253197356;0.103130440406;0.0851144905058832;-0.0476113913442597;0.409978820890486;0.479886225592377;-0.00600888129586419;0.263875332193424;0.0274583828087703
"careful";-0.0606849743329259;-0.0165396421634379;-0.0497805499581366;-0.0188811968029875;0.109249679443114;-0.0437163446807823;0.00730895903153889;-0.0456952656760916;0.688739279588211
"cautious";0.875688198859011;-0.056651536441791;0.0620012258298668;-0.0673457980531324;-0.025124952053776;0.029875745924629;-0.034422479845874;0.032745963783865;-0.0260408484070241
"clean";0.0311267610817116;0.0075061138766488;0.178113115575055;-0.0574050543711747;0.136269586502724;0.694412557345355;-0.0182106923452708;-0.0311451894292375;-0.001592747060819
"clever";-0.0765560613563359;-0.053102866110882;0.189959811161183;-0.169315397538279;0.466074424069221;0.0424653261534404;-0.0486092537450909;-0.181718527753773;0.413437155305209
"comfortable";-0.106128748509279;0.0488170142228106;0.621789308024493;-0.089342582637369;0.13990744574681;0.0119872270134155;0.00100660401536281;-0.00101386974177799;0.0334860683622293
"compassionate";0.0371616919466327;0.598208788485268;0.0136656612545405;0.0290276032660484;0.000777750539672427;0.16736541596899;-0.00048311741577522;-0.118695547727708;0.00913850154037605
"competent";0.369640477714815;0.183531885368814;-0.0793390289092501;-0.0504395108990687;-0.113720747176594;0.519425226244925;-0.00921566222707767;0.0665461066008758;0.0165617069874288
"confident";-0.132911514288185;-0.11946208014376;-0.173035209023983;-0.102939447281296;0.0883269292760056;0.122932466975772;-0.0588673979054719;0.0455946421767381;-0.161345587395308
"controversial";-0.00654800167259381;0.353918046862568;-0.0269868549988688;-0.00698611987599069;-0.038589033080811;-0.123136717428217;0.0210929107007594;-0.168126012284622;0.0131863983905039
"conventional";-0.0483248409030509;-0.0452294768245251;-0.0471720211828188;0.370998209983259;0.0893594477478298;-0.115001211595594;-0.00545764963482469;0.308919396619713;0.0205430722490513
"cruel";-0.0508690441960924;0.0804668014183552;-0.0798557291878063;0.468997241346685;-0.148117136728031;0.199679932480794;0.147970837420462;-0.130323948263794;0.340285992900619
"dangerous";0.0597912289418591;0.160678800790725;-0.124052254185436;0.494846225485422;0.140607280747437;0.0509553345100145;0.0907181678575079;0.0490413905786388;0.270232081122345
"delicate";-0.076759238883343;0.438013939644343;-0.0363820411327742;0.196778608721072;0.161745532199947;0.233254657230943;0.40877457340053;-0.018179587557356;0.205340562317763
"delighted";0.138458771850562;-0.0929802023937737;0.145688820156957;-0.0539932656455439;-0.122965311820979;0.593262107769737;0.0322114675458834;-0.101908843850344;-0.043756518681979
"delightful";-0.0518286909454262;-0.0594649241720748;-0.0518041916518578;-0.0646087439750828;-0.0806354485476562;0.00228173550718082;0.0270918399125401;-0.0206391772852612;-0.0140676661617934
"determined";0.0513110938845966;0.295945156155379;0.00177976400033608;0.188028788641814;0.0421103976984371;-0.134875024760223;-0.0135566484733578;-0.261188853165648;0.142284882929807
"direct";0.125149276355662;-0.0371766870031093;0.0882445877389177;0.491545800709744;0.138641263613796;-0.194008468220285;-0.150654347915654;0.0616173095359207;-0.205056990812397
"educational";-0.0703543480438159;-0.0383754964210661;-0.0542860917104585;-0.117429162768099;0.676240069698089;0.0300033170086153;0.0270324144540111;-0.183233598141652;0.0932075323468772
"effective";-0.0579744950016653;0.475303736682542;-0.0489620636984626;-0.107549063298695;-0.0789976704837644;-0.138966147185393;0.02109409519145;-0.0271664579941901;-0.104093504389529
"energetic";-0.0579744950016652;0.475303736682541;-0.0489620636984627;-0.107549063298695;-0.0789976704837645;-0.138966147185393;0.0210940951914501;-0.0271664579941902;-0.104093504389529
"enthusiastic";-0.105609308558441;-0.127292973837664;0.035185735916939;0.622875660740584;-0.107492996721007;0.00966162977451025;-0.0804663017312756;-0.175442000780151;-0.0991158732888311
"expensive";-0.0402812442673989;-0.0342388353962149;-0.0939966237638003;0.402052671230014;0.0615445291115127;-0.101845764086788;0.0245004320031039;0.302199916803897;0.205415496461727
"extraordinary";0.132488572217895;-0.0239928327861694;0.00257875806118194;-0.0227874519139035;0.433952442441536;0.0829744254133693;0.323498429270537;0.0183365153447417;0.00783749640795248
"extreme";0.0752076191853862;0.0182753551887316;0.377742383615677;0.276810665564943;0.120419201506458;-0.155209378672078;-0.0323976635025764;0.113772725165208;-0.145080932347839
"fair";0.375498606957639;-0.0017322865372107;0.211318248888324;0.0590962937494822;0.41158857169364;-0.0388459699054174;-0.0716050941088216;0.0978912381718522;0.104712526569893
"faithful";-0.0951148532305049;-0.13719460437998;0.398695778541078;0.423817293188439;-0.0816764461505097;0.246862037210992;0.0576773267641122;-0.212059274454066;-0.0837698147945152
"familiar";0.140352969479123;0.0212864703786561;-0.152973993305362;0.120592839814968;0.553485781230447;0.0900976833986854;0.223536479702628;-0.111688495821275;0.0201165218111358
"famous";-0.100714334497712;-0.118828795662521;-0.00682027837399438;0.590980514429221;-0.15735871242657;0.197993506503936;-0.0157079479844995;-0.163897013628878;-0.044614427094071
"fancy";-0.0184640380718795;-0.0863956642769417;-0.113024911103496;0.0733492655741035;-0.0639504116486648;-0.0491335434318973;0.0000473985327582196;0.117187515557645;0.591497782714785
"forgiving";-0.040237530495785;-0.0437618102069337;-0.0449454505336561;-0.0527912769998733;0.0136154394114376;0.230248107985618;-0.046954011311353;0.0450435956071728;-0.0633605789774533
"friendly";0.0243004952192494;0.0167427796617383;-0.015200773662285;-0.0896271279443817;0.183020881591378;0.701062066108606;-0.0556950008786994;0.0731577106657559;0.0470141189733951
"generous";-0.0308878497392192;-0.0255260760588037;0.157355556069607;0.171119441101908;0.0141145323008875;-0.047060920482003;-0.0624326589689188;-0.346278607293244;-0.113930166411244
