"MR1";"MR4";"MR2";"MR3";"MR5"
"#-beautiful";0.441523919920278;0.176931827706057;0.0989438058720084;-0.071848266343631;-0.521924266032445
"#-fancy";-0.0552729990992481;-0.0352640477266055;0.00180353836637523;-0.0605030283617727;0.0117567263064465
"#-humble";0.346663708708211;0.149462164643337;-0.00216691855817414;0.0168388064662471;0.124587955786643
"#-worth";0.352003233886405;0.0452560506466077;0.353736841178231;-0.124078811837456;0.181881190421606
"accomplished";0.0781377999226103;-0.121240251196929;0.47911640895563;-0.046294712372724;0.0358148243131809
"accustomed";0.676138600593416;-0.0735133647767427;-0.00990435584445636;0.238049361169983;0.047646188160389
"afraid";0.270107521056125;0.357955943197095;0.302366712101475;0.283400341774202;0.261243570528273
"amusing";-0.00240270539493652;0.258283802722925;0.243291490293949;0.0650420998971271;-0.333254536670306
"beautiful";0.710365929228742;0.214344681505941;-0.0904859695713096;-0.0318206187134042;0.0384058265512652
"calm";0.195696977504298;0.00484840235619986;-0.0213539327202104;0.167839702319004;0.391311808717744
"capable";0.314730768277074;0.477177754850334;0.172403963316751;0.0309084375594959;0.016176004831404
"capital";0.0452003741956773;0.470948243935507;-0.142981765370088;-0.0529855027633134;0.044071682573569
"careful";0.0377590090334989;0.296035718411209;0.0860177382262555;0.230806591942344;0.267311833253765
"cheerful";0.260105932139508;-0.100468981661033;0.0854410948353577;0.351473351014662;-0.0849978505277389
"clever";0.686138440771487;-0.0967068615930754;-0.153554815426174;0.193025759028553;-0.111483329278294
"comfortable";0.313073662941641;0.296191995869804;0.27304511650743;-0.192766380858746;0.208926385822486
"compassionate";0.0852101719102371;0.159666557541218;-0.0493170415612266;-0.0857338732459881;0.232338007279417
"compliance";-0.0965027833672513;-0.0284395726881214;0.0392215134510374;0.00947596814250775;-0.124986385587829
"confident";0.478072288266016;0.141376193953787;0.131742117724798;-0.0924346332802165;-0.423739695896662
"creative";0.0232796552735839;0.032373286765611;-0.0756715579721288;0.634642972673232;0.0573589283500431
"curious";0.462812580777649;0.210749239974962;-0.0671753985635707;0.108767967017258;0.217675875571885
"dangerous";0.364220925912292;0.221880419498076;0.0920355609684768;0.0313832201448919;-0.436079013130725
"daring";0.0465654361472985;0.235918032024807;0.0627831452775177;-0.0880527600375511;0.357283761303199
"delicate";0.0755804837780629;0.522309151841745;0.226640111528795;0.466477078947311;-0.137441773223426
"delighted";0.514755441416164;0.349393073655766;-0.00369997073958163;0.0308240403403387;0.18710601349986
"delightful";0.577651419199247;-0.0196886976542339;-0.196243658344005;0.330281049898179;0.0319283681335338
"determined";0.324390897477056;0.543226826305287;0.268154859463977;0.122958456722946;0.177033491415634
"direct";0.00626661225862902;0.128707098879267;0.0321833814868706;0.343112688904853;0.163629037078912
"entertaining";0.022289265710641;0.363842829400571;0.15111102782652;0.102252303800253;0.220495315497356
"entitled";-0.00413374491478155;0.0553061683628277;-0.18604946547473;0.267254917692402;0.113951103406225
"exciting";-0.0358680881434509;0.175016023517008;0.132651197120937;0.0259414156864818;-0.381052671395965
"expensive";-0.0754100653243536;-0.0523923774502556;0.627256543059065;0.141488217776455;0.0278639689030736
"extraordinary";0.600315104720849;0.37389406594434;0.0582377113485832;0.0586490724962715;0.0280157312292497
"extreme";0.0572991924884379;0.0795774028823239;0.458625737705648;0.422602860200035;0.00627321839230986
"fair";0.604114138539512;0.115472874880287;0.324213815961477;-0.0464441400270467;0.13589103063771
"faithful";-0.0334854475216059;0.677547785687057;0.00138850061672605;0.114477236839107;-0.284066487995232
"familiar";0.023236686468975;0.204835860786746;0.459372611290852;0.337914744381323;-0.0899772825148233
"famous";-0.0504392124799126;0.0652423887397102;0.382637017243684;0.0379333877682548;0.393975569840111
"fancy";0.352349909436638;0.386004540830458;0.156849549282551;0.0391857221313301;-0.0857222943386604
"fascinating";0.183147456535345;0.049042945995552;0.037353543126234;0.172136948545361;-0.032560412755097
"friendly";0.0544505076032957;0.0613536154251531;0.264554840513838;0.367380134846144;-0.153445361483822
"gentle";0.00271227316344296;0.453143773318209;-0.104077827022654;0.313269739486582;0.096246918334655
"genuine";0.370982981323126;-0.21754212849844;-0.057537488047543;0.305910982491814;-0.131232074312202
"graceful";0.00584775994997021;0.114875605200894;-0.00552160489618417;0.167294712405905;0.251464350552331
"happier";0.0394232765055558;-0.0776231993823289;-0.193034525077079;0.391740743068989;-0.0229681205211201
"heavenly";0.485909549091713;0.00974969970374109;-0.0199648142871641;0.0905564059701399;-0.0511938304039603
"honest";0.0395812123076511;-0.0182988367715746;0.0918192464881963;0.707591538024101;0.120300235165463
"humble";0.242630710411684;0.54089727954023;0.156189236443474;-0.0430845977205055;0.0394061784591958
"improper";0.0653921571136062;0.527490849819754;-0.0657087013172985;0.161579889524373;0.273283650117244
"independent";-0.0868199368901644;-0.0490673310837664;0.0110964761472808;0.0311621915824983;-0.0207311430573311
"individual";0.42947378045608;-0.151541471640608;-0.0651797938827514;0.0358218387922845;0.101884495574594
"intelligent";0.441523919920276;0.176931827706056;0.0989438058720071;-0.071848266343631;-0.521924266032444
"interesting";0.173497585450053;0.271461001354876;0.197700544981818;0.0461546680722845;-0.0400727895272008
"jest";0.0397658100139676;0.111119473345044;0.0601848651213043;-0.149214063636538;0.306385929079835
"liberal";-0.0512622364411285;-0.145810460620933;0.131414975917245;0.097231749154613;-0.0572794523071459
"loose";-0.0792187081450694;-0.122299654796689;0.449451055622041;-0.130427584674131;-0.00743043851659612
"married";-0.15596603968267;0.0956908056105426;0.48717477527503;0.344209290351055;-0.084591125049994
"mature";0.0781377999226096;-0.121240251196929;0.479116408955631;-0.046294712372724;0.0358148243131803
"mighty";0.00194982060550297;-0.011816900001389;0.391093693015014;-0.149253521052303;0.139425275013528
"minded";0.0999991145418964;-0.120501274315316;-0.0361928694738628;0.0448721085087346;0.135762554664363
"modest";0.718109344039567;0.0500249201443648;-0.000165164194355097;0.075830005914527;-0.140505479550807
"mysterious";0.0972729027105557;0.227416250773783;-0.129565928203186;0.274689367174086;0.0867544274349544
"natural";0.20086964123382;0.464402380054441;0.327037942918572;0.0784455148198137;-0.0765193045778296
"novel";-0.0250121858436018;0.19729023263822;0.508462014980623;-0.000443040383542544;-0.136586012925157
"obliged";0.0176677308415965;0.0686059326254867;0.410648568524285;-0.130232040828496;0.204831622312547
"outrageous";-0.0923188011750787;-0.172386179419921;0.383713142345619;-0.0367076276781929;-0.0359982719917909
"passionate";0.0765849128937514;0.159211097891262;0.308615807826118;-0.0716060270733158;-0.0908709049285633
"peaceful";0.00584415047368162;-0.0327039532895842;0.169567160130434;0.0326135995816626;0.312500484788525
"pleasant";0.165494928994028;-0.0484063439021568;0.064728552356953;0.293531068725672;-0.149530575725664
"polite";0.267943065485608;0.311846624475774;0.183305153355478;0.125080617710758;0.525198882529884
"powerful";-0.039896987759594;0.472721089620494;-0.146705241321767;-0.0836907035068301;-0.0237570334413378
"productive";0.225010459046795;0.0872495032987108;-0.0613688414745015;0.335735456297122;0.269012759853201
"proud";-0.00451671765824722;0.255496113273739;0.414628800536766;0.385222718235324;0.056171946746562
"prudent";0.0402391690483672;0.13480597146885;0.158479614526703;-0.0458586957746376;0.422448706785891
"quiet";0.394333672296406;0.061949899652683;0.00312439368972757;0.14875453781683;0.280586398380417
