"terms";"clusters"
"#-married";42
"#-quiet";41
"accomplished";31
"afraid";38
"amusing";8
"appropriate";29
"beautiful";18
"best";13
"blessed";45
"calm";46
"capable";17
"careful";28
"cautious";8
"cheerful";46
"clever";24
"comfortable";19
"compassionate";4
"confident";15
"cruel";2
"curious";8
"dangerous";36
"delicate";11
"delighted";6
"delightful";33
"determined";19
"direct";8
"encouraged";45
"encouraging";15
"enthusiastic";37
"exciting";42
"expensive";5
"extraordinary";19
"extreme";36
"fair";39
"faithful";45
"familiar";27
"famous";34
"fancy";5
"fascinating";37
"free";46
"friendly";9
"generous";40
"gentle";23
"genuine";43
"graceful";27
"happier";16
"harmless";12
"honest";3
"humble";26
"independent";35
"individual";44
"intelligent";44
"interesting";39
"irregular";7
"legal";32
"liberal";21
"loose";34
"married";1
"mighty";44
"minded";32
"modest";36
"modesty";37
"mysterious";45
"neat";7
"newer";31
"novel";34
"passionate";24
"playful";22
"pleasant";14
"pleasing";40
"polite";42
"powerful";36
"productive";25
"proud";20
"prudent";14
"quiet";35
"reasonable";30
"respected";32
"rich";1
"sacred";41
"safe";11
"secure";32
"selfish";3
"shocked";4
"sincere";33
"smart";25
"superior";20
"surprising";37
"sympathy";24
"thoughtful";9
"tidy";7
"uncertain";5
"unfair";12
"united";23
"universal";37
"unpleasant";1
"wealthy";31
"welcome";40
"wise";22
"worth";10
"original";41
"standing";44
"threatening";27
"weak";12
"tenderness";24
"spontaneous";4
"stable";45
"suited";44
