"MR1";"MR2"
"#-clever";0.0226602363665063;0.280369388094713
"#-united";0.198828898336958;-0.0619221775867283
"#-worth";0.290731890658521;0.314590987582077
"accomplished";-0.0220243436196871;0.370871380391576
"accustomed";0.12363088634654;0.0694138214159942
"amusing";0.00509072317500647;-0.0474561105817337
"beautiful";0.478489892160611;0.317182854988857
"calm";0.0568943548266255;0.369864475421425
"capable";0.663279354916891;0.107680141555777
"careful";0.0152937414421281;0.406295580234742
"cautious";0.619216567224124;0.131045058331821
"cheerful";0.323065753935799;0.0288985074811843
"clever";0.638502518587799;-0.231158881683364
"comfortable";0.669580031723187;-0.0795960516970317
"compassionate";0.156736270456736;-0.246353949486982
"confident";0.289093268889164;0.0739234130476334
"creative";-0.10102593420909;0.0890307774991348
"cruel";0.509623871137224;0.0200529608267998
"curious";0.467280143313055;0.184445381024681
"dangerous";0.064163079523013;0.329012318337441
"daring";0.0257482395631729;0.392371279909398
"delicate";0.356497460409777;-0.131555145870717
"delicious";0.428617048544232;0.00491397930376874
"delight";0.131351310591603;0.267063047344152
"delighted";0.474439062311778;0.406931819470711
"delightful";0.528762203132355;0.414852935897324
"determined";0.229497634499705;0.525534787969984
"direct";0.243466840022584;0.0681978533517614
"encouraged";-0.0804595306646444;0.15385620694159
"encouraging";0.388126418435584;-0.111556404066391
"energetic";0.172995536376768;-0.0976510179247221
"exciting";-0.0741164396972081;0.551405159380736
"extraordinary";0.353267380823996;0.549340970887051
"extreme";-0.0191941089005481;0.629500699677482
"fair";0.562796599036778;0.23119682581993
"faithful";0.137291087029518;0.146702762966506
"familiar";0.285232633247925;0.0333948510723481
"fancy";0.443041816417166;0.09343030162407
"free";0.230094343212753;0.00641584563708456
"friendly";0.391236321835017;0.240310813771641
"generous";0.415137179472336;0.170332905029481
"gentle";0.248491051678486;0.0974893410270638
"genuine";-0.0691175671501826;-0.0221588173694952
"graceful";0.190309985340866;-0.0922637959721442
"happier";0.299529473750776;0.13935269405256
"honest";0.196366963496534;0.0339454796312736
"humble";0.535307862679531;-0.0396073433397208
"improper";0.0748982696151744;0.459037639646774
"independent";0.595535499821746;-0.0487973839719765
"intelligent";0.464713498358494;0.294253810110681
"interesting";0.561969181889836;-0.0219508782817686
"liberal";0.324993222690334;0.110698528709239
"married";0.406281484959778;0.485965144498003
"mature";0.42481692815783;-0.0639709023647228
"minded";-0.0625452621002015;0.469071061205875
"modest";0.291572488683019;0.147868306707171
"moral";0.147689970067444;0.465385950338532
"natural";0.577989960977661;0.202687249827055
"newest";0.417549682904623;-0.00222138327477518
"obliged";0.0929288975433566;0.0273892472792043
"original";0.466054341934322;0.103597984022997
"playful";0.0288891358821787;0.136745647041794
"pleasant";0.627894580520674;0.239501386710544
"polite";0.447487501062817;-0.107536842233073
"popular";-0.128529286972859;0.367120455133308
"powerful";0.214555091791503;0.345613578441576
"productive";0.195467058458139;-0.255305017219921
"prudent";0.0727254662412271;0.500242498391637
"qualified";0.506648978424263;0.208180473004758
"quiet";0.22613326999962;0.63563858048668
"reasonable";0.173509059861542;0.684492972764417
"rich";0.310959901001813;0.546374254510789
"safe";0.530605141815308;0.11297505184547
"secure";0.402327556147183;0.368013251072084
"selfish";0.260558519248667;0.398551814743896
"shocked";0.373662228136815;0.146845852046447
"sincere";0.13202398697546;0.524675958010371
"smart";0.198978792600415;-0.24733716768458
"social";0.434725952656629;-0.0671799772916438
"strong";0.561715299746795;0.108284091036151
"suited";0.447209412333759;-0.168357474395283
"superior";0.554142182531366;0.117987455211903
"thoughtful";0.30664500249305;0.0999370639376828
"united";-0.0691087582595487;0.165824115745582
"universal";-0.00786030125288797;0.620304553460549
"unpleasant";0.257593429592866;0.47249034756163
"welcome";0.392662837405999;0.266247275681621
"wise";0.370416237087633;0.0479523368628866
"worth";0.0635737197650847;0.605846306313169
"weak";0.354225044317382;0.0237709949303102
"legal";0.00215753289953844;0.115898880357078
"uncertain";0.13487935436766;0.351159788560011
"neat";0.300066519237782;-0.195119086168711
"special";0.0871142728092924;0.353526464365702
"respected";0.364608771282696;0.281362766362335
