"MR1";"MR4";"MR2";"MR5";"MR7";"MR3";"MR9";"MR6";"MR8";"MR10";"MR11"
"#-beautiful";0.396748190812014;0.00917419335115913;0.00690650731366969;0.646289488949035;-0.0575442442488674;-0.0382533036736799;-0.0517344290505996;-0.180778979036625;-0.0763645882283925;-0.153765207413347;-0.130048212172246
"#-fancy";-0.0562653064879735;-0.0410117340057032;-0.0254269560664994;-0.0360768654414638;0.0182119987964218;-0.0331163392646877;-0.00761542116463439;-0.00179407403616565;0.0519228048786648;-0.0570519638328906;-0.0501366752094265
"#-humble";0.306274199033388;0.0555923543479645;-0.00603280202071528;-0.0526714395117612;-0.0767179092396796;-0.0544747741142354;0.0142330582596551;0.569225931489867;0.377663100630091;-0.145311687930687;-0.0900340938712535
"#-worth";0.374819258338329;0.0372815892508632;0.0591787129281182;-0.0572234188940963;0.407196286731217;-0.0431493729170833;0.00781272988035817;-0.118735109542977;0.143657321966803;0.235271239944228;-0.26112726512236
"accomplished";0.0601974683173509;-0.104792410263252;-0.009866639693194;0.0157110120801673;0.620310357720172;0.0327974622680922;0.0658394619671497;-0.0573635560376754;-0.0342274908401873;0.147935997808265;-0.206691469717881
"accustomed";0.672882963226099;-0.0363748237686679;-0.0480293512528724;0.000421945603747202;-0.000588574947296042;0.130115555655039;0.00449569439403991;0.355874668528097;-0.207249555903928;0.305431457931195;0.095038039409415
"afraid";0.274994907745306;0.241440024208038;0.451622555075601;0.0450157789759063;0.0640290657055699;0.103739234432305;0.123581767734409;0.201650644874647;0.364546826357981;0.100533247562269;0.0656784646200138
"amusing";-0.0891491876611;0.042078678002636;0.0891894656752089;0.601265291184219;0.00396087853088254;-0.00258808127095439;-0.0237137267557566;0.093105740477079;0.0352211152655862;0.0867986845692556;0.0970849761230295
"beautiful";0.721377537351866;0.294238915267668;-0.0302687174033611;-0.0131382204484836;-0.0524115069274468;-0.00272661460675976;-0.04752930395606;0.153527619062406;0.104604689932902;-0.114352096018328;0.0640621925487976
"calm";0.193178766178104;-0.0140284731845137;-0.0550937606294465;-0.0717576401214613;-0.00893505339202393;-0.0597788866389097;0.681623060071709;-0.0559498096991735;-0.015538932057272;-0.0418836550048419;0.536453278960354
"capable";0.307334896352423;0.368864211440921;0.142552934461168;0.197745217071637;0.0529204489408222;-0.0114601807999093;0.0101753933410018;0.0326144581837484;0.114881326800209;0.318830539119788;-0.264336248603058
"capital";0.0599858231591513;0.593245159211237;-0.0433482129051976;-0.0818825493701246;-0.0375952656502128;-0.0302930615841224;0.0274853210036611;0.03147931924681;0.0291877880825758;-0.0863812883743032;-0.0283317137784132
"careful";0.0317897323051309;0.155575379471402;0.14461791444055;0.0278446252236324;-0.0112146856384549;0.0201753032040719;0.443961509721145;-0.0523146756674396;0.00896220421882025;0.329805403881567;-0.171906550624626
"cheerful";0.31171422702749;-0.0304469961156854;0.315040872526627;-0.00803302057241723;0.0581666430253672;0.356249152617954;-0.0825254243062777;-0.132541812986461;-0.128918413619908;-0.00947853647095023;-0.0319029155977295
"clever";0.703496505469917;0.0307970626306979;-0.0223985292421339;-0.0199417758062903;-0.0397468486296972;0.319758092351235;-0.115397873204023;-0.00304702725731835;-0.129267118424345;-0.0706409138364733;-0.00642261778205029
"comfortable";0.284146775628038;0.102931718595107;0.0187091783434943;0.157321602782769;0.160415209447542;-0.119316710957778;0.0640598724922194;-0.0646470255140464;0.396438761929806;0.312427575254016;-0.205790317089875
"compassionate";0.0503939883891731;0.0224698595894954;-0.0616308735162157;-0.0173747988184108;-0.0999063838668722;0.121697148004395;-0.0395964049747101;-0.011283827871087;0.495684952323839;0.140505690213857;-0.0488766960779077
"compliance";-0.106336930374489;-0.0335755339668319;0.0158130562371403;0.0882162952567367;0.00205527146184431;-0.0408754242185522;-0.0534953278911454;0.0742365524521261;-0.0783616582163989;-0.0358868312701334;0.0542457856942822
"confident";0.439351748437884;-0.0350696558546901;0.0161178384212776;0.588897876107166;-0.0273396365332837;-0.0873315257593;0.00761180994318533;-0.172747982906417;-0.0279122250687744;-0.150661201423776;-0.120129216763456
"creative";0.016103209768859;0.0225726251663978;0.285834529450842;-0.0785335269535984;-0.0760901259446302;0.64866365309036;0.178978268220043;0.0293422012056959;0.0185204166310211;-0.0315815750188791;-0.11314847949877
"curious";0.452419994435909;0.18637448669279;0.0163041615996402;-0.055876074828132;-0.0975515315011634;-0.0686048376179863;0.270287775175524;0.252028976986539;0.0935770600319786;-0.0246637646002541;0.0556387621460493
"dangerous";0.293754798862037;0.037375392806717;-0.00567221620686767;0.607821023570619;-0.0412926653001452;0.13300145036043;-0.0383550978793793;-0.116019971944351;0.0296167597213159;-0.0670333813262995;-0.109021591578534
"daring";0.0486070728508175;0.105041032437155;-0.00942626032961122;-0.0427812851829678;-0.0377132301836971;-0.100840187174651;0.0863757287014871;-0.0777802588470929;0.209669345716708;0.58548499173842;-0.0785045368419266
"delicate";0.0191062723147448;0.449948867351148;0.271194650101746;0.339617546292501;0.124107684617905;0.371622932705791;0.144536210254087;0.175353098705067;0.00229756791757049;0.104026514513102;0.0279375138501457
"delighted";0.46722068562621;0.221104242707497;-0.0234050658574713;0.147428155838955;-0.0827626575029238;-0.0290205855661739;0.277703730647936;0.129694150290597;0.277786745984673;0.0091164730425303;0.0711682612609158
"delightful";0.566790328746288;0.0611523115510023;-0.0384611515754736;-0.00979372951869076;-0.0858565689351966;0.423603567731716;0.124687291853263;-0.0115921889270385;-0.0544365035029516;-0.0657629991093923;0.157110780436583
"determined";0.271787513862587;0.413431705190492;0.129902449178353;0.183461025463146;0.174655230988327;-0.0343830734480626;0.345045391015212;0.216109495344437;0.231770925454743;0.0905749249178047;-0.0679092078904497
"direct";-0.00761857629399178;0.0639704039195454;0.180026324045913;-0.109111169187789;-0.0396796942757023;-0.0398857317620582;0.453320238493445;0.370240362461196;-0.121278852889651;-0.00619187935894244;-0.183032223792087
"entertaining";-0.0410673887267203;0.303189579882569;-0.0332535611893471;0.165776924556917;0.156773104902895;0.175793317123863;0.279269500575619;-0.0726611193464965;0.240783147355024;0.16641483126347;0.306040765889254
"entitled";-0.0555356127243264;0.0511895713073851;-0.0720405021524696;-0.0861507324534199;-0.0784132109389221;0.642707964805876;-0.0424308640529686;-0.0424690045633721;0.313500682948457;0.0367728549873484;0.00791185332089325
"exciting";-0.114612684461836;-0.00611600782788564;0.00720798777289349;0.532194276427997;-0.045090412381322;-0.0147105766707012;-0.0422075315003431;0.0793649507983109;-0.0334258586614568;0.00845573062435286;0.0266385153724675
"expensive";-0.0333372476092635;-0.0580960691481313;0.518601501850868;0.062071030813924;0.449371790221028;-0.0205517516067673;-0.0562764380241264;-0.0232509918851208;0.0793780431516506;-0.0221416715386677;0.0936472512064835
"extraordinary";0.555633412382343;0.245011085115056;-0.00588261048312354;0.249246020280875;-0.0114118423685862;-0.0417204163903466;0.283733990361342;0.0933675605973488;0.0929589219729523;0.0516183397823484;-0.119420377252883
"extreme";0.00104829396130346;0.00754216847641127;0.238102530494937;0.237784269224896;0.408073153114767;0.199932892163215;0.424074933495862;0.134850650708633;-0.117149072970624;0.0179647922999344;0.106056744482079
"fair";0.573685084097248;0.0707448234183358;0.0425152427369805;0.157422131462637;0.284129264903019;-0.0199994114915532;0.103012605285907;0.0195036841076967;0.212001880626639;0.06715168664677;0.141282535731868
"faithful";-0.0988583150322331;0.598989471722164;-0.0134186846779451;0.460847258822579;-0.031903845593197;0.199805680042861;0.0488438314289581;-0.0808299178541704;-0.00598836137707937;0.0891939751104297;-0.0572998768826484
"familiar";-0.0386660791025785;0.0622091457841938;0.358353159125057;0.361878722418806;0.180870338200172;-0.0590125542472576;0.155558725941383;0.480701513952291;-0.0637529131573981;0.123043878232859;0.230711156889975
"famous";-0.0309121111099722;-0.0344521007221765;0.229473562373244;-0.0876843681587663;0.254486330549052;-0.0607131843861747;0.119661301978613;-0.0550445679329087;0.198167202520415;0.466878954370644;-0.00233883316156934
"fancy";0.282277818880293;0.218008843174836;0.127890194527127;0.33785546677129;-0.0234302508093522;0.0894535392835359;-0.0621879412975398;0.283154005563003;0.475247864675055;-0.171517116688701;0.0123620063268543
"fascinating";0.124092487302357;0.0129874834302364;-0.0198065149794158;-0.0238371932179239;-0.00412941687187596;-0.0363734271691142;0.0117917222004202;0.794195814391897;-0.00532096707983136;-0.037962763236164;-0.0886769827556824
"friendly";0.0432498305127132;0.0489222286601299;0.309101978364502;0.187829529091998;0.256514121872088;0.430070958217331;0.106667588337263;-0.166592882006394;0.0205875256295773;-0.208391540181082;-0.0565982990725877
"gentle";-0.0252083751276657;0.436120212697125;0.032198231528197;0.0572594442590019;-0.0621562126662529;0.225795547218324;0.366263669804576;0.0169077312475265;-0.0480880803822893;0.0739962466766607;-0.029790528208814
"genuine";0.362969458986687;-0.173723102669872;-0.0932485736791392;0.0180303027353179;0.0970214600643094;0.404760943680764;0.067237286929075;-0.0339575951366115;-0.316392409416886;0.146117466291078;-0.22901301366513
"graceful";-0.0305680216098259;0.0357260033650863;-0.0334920555932302;-0.00754910704729159;0.00131276974762005;-0.0325124834209676;0.585707508212138;0.0234432804244983;0.0111687508040116;-0.0562211041703883;0.111035857175257
