"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"228","sympathetic",12,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"229","thorough",12,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"230","tiny",12,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"231","tough",12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"232","accomplished",11,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"233","bashful",11,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"234","casual",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"235","clumsy",11,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"236","competent",11,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"237","experienced",11,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
"238","fascinating",11,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
"239","gorgeous",11,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1
"240","humorous",11,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
"241","inexperienced",11,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
"242","joyful",11,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
"243","mature",11,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"244","prompt",11,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"245","rebellious",11,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"246","reckless",11,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
"247","shy",11,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"248","slender",11,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"249","trustworthy",11,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1
"250","adventurous",10,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"251","amusing",10,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
"252","attractive",10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1
"253","conscientious",10,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"254","disturbed",10,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"255","forgetful",10,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"256","irritable",10,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
"257","loving",10,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
"258","muscular",10,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
"259","obnoxious",10,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
"260","persuasive",10,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1
"261","secure",10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"262","spontaneous",10,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1
"263","straightforward",10,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
"264","talkative",10,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"265","thoughtless",10,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"266","wealthy",10,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
"267","aggravating",9,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
"268","average",9,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1
"269","chubby",9,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"270","courageous",9,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"271","exciting",9,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1
"272","inconsiderate",9,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
"273","influential",9,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
"274","motherly",9,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"275","needy",9,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1
"276","slim",9,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
"277","ambitious",8,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0
"278","appealing",8,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1
"279","confusing",8,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1
"280","courteous",8,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
"281","embarrassing",8,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1
"282","gifted",8,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0
"283","insane",8,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0
"284","logical",8,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
"285","lonesome",8,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1
"286","loyal",8,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0
"287","pleasing",8,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"288","superstitious",8,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0
"289","arrogant",7,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0
"290","daring",7,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
"291","disabled",7,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
"292","disrespectful",7,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
"293","effective",7,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
"294","forgiving",7,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0
"295","hostile",7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
"296","involved",7,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"297","preoccupied",7,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
"298","productive",7,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
"299","stubborn",7,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
"300","unemployed",7,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
"301","abusive",6,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"302","athletic",6,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
"303","bored",6,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
"304","dishonest",6,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"305","encouraged",6,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
"306","entertaining",6,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
"307","exceptional",6,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
"308","frightening",6,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
"309","funny",6,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
"310","imaginative",6,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"311","insulting",6,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0
"312","irritated",6,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
"313","persistent",6,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0
"314","presentable",6,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0
"315","skinny",6,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
"316","sociable",6,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
"317","truthful",6,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
"318","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"319","weird",6,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
"320","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"321","compatible",5,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
"322","defensive",5,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"323","disgusting",5,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
"324","helpful",5,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"325","homeless",5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
"326","irrational",5,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
"327","outstanding",5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"328","prejudiced",5,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
"329","relaxed",5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"330","skilled",5,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
"331","sloppy",5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"332","talented",5,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
"333","unpopular",5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"334","appreciative",4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"335","corrupt",4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"336","dominant",4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"337","efficient",4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"338","impulsive",4,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"339","masculine",4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"340","neglected",4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"341","normal",4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"342","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"343","wasteful",4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"344","adorable",3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"345","aggressive",3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"346","annoying",3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"347","businesslike",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"348","cranky",3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"349","emotional",3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"350","flexible",3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"351","forward",3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"352","hilarious",3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
