"#-formal";"compassionate"
"#-formal";"conciliatory"
"#-formal";"cool"
"compassionate";"conciliatory"
"compassionate";"cool"
"conciliatory";"cool"
"bright";"capable"
"bright";"curious"
"bright";"moody"
"bright";"rough"
"capable";"curious"
"capable";"moody"
"capable";"rough"
"curious";"moody"
"curious";"rough"
"moody";"rough"
"accurate";"complimentary"
"accurate";"dignified"
"accurate";"lively"
"accurate";"particular"
"accurate";"simple"
"complimentary";"dignified"
"complimentary";"lively"
"complimentary";"particular"
"complimentary";"simple"
"dignified";"lively"
"dignified";"particular"
"dignified";"simple"
"lively";"particular"
"lively";"simple"
"particular";"simple"
"coarse";"curious"
"coarse";"flighty"
"coarse";"gracious"
"coarse";"particular"
"coarse";"reckless"
"coarse";"treacherous"
"coarse";"wild"
"curious";"flighty"
"curious";"gracious"
"curious";"particular"
"curious";"reckless"
"curious";"treacherous"
"curious";"wild"
"flighty";"gracious"
"flighty";"particular"
"flighty";"reckless"
"flighty";"treacherous"
"flighty";"wild"
"gracious";"particular"
"gracious";"reckless"
"gracious";"treacherous"
"gracious";"wild"
"particular";"reckless"
"particular";"treacherous"
"particular";"wild"
"reckless";"treacherous"
"reckless";"wild"
"treacherous";"wild"
"bright";"cunning"
"bright";"jolly"
"bright";"profound"
"bright";"quiet"
"bright";"social"
"bright";"verbal"
"cunning";"jolly"
"cunning";"profound"
"cunning";"quiet"
"cunning";"social"
"cunning";"verbal"
"jolly";"profound"
"jolly";"quiet"
"jolly";"social"
"jolly";"verbal"
"profound";"quiet"
"profound";"social"
"profound";"verbal"
"quiet";"social"
"quiet";"verbal"
"social";"verbal"
"destructive";"honest"
"appreciative";"careful"
"appreciative";"cruel"
"appreciative";"envious"
"appreciative";"gracious"
"appreciative";"jealous"
"appreciative";"suspicious"
"careful";"cruel"
"careful";"envious"
"careful";"gracious"
"careful";"jealous"
"careful";"suspicious"
"cruel";"envious"
"cruel";"gracious"
"cruel";"jealous"
"cruel";"suspicious"
"envious";"gracious"
"envious";"jealous"
"envious";"suspicious"
"gracious";"jealous"
"gracious";"suspicious"
"jealous";"suspicious"
"exact";"gentle"
"exact";"peaceful"
"exact";"quiet"
"gentle";"peaceful"
"gentle";"quiet"
"peaceful";"quiet"
"careful";"certain"
"careful";"excitable"
"careful";"guileless"
"careful";"nervous"
"certain";"excitable"
"certain";"guileless"
"certain";"nervous"
"excitable";"guileless"
"excitable";"nervous"
"guileless";"nervous"
"amiable";"capricious"
"amiable";"certain"
"amiable";"cheerful"
"amiable";"communicative"
"amiable";"frank"
"amiable";"haughty"
"amiable";"magnanimous"
"amiable";"modest"
"amiable";"moral"
"amiable";"natural"
"amiable";"polite"
"capricious";"certain"
"capricious";"cheerful"
"capricious";"communicative"
"capricious";"frank"
"capricious";"haughty"
"capricious";"magnanimous"
"capricious";"modest"
"capricious";"moral"
"capricious";"natural"
"capricious";"polite"
"certain";"cheerful"
"certain";"communicative"
"certain";"frank"
"certain";"haughty"
"certain";"magnanimous"
"certain";"modest"
"certain";"moral"
"certain";"natural"
"certain";"polite"
"cheerful";"communicative"
"cheerful";"frank"
"cheerful";"haughty"
"cheerful";"magnanimous"
"cheerful";"modest"
"cheerful";"moral"
"cheerful";"natural"
"cheerful";"polite"
"communicative";"frank"
"communicative";"haughty"
"communicative";"magnanimous"
"communicative";"modest"
