"Dombey_and_Son"
"6"
"0"
"38"
"9.19047619047619"
"0.0238947580916493"
"0.583661258220673"
"Dombey_and_Son"
"6"
"0"
"10"
"3.38461538461538"
"0.0523255813953488"
"0.295939177274704"
