"terms";"clusters"
"affected";1
"affectionate";1
"agreeable";2
"amiable";1
"anxious";2
"awkward";1
"benevolent";1
"bright";2
"calm";1
"careful";2
"certain";2
"cheerful";2
"cold";2
"complicated";1
"constant";2
"cool";1
"cunning";1
"curious";2
"deep";2
"dignified";1
"distant";2
"dull";1
"earnest";1
"eloquent";1
"emphatic";1
"enthusiastic";1
"excessive";1
"expressive";1
"faithful";1
"fearful";1
"fierce";2
"foolish";1
"friendly";1
"gentle";2
"gloomy";1
"hearty";2
"honest";1
"humble";1
"ingenious";1
"intense";1
"intimate";1
"kind";1
"lively";1
"loud";2
"merry";2
"moral";1
"narrow";1
"natural";2
"nervous";1
"particular";2
"pleasant";2
"precise";1
"profound";2
"proper";2
"proud";1
"quiet";2
"reasonable";1
"restless";1
"serious";1
"silent";2
"slow";1
"smart";2
"solemn";2
"stern";1
"thoughtful";1
"violent";2
"warm";2
"wild";2
"wise";1
