"terms";"clusters"
"#-agreeable";44
"#-capable";85
"#-cheerful";169
"#-deep";175
"#-dull";9
"#-hasty";16
"#-indifferent";87
"#-lawless";8
"#-loud";36
"#-proud";81
"#-vain";166
"abrupt";182
"abstract";122
"abusive";207
"accessible";29
"accomplished";42
"accurate";67
"active";19
"adventurous";188
"affable";87
"affected";73
"affectionate";2
"agreeable";34
"aloof";218
"ambitious";62
"amiable";204
"angelic";9
"anticipative";199
"anxious";117
"arbitrary";7
"argumentative";217
"arrogant";45
"artistic";207
"assured";40
"audacious";23
"austere";36
"awkward";177
"bashful";82
"benevolent";140
"bitter";38
"bland";211
"blunt";135
"boastful";31
"boisterous";3
"bold";41
"boorish";151
"boyish";95
"brave";138
"bright";47
"brisk";161
"brutal";31
"calm";119
"capable";174
"capricious";97
"careful";204
"careless";173
"careworn";98
"casual";169
"ceremonious";116
"certain";47
"changeable";49
"charitable";188
"cheerful";129
"childish";54
"chivalrous";48
"civil";205
"civilized";155
"clever";107
"clumsy";184
"coarse";191
"cold";91
"communicative";3
"companionable";76
"compassionate";39
"complacent";24
"complicated";99
"complimentary";214
"conceited";111
"conciliatory";30
"condescending";176
"confident";96
"confused";212
"congenial";122
"conscientious";104
"considerate";178
"consistent";172
"constant";89
"contemplative";216
"contented";146
"contradictory";111
"contrary";182
"conventional";130
"conversational";114
"cool";164
"cordial";14
"courageous";40
"crafty";162
"cranky";98
"critical";184
"cruel";144
"cunning";208
"curious";20
"daring";137
"deceitful";126
"decisive";116
"deep";2
"defensive";195
"defiant";181
"definite";16
"deliberate";216
"demonstrative";169
"demure";198
"dependent";198
"derogatory";46
"despondent";136
"detached";181
"determined";212
"devilish";72
"dignified";165
"diligent";155
"direct";128
"discreet";134
"disdainful";116
"dishonest";114
"disorderly";118
"dispassionate";8
"disrespectful";17
"dissatisfied";84
"distant";2
"distrustful";108
"doleful";65
"dominant";75
"dreamy";118
"dull";157
"dutiful";111
"eager";169
"earnest";203
"earthy";196
"elegant";211
"eloquent";208
"elusive";7
"emphatic";127
"enthusiastic";185
"envious";74
"erratic";208
"exact";97
"excessive";60
"exclusive";172
"explicit";78
"explosive";137
"expressive";58
"extravagant";215
"faithful";4
"fanciful";10
"fearful";132
"feminine";197
"fervent";180
"fickle";210
"fierce";92
"fiery";110
"firm";140
"flighty";126
"foolish";54
"forgetful";126
"forgiving";17
"formal";178
"foxy";5
"frank";200
"fretful";120
"friendly";117
"frugal";78
"gallant";50
"generous";43
"genial";106
"genteel";79
"gentle";145
"girlish";115
"gloomy";192
"graceful";109
"gracious";174
"greedy";66
"gruff";16
"grumpy";154
"harsh";180
"hasty";12
"haughty";133
"headlong";115
"hearty";59
"heedless";67
"helpful";159
"heretical";65
"heroic";218
"honest";144
"hospitable";191
"humble";88
"humorous";218
"hypocritical";143
"ignorant";27
"imaginative";173
"immoderate";128
"immovable";37
"impatient";43
"impertinent";162
"imperturbable";187
"impetuous";133
"impious";31
"imprudent";162
"impudent";161
"inarticulate";113
"inconsiderate";139
"inconsistent";74
"inconstant";10
"indefinite";22
"independent";130
"indifferent";4
"indomitable";137
"indulgent";93
"industrious";82
"inexperienced";95
"inexpressive";18
"inflexible";120
"ingenious";169
"ingenuous";153
"injudicious";187
"inquisitive";159
"intellectual";66
"intense";21
"intimate";53
"intolerant";136
"intricate";5
"intrusive";176
"inward";170
"irresolute";123
"irritable";207
"jaunty";214
"jealous";121
"jocular";151
"jolly";159
"jovial";3
"judicious";44
"just";188
"juvenile";168
"kind";57
"languid";100
"lawless";153
"lax";112
"lazy";192
"learned";217
"literal";87
"live";6
"lively";209
"logical";42
"loud";213
"loving";27
"loyal";155
"lucid";197
"lukewarm";216
"magnanimous";74
"malevolent";36
"malicious";86
"manly";101
"masculine";65
"mature";103
"meditative";200
"meek";80
"mercenary";58
"merciful";61
"merciless";28
"merry";186
"mild";83
"mischievous";124
"moderate";195
"modest";107
"moody";151
"moral";133
"musical";161
"narrow";79
"natural";47
"negative";188
"negligent";93
"nervous";4
"obliging";195
"observant";15
"obtrusive";60
"orderly";174
"original";194
"ostentatious";87
"outspoken";29
"particular";179
"passionate";186
"passionless";218
"passive";132
"patient";55
"peaceful";134
"pensive";32
"petty";85
"philosophical";187
"pious";58
"placid";186
"playful";112
"pleasant";57
"pliant";164
"polished";109
"polite";11
"political";176
"practical";90
"precise";125
"presumptuous";45
"profound";147
"prompt";183
"proper";33
"prophetic";142
"proud";203
"provincial";45
"prudent";190
"punctual";173
"quick";25
"quiet";206
"rash";215
"rational";131
"reasonable";150
"rebellious";53
"relaxed";124
"relentless";10
"reliant";73
"religious";12
"reproachful";35
"respectful";147
"responsible";143
"restless";192
"revengeful";115
"rigid";30
"rigorous";218
"roguish";81
"rough";157
"rude";201
"rugged";63
"ruthless";10
"sarcastic";1
"scornful";169
"sedate";156
"selfish";147
"sensitive";138
"sentimental";163
"serene";186
"serious";2
"servile";216
"severe";189
"shallow";22
"shrewd";8
"shy";69
"silent";145
"simple";41
"sincere";38
"sloppy";176
"slow";107
"sluggish";123
"social";94
"solemn";70
"solicitous";146
"sour";86
"sparkling";151
"speedy";56
"spirited";121
"spiritless";84
"sprightly";196
"stable";182
"steadfast";113
"steady";92
"stern";141
"stormy";186
"strict";58
"stubborn";75
"studious";81
"submissive";202
"sullen";169
"sunny";33
"surly";77
"suspicious";177
"sympathetic";17
"systematic";118
"taciturn";46
"talkative";86
"tasteful";7
"tender";55
"thoughtful";149
"thoughtless";71
"tight";102
"timid";193
"timorous";42
"transparent";105
"treacherous";16
"trustful";133
"unaffected";15
"unassuming";112
"unchangeable";136
"uncharitable";125
"undisciplined";51
"undutiful";26
"unerring";76
"unflinching";64
"ungentle";68
"unreasonable";19
"unyielding";136
"vague";189
"vain";160
"violent";19
"visionary";146
"vivacious";44
"vivid";185
"volatile";171
"warm";55
"wary";152
"wild";91
"uncompromising";195
"vigorous";13
"unrelenting";131
"resentful";87
"unscrupulous";21
"unworldly";176
"tough";215
"unrestrained";46
"verbal";65
"scrupulous";77
"smart";197
"superstitious";45
"truthful";123
"unfailing";210
"unmindful";167
"untiring";52
"wasteful";128
"wise";55
"worldly";121
"undisguised";1
"variable";148
"unkind";100
"unceremonious";7
"unchanging";74
"unamiable";136
"unbending";108
"untidy";175
"womanly";176
"unalterable";219
"vindictive";176
"zealous";78
"lackadaisical";159
"uneducated";218
"whimsical";218
"tenacious";158
"temperate";168
"thorough";18
