"terms";"clusters"
"#-humble";3
"abrupt";15
"abusive";56
"accomplished";75
"affable";13
"affected";118
"affectionate";20
"agreeable";53
"aloof";35
"ambitious";87
"amiable";127
"amicable";126
"animated";122
"anxious";118
"awkward";43
"bashful";25
"benevolent";89
"bitter";81
"bold";58
"bountiful";75
"brutal";94
"callous";68
"calm";3
"candid";100
"capable";22
"capricious";112
"careful";46
"careless";61
"certain";79
"cheerful";41
"circumspect";7
"civil";30
"civilized";100
"clever";25
"cold";97
"communicative";17
"compassionate";115
"complimentary";88
"concise";56
"condescending";11
"confident";84
"confused";46
"congenial";52
"considerate";103
"constant";117
"contradictory";49
"contrary";56
"cool";62
"cordial";88
"courteous";57
"coy";72
"creative";52
"critical";96
"cruel";9
"cunning";70
"curious";69
"dainty";1
"daring";25
"deceitful";92
"decisive";33
"deep";101
"dependent";21
"determined";31
"devilish";10
"dignified";35
"diligent";32
"direct";76
"disrespectful";103
"dissatisfied";97
"distant";67
"doleful";97
"dull";42
"dutiful";121
"eager";79
"earnest";131
"elegant";6
"envious";103
"evasive";35
"exact";52
"excessive";105
"explicit";64
"expressive";23
"extravagant";99
"facetious";16
"faithful";90
"fearful";128
"fearless";96
"feminine";1
"fervent";50
"firm";50
"flighty";12
"foolish";58
"forcible";123
"forgetful";36
"formal";4
"forward";100
"fraudulent";49
"friendly";106
"frivolous";83
"generous";28
"genteel";124
"gentle";67
"gloomy";38
"graceful";110
"gracious";26
"grumpy";80
"harsh";81
"hasty";48
"haughty";3
"hearty";90
"heedless";62
"honest";10
"hospitable";5
"humane";130
"humble";127
"ignorant";59
"illiterate";47
"immoderate";51
"immovable";32
"impatient";126
"impertinent";28
"impetuous";125
"imprudent";74
"impudent";129
"inconsiderate";71
"indelicate";13
"independent";121
"indifferent";19
"indirect";125
"indulgent";83
"inelegant";26
"inexperienced";84
"informed";113
"ingenious";18
"ingenuous";102
"inquisitive";34
"insolent";34
"intelligent";84
"intense";95
"intimate";39
"intricate";70
"invariable";87
"inward";26
"ironical";2
"irresolute";117
"kind";89
"languid";14
"lavish";1
"lawless";49
"lifeless";117
"literal";38
"lively";98
"loud";27
"magnetic";117
"malevolent";45
"malicious";85
"manly";92
"maternal";50
"mature";75
"merry";97
"mild";3
"mischievous";32
"moderate";5
"modest";6
"natural";59
"negative";87
"negligent";55
"nervous";17
"noisy";24
"obliging";116
"particular";59
"passionate";54
"passive";65
"patient";126
"peaceful";68
"pert";4
"pitiless";93
"pleasant";60
"polite";126
"presumptuous";74
"productive";78
"profane";17
"profound";42
"proper";104
"proud";20
"prudent";82
"quarrelsome";40
"quick";91
"quiet";82
"rash";33
"rational";5
"refined";102
"respectful";86
"rude";119
"sentimental";13
"serene";16
"serious";98
"severe";66
"showy";26
"silent";9
"simple";101
"sincere";39
"slow";46
"smart";60
"sociable";114
"solemn";102
"speedy";121
"spirited";63
"spiritless";17
"spiteful";40
"steady";25
"stormy";50
"strict";81
"sullen";100
"talkative";77
"tame";109
"tenacious";44
"thoughtful";89
"thoughtless";73
"tight";76
"timid";40
"unaffected";107
"unamiable";47
"unassuming";87
"unbridled";111
"uncontrolled";37
"undisguised";121
"uneducated";106
"ungentle";47
"ungovernable";36
"unguarded";125
"unmanly";24
"unpolite";11
"unprincipled";47
"unsociable";45
"vain";91
"violent";104
"revengeful";100
"unerring";75
"uninformed";8
"unpolished";13
"social";92
"unfeeling";77
"unsuspicious";92
"shy";18
"whimsical";129
"restless";16
"suspicious";112
"warm";94
"wild";120
"narrow";29
"unmerciful";25
"prejudiced";1
"reserved";108
"witty";123
"sarcastic";38
"unreasonable";115
"ungenteel";114
"vivid";52
"responsible";7
"unruly";70
"unrelenting";51
"tyrannical";16
"unrestrained";103
"reasonable";38
"unkind";8
"visionary";95
