"source" "target" "tag"
2 3 "pleasant"
1 3 "serious"
1 3 "wise"
1 4 "bitter"
3 5 "calm"
4 5 "stern"
3 6 "wise"
5 7 "stern"
4 7 "violent"
5 8 "calm"
2 8 "prophetic"
8 9 "calm"
3 9 "contrary"
3 10 "cheerful"
8 10 "proper"
9 10 "quiet"
7 10 "wild"
9 11 "contrary"
5 11 "particular"
10 11 "wild"
9 14 "calm"
2 14 "foolish"
11 15 "contrary"
7 15 "honest"
14 16 "foolish"
14 16 "friendly"
15 16 "honest"
10 16 "proper"
10 16 "quiet"
11 17 "particular"
15 18 "contrary"
7 18 "stern"
7 18 "violent"
11 18 "wild"
4 19 "deep"
18 20 "wild"
14 21 "calm"
18 21 "stern"
21 22 "calm"
16 22 "proper"
22 23 "proper"
20 23 "wild"
22 24 "calm"
23 25 "proper"
21 25 "vain"
23 25 "wild"
18 26 "violent"
17 27 "particular"
14 27 "pensive"
8 27 "rational"
26 27 "violent"
23 28 "confused"
14 28 "exact"
27 28 "violent"
25 28 "wild"
27 29 "rational"
1 30 "natural"
25 30 "proper"
28 30 "wild"
7 31 "excessive"
30 31 "proper"
25 31 "vain"
26 32 "shy"
26 32 "tame"
30 32 "wild"
31 33 "excessive"
27 33 "particular"
32 33 "wild"
24 34 "calm"
23 34 "contented"
16 34 "quiet"
33 34 "religious"
3 34 "serious"
28 34 "violent"
33 34 "wild"
29 35 "dull"
21 36 "stern"
14 37 "certain"
3 37 "hardened"
3 37 "pleasant"
34 37 "violent"
16 38 "foolish"
4 38 "merciful"
31 38 "proper"
34 39 "calm"
27 39 "pensive"
32 39 "tame"
34 39 "wild"
10 40 "cheerful"
37 40 "cold"
37 41 "constant"
33 41 "particular"
1 42 "agreeable"
41 42 "constant"
34 42 "contented"
41 42 "particular"
39 42 "wild"
37 43 "pleasant"
42 43 "wild"
42 44 "contented"
38 44 "proper"
34 44 "religious"
34 44 "serious"
42 45 "constant"
19 45 "deep"
38 46 "leisurely"
30 46 "natural"
39 46 "tame"
43 46 "wild"
44 47 "solemn"
46 47 "tame"
44 48 "contented"
42 48 "particular"
45 49 "constant"
46 49 "wild"
37 50 "certain"
44 50 "proper"
40 52 "cold"
50 52 "proper"
48 53 "particular"
52 53 "proper"
3 53 "rough"
31 53 "vain"
49 54 "constant"
45 54 "deep"
28 54 "exact"
38 54 "foolish"
44 54 "serious"
37 55 "bright"
24 55 "capable"
40 55 "lively"
37 56 "hardened"
53 56 "particular"
44 56 "religious"
16 56 "sincere"
42 57 "cool"
53 58 "proper"
36 58 "stern"
39 59 "calm"
18 59 "contrary"
58 59 "eager"
47 59 "gentle"
37 59 "ignorant"
43 59 "pleasant"
16 60 "honest"
57 60 "sociable"
48 61 "contented"
54 61 "deep"
47 61 "tame"
42 62 "agreeable"
58 62 "proper"
21 62 "reasonable"
61 62 "tame"
49 62 "wild"
61 63 "clumsy"
61 63 "contented"
47 63 "impatient"
62 63 "tame"
62 63 "wild"
62 64 "agreeable"
26 64 "anxious"
25 64 "firm"
34 64 "quiet"
63 64 "tame"
63 64 "wild"
28 65 "confused"
59 65 "contrary"
64 65 "wild"
50 66 "certain"
13 66 "curious"
55 66 "lively"
56 66 "particular"
56 66 "religious"
27 66 "silent"
64 66 "tame"
6 66 "wise"
64 67 "anxious"
52 67 "cold"
59 67 "pleasant"
66 67 "tame"
65 67 "wild"
54 69 "constant"
62 69 "proper"
29 69 "rational"
66 69 "religious"
61 69 "sedate"
39 70 "pensive"
67 70 "tame"
66 71 "certain"
37 71 "cruel"
66 71 "particular"
69 71 "proper"
69 71 "sedate"
71 72 "certain"
15 72 "generous"
70 72 "inhuman"
71 72 "particular"
53 72 "vain"
66 72 "wise"
70 73 "cautious"
72 73 "certain"
69 73 "constant"
47 73 "humble"
73 74 "certain"
73 74 "constant"
66 74 "curious"
38 74 "merciful"
46 74 "natural"
54 74 "serious"
72 74 "wise"
64 75 "agreeable"
67 75 "anxious"
67 75 "cold"
61 75 "deep"
5 75 "loud"
75 77 "agreeable"
63 77 "contented"
63 77 "impatient"
47 77 "loving"
74 77 "natural"
72 77 "particular"
67 77 "pleasant"
70 77 "tame"
67 77 "wild"
4 78 "bitter"
74 78 "constant"
10 78 "merciless"
71 78 "sedate"
77 78 "tame"
74 79 "certain"
59 79 "eager"
77 79 "particular"
74 79 "serious"
59 80 "calm"
79 80 "eager"
19 80 "earnest"
69 80 "rational"
37 80 "violent"
75 81 "anxious"
78 81 "constant"
70 81 "pensive"
58 81 "stern"
22 82 "cordial"
77 83 "contented"
75 83 "deep"
54 83 "foolish"
64 83 "quiet"
80 84 "calm"
67 84 "casual"
77 84 "impatient"
78 84 "merciless"
74 84 "wise"
63 85 "#-careful"
80 85 "eager"
84 85 "impatient"
77 87 "agreeable"
55 87 "bright"
61 87 "fierce"
73 87 "humble"
77 87 "pleasant"
51 88 "awkward"
17 88 "formal"
9 89 "faithful"
77 89 "loving"
8 89 "merry"
87 89 "pleasant"
71 89 "proper"
56 89 "sincere"
67 91 "simple"
59 92 "ignorant"
77 92 "natural"
69 92 "religious"
80 93 "earnest"
92 93 "ignorant"
62 93 "reasonable"
77 93 "wild"
55 94 "capable"
35 94 "dull"
79 94 "serious"
89 94 "sincere"
60 95 "honest"
92 95 "religious"
84 95 "serene"
93 95 "wild"
94 96 "dull"
85 97 "#-careful"
65 97 "confused"
64 97 "firm"
93 97 "ignorant"
79 97 "particular"
89 97 "proper"
51 97 "quick"
78 97 "tame"
95 97 "wild"
88 98 "awkward"
79 98 "certain"
96 98 "dull"
81 98 "stern"
98 99 "certain"
40 99 "cheerful"
72 99 "inhuman"
97 99 "particular"
75 100 "loud"
81 101 "anxious"
75 101 "bold"
87 101 "fierce"
1 102 "affectionate"
101 102 "lusty"
89 103 "merry"
99 103 "particular"
99 105 "certain"
95 105 "honest"
84 105 "merciless"
94 105 "serious"
47 105 "solemn"
7 106 "strict"
97 106 "tame"
73 107 "cautious"
105 107 "certain"
99 107 "cheerful"
54 107 "exact"
16 107 "friendly"
107 108 "certain"
44 108 "daring"
81 108 "pensive"
97 108 "wild"
101 109 "anxious"
101 109 "fierce"
97 109 "proper"
93 109 "reasonable"
107 110 "cautious"
89 110 "faithful"
72 110 "vain"
80 111 "rational"
107 112 "cheerful"
105 112 "honest"
22 113 "distant"
85 113 "impatient"
100 113 "loud"
85 114 "eager"
113 114 "loud"
110 115 "faithful"
47 115 "hearty"
108 116 "certain"
115 116 "faithful"
109 116 "proper"
87 117 "agreeable"
109 117 "anxious"
98 117 "awkward"
82 117 "cordial"
1 117 "kind"
116 119 "faithful"
112 119 "honest"
103 119 "particular"
108 119 "passionate"
116 119 "proper"
83 119 "quiet"
105 119 "solemn"
116 120 "certain"
14 120 "charitable"
119 120 "honest"
119 120 "quiet"
95 120 "religious"
94 120 "sincere"
105 121 "civil"
117 121 "cordial"
115 121 "hearty"
120 121 "honest"
119 121 "particular"
120 122 "charitable"
119 122 "faithful"
121 122 "honest"
83 122 "original"
94 123 "capable"
75 123 "cold"
