"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-certain";23;23;1;53;1;"#-certain";5,25925998156285;"#-certain";0,907700898264584;"#-certain";329;"#-certain";0,0306793642306721;"#-certain";0,376733809709549
"#-honest";3;3;0;0;1;"#-honest";5,34186927218105;"#-honest";0,898089752649035;"#-honest";383;"#-honest";0,0229340916694547;"#-honest";0,434961259365082
"#-particular";11;11;0;0;1;"#-particular";5,06736708166787;"#-particular";0,928159668630491;"#-particular";235;"#-particular";0,0573161189358372;"#-particular";0,275239109992981
"#-proper";12;12;0;0;1;"#-proper";4,99426158930879;"#-proper";0,93401181117423;"#-proper";210;"#-proper";0,0628287551139684;"#-proper";0,253618180751801
"#-serious";9;9;1;27;1;"#-serious";5,35705851700259;"#-serious";0,896616219596688;"#-serious";393,5;"#-serious";0,0217225354856562;"#-serious";0,437861412763595
"#-smart";8;8;0;0;1;"#-smart";5,37633120216696;"#-smart";0,894740947379105;"#-smart";407;"#-smart";0,0201993128822397;"#-smart";0,448006063699722
"#-violent";9;9;0;0;1;"#-violent";5,13309123771625;"#-violent";0,923104680024419;"#-violent";260;"#-violent";0,0475877192982456;"#-violent";0,307277202606201
"abrupt";19;16;2;72,5;0,842105263157895;"abrupt";5,25325260398626;"abrupt";0,906566525688852;"abrupt";332,666666666667;"abrupt";0,0309620446579747;"abrupt";0,389816631873449
"abstract";47;39;4;73;0,829787234042553;"abstract";4,75813882695698;"abstract";0,919422335393731;"abstract";294;"abstract";0,120445400557124;"abstract";0,328011590242386
"accessible";16;16;0;0;1;"accessible";5,15985939668496;"accessible";0,916296455647783;"accessible";279;"accessible";0,0412139649427785;"accessible";0,344672441482544
"accomplished";49;39;5;23;0,795918367346939;"accomplished";5,12764394214471;"accomplished";0,919607555541712;"accomplished";271,166666666667;"accomplished";0,044913458618526;"accomplished";0,332449346780777
"accurate";27;25;1;180;0,925925925925926;"accurate";4,84932677749091;"accurate";0,938365493497543;"accurate";221,5;"accurate";0,0581413647183285;"accurate";0,313771978020668
"active";129;94;11;25,3636363636364;0,728682170542636;"active";5,14194687803514;"active";0,917253541728026;"active";292,083333333333;"active";0,0435948117688034;"active";0,356756212810675
"adventurous";34;32;3;79,6666666666667;0,941176470588235;"adventurous";4,38569641639504;"adventurous";0,932754185490137;"adventurous";245,75;"adventurous";0,0253165525858952;"adventurous";0,279895216226578
"affable";4;4;0;0;1;"affable";3,93678714871148;"affable";0,986914738880002;"affable";54;"affable";0,0888888888888889;"affable";0,3828125
"affected";63;49;7;44,4285714285714;0,777777777777778;"affected";5,11548618259153;"affected";0,919473647285808;"affected";279,875;"affected";0,0465961465186743;"affected";0,33485322073102
"affectionate";191;128;21;15,2857142857143;0,670157068062827;"affectionate";5,15847903894524;"affectionate";0,915402339104161;"affectionate";303,181818181818;"affectionate";0,0401900714792304;"affectionate";0,362212221053514
"affirmative";14;14;0;0;1;"affirmative";5,2932269844214;"affirmative";0,909013440633775;"affirmative";338;"affirmative";0,0304211625478594;"affirmative";0,395782798528671
"agreeable";226;148;25;12,04;0,654867256637168;"agreeable";5,01698094477962;"agreeable";0,926065358095516;"agreeable";253,153846153846;"agreeable";0,050891819166759;"agreeable";0,321219615065134
"aloof";13;13;0;0;1;"aloof";5,37199821705831;"aloof";0,894753375107577;"aloof";405;"aloof";0,020737812911726;"aloof";0,43507444858551
"ambitious";23;22;2;75,5;0,956521739130435;"ambitious";5,27567071962718;"ambitious";0,904936830590016;"ambitious";343,666666666667;"ambitious";0,0289888377906699;"ambitious";0,396960606177648
"amiable";144;95;18;19,7777777777778;0,659722222222222;"amiable";4,85293683564878;"amiable";0,929337112170552;"amiable";242,631578947368;"amiable";0,0497824136216368;"amiable";0,317230048148256
"amicable";21;21;1;56;1;"amicable";5,31885981947168;"amicable";0,902405551080399;"amicable";363,5;"amicable";0,0251912836126051;"amicable";0,416234642267228
"amorous";15;15;2;51;1;"amorous";5,32249975067841;"amorous";0,903212736609249;"amorous";363,666666666667;"amorous";0,0261140941034344;"amorous";0,418552110592524
"angelic";5;5;0;0;1;"angelic";5,29306805295873;"angelic";0,907608833610144;"angelic";341;"angelic";0,028504644526744;"angelic";0,397023558616638
"anticipative";8;8;0;0;1;"anticipative";5,24617317996865;"anticipative";0,909973856275903;"anticipative";319;"anticipative";0,0325948561242679;"anticipative";0,380280375480652
"anxious";409;178;47;7,04255319148936;0,43520782396088;"anxious";5,18516766657503;"anxious";0,912628303616147;"anxious";314,9375;"anxious";0,0379049191523495;"anxious";0,373169037513435
"arbitrary";12;12;0;0;1;"arbitrary";4,99426158930879;"arbitrary";0,93401181117423;"arbitrary";210;"arbitrary";0,0628287551139684;"arbitrary";0,253618180751801
"argumentative";6;6;0;0;1;"argumentative";5,37012099617619;"argumentative";0,895178827234266;"argumentative";403;"argumentative";0,0207697412076974;"argumentative";0,437126010656357
"aristocratic";31;31;2;60,5;1;"aristocratic";5,18440429575201;"aristocratic";0,916682429367872;"aristocratic";289,666666666667;"aristocratic";0,0406807100452382;"aristocratic";0,335216283798218
"arrogant";14;14;0;0;1;"arrogant";5,36285018903106;"arrogant";0,897345264764759;"arrogant";394;"arrogant";0,0218939870102661;"arrogant";0,445399343967438
"assured";17;16;1;64;0,941176470588235;"assured";5,32338831846696;"assured";0,901714323644493;"assured";367;"assured";0,024671172834217;"assured";0,414524763822555
"audacious";15;15;1;52;1;"audacious";5,36115581509562;"audacious";0,897588441415996;"audacious";393;"audacious";0,0216732658092636;"audacious";0,432662785053253
"awkward";150;99;17;17,2352941176471;0,66;"awkward";5,20266129984453;"awkward";0,913646424519979;"awkward";306,722222222222;"awkward";0,0382298060369325;"awkward";0,359147916237513
"bashful";27;25;3;77,6666666666667;0,925925925925926;"bashful";5,21268261383968;"bashful";0,910650916740234;"bashful";325,25;"bashful";0,0354739366736485;"bashful";0,384015761315823
"benevolent";45;42;4;85;0,933333333333333;"benevolent";4,67392713086866;"benevolent";0,934167564142702;"benevolent";252;"benevolent";0,0499566998400168;"benevolent";0,320607590675354
"bitter";135;93;17;18,7058823529412;0,688888888888889;"bitter";5,06575812999048;"bitter";0,923346225456397;"bitter";273,666666666667;"bitter";0,048117493966967;"bitter";0,344120456940598
"blunt";4;4;0;0;1;"blunt";3,93678714871148;"blunt";0,986914738880002;"blunt";54;"blunt";0,0888888888888889;"blunt";0,3828125
"boastful";7;7;0;0;1;"boastful";5,31186463231969;"boastful";0,904590953853162;"boastful";355;"boastful";0,0259247331615753;"boastful";0,411853820085526
"boisterous";23;20;1;175;0,869565217391304;"boisterous";5,04616386062316;"boisterous";0,924336510984034;"boisterous";257,5;"boisterous";0,0520616337585475;"boisterous";0,324460119009018
"bold";120;91;13;25,0769230769231;0,758333333333333;"bold";5,17371454322915;"bold";0,914266599075262;"bold";309,285714285714;"bold";0,0414978593336057;"bold";0,366449068699564
"boyish";25;21;3;63;0,84;"boyish";5,20737578427797;"boyish";0,914496310783118;"boyish";304,75;"boyish";0,0390463166852392;"boyish";0,365305617451668
"brave";6;6;0;0;1;"brave";5,38661035244553;"brave";0,890041471976997;"brave";425;"brave";0,0169300803027978;"brave";0,477603644132614
"bright";313;162;27;11,5185185185185;0,517571884984026;"bright";5,07416334805744;"bright";0,921654508912878;"bright";279,821428571429;"bright";0,047094889649001;"bright";0,350588683571134
"brisk";54;47;6;56,6666666666667;0,87037037037037;"brisk";4,99277375726611;"brisk";0,926292462425959;"brisk";269,285714285714;"brisk";0,0523604542023554;"brisk";0,354133712393897
"brutal";33;30;2;68,5;0,909090909090909;"brutal";5,24837753993225;"brutal";0,912317447608245;"brutal";319,666666666667;"brutal";0,0348309863260551;"brutal";0,373697876930237
"buoyant";38;36;2;131;0,947368421052632;"buoyant";5,12847574904927;"buoyant";0,916641532970784;"buoyant";299;"buoyant";0,0440001784925507;"buoyant";0,359086250265439
"calculating";17;17;1;82;1;"calculating";5,14920703633986;"calculating";0,919664110015692;"calculating";274;"calculating";0,0457216500797055;"calculating";0,31962402164936
"calm";111;78;10;33,3;0,702702702702703;"calm";5,25735447884422;"calm";0,904884782358508;"calm";357,272727272727;"calm";0,0299533269345328;"calm";0,413995320146734
"candid";4;4;0;0;1;"candid";5,38444986478885;"candid";0,891076789371556;"candid";421;"candid";0,0175476681500778;"candid";0,467268705368042
"capable";63;52;6;15,5;0,825396825396825;"capable";5,34083374374262;"capable";0,900073369707758;"capable";378,428571428571;"capable";0,0234769753406184;"capable";0,421697356871196
"careful";147;107;16;19,9375;0,727891156462585;"careful";5,27169027974879;"careful";0,905183067214406;"careful";352,470588235294;"careful";0,0294256250822006;"careful";0,408725025022731
"careless";105;78;9;32,2222222222222;0,742857142857143;"careless";5,26794325156424;"careless";0,905677264109486;"careless";346,2;"careless";0,0309480588282809;"careless";0,395781318843365
"careworn";10;10;0;0;1;"careworn";5,34170064597747;"careworn";0,898852596023164;"careworn";381;"careworn";0,0231473543431295;"careworn";0,430737972259521
"casual";23;23;1;229;1;"casual";5,16693795388385;"casual";0,916749760928089;"casual";301,5;"casual";0,0439159310959;"casual";0,352777458727359
"cautious";28;26;3;76,6666666666667;0,928571428571429;"cautious";5,29088870180851;"cautious";0,904386385620592;"cautious";356,5;"cautious";0,0299388450510482;"cautious";0,405169747769833
"certain";513;230;62;5,17741935483871;0,448343079922027;"certain";5,23320913248401;"certain";0,909338491972957;"certain";328,634920634921;"certain";0,0346244054310979;"certain";0,380659710793268
"changeable";2;2;0;0;1;"changeable";5,33384118328484;"changeable";0,901155066234897;"changeable";372;"changeable";0,0236791475506882;"changeable";0,424482434988022
"charitable";51;47;5;69;0,92156862745098;"charitable";4,95906688440955;"charitable";0,925731541048002;"charitable";266,333333333333;"charitable";0,0474739834020176;"charitable";0,335824675858021
"chaste";15;15;1;79;1;"chaste";5,29419014240014;"chaste";0,905341743767929;"chaste";347,5;"chaste";0,0280271707310334;"chaste";0,390075087547302
"chatty";11;11;0;0;1;"chatty";5,38456145709255;"chatty";0,888327926620787;"chatty";429;"chatty";0,0166164853664854;"chatty";0,463877588510513
"cheerful";230;131;21;16,1428571428571;0,569565217391304;"cheerful";5,22669731801398;"cheerful";0,908927487708649;"cheerful";338,090909090909;"cheerful";0,0337625339479501;"cheerful";0,391823740168051
"childish";41;32;4;32,5;0,780487804878049;"childish";5,37156759452332;"childish";0,893059299999065;"childish";410,4;"childish";0,0188216224508819;"childish";0,45739660859108
"civil";50;45;4;64,5;0,9;"civil";5,27974718553224;"civil";0,905488150632526;"civil";351;"civil";0,0300985915894539;"civil";0,398701500892639
"clever";90;69;11;17,9090909090909;0,766666666666667;"clever";5,22249393169101;"clever";0,911488428887929;"clever";314,916666666667;"clever";0,035500747404094;"clever";0,368314103533824
"clumsy";15;15;1;9;1;"clumsy";5,32861761425427;"clumsy";0,902346031001121;"clumsy";367;"clumsy";0,0245249540439346;"clumsy";0,416375905275345
"coarse";121;89;13;26,2307692307692;0,735537190082645;"coarse";5,07448861474136;"coarse";0,920834767059998;"coarse";280,928571428571;"coarse";0,0485656358926142;"coarse";0,356780632265977
"coherent";11;11;0;0;1;"coherent";5,31179882071841;"coherent";0,90414662981874;"coherent";356;"coherent";0,0259056732740943;"coherent";0,41414400935173
"cold";481;199;54;6,53703703703704;0,413721413721414;"cold";5,04558554741889;"cold";0,921504606533031;"cold";279,745454545455;"cold";0,0459166077770069;"cold";0,351020601933653
"communicative";41;35;3;42;0,853658536585366;"communicative";5,23541801834171;"communicative";0,911237308976044;"communicative";316,75;"communicative";0,034491390004638;"communicative";0,371279112994671
"compassionate";9;9;0;0;1;"compassionate";5,38830656629318;"compassionate";0,889976141162163;"compassionate";426;"compassionate";0,0168909756593667;"compassionate";0,472996056079865
"complacent";23;23;2;109;1;"complacent";5,27376798096781;"complacent";0,903465221849582;"complacent";348;"complacent";0,0283958041323282;"complacent";0,397377818822861
"complex";13;13;0;0;1;"complex";4,59516067036863;"complex";0,961506995371;"complex";119;"complex";0,0953846153846154;"complex";0,217871993780136
"complicated";57;54;5;58,6;0,947368421052632;"complicated";5,2598237145954;"complicated";0,906153898470272;"complicated";344,666666666667;"complicated";0,0319413721156865;"complicated";0,395635691781839
"complimentary";34;31;5;23,6;0,911764705882353;"complimentary";5,15333068321389;"complimentary";0,916612833513343;"complimentary";283,333333333333;"complimentary";0,0408099961101269;"complimentary";0,348638912041982
"condescending";11;11;0;0;1;"condescending";5,06736708166787;"condescending";0,928159668630491;"condescending";235;"condescending";0,0573161189358372;"condescending";0,275239109992981
"confident";68;58;6;39;0,852941176470588;"confident";5,31263813152524;"confident";0,900414684140835;"confident";370;"confident";0,0253879511442142;"confident";0,420944605554853
"confused";73;60;8;28,625;0,821917808219178;"confused";5,21516640699986;"confused";0,912064582551454;"confused";311,111111111111;"confused";0,0364194095058609;"confused";0,369973238971498
"conscientious";14;14;0;0;1;"conscientious";5,36285018903106;"conscientious";0,897345264764759;"conscientious";394;"conscientious";0,0218939870102661;"conscientious";0,445399343967438
"considerate";56;50;5;49,4;0,892857142857143;"considerate";5,17085191515836;"considerate";0,914825762835864;"considerate";312,166666666667;"considerate";0,0380691350794025;"considerate";0,373075266679128
"constant";180;123;20;15;0,683333333333333;"constant";5,28167093125039;"constant";0,903834464849794;"constant";355,238095238095;"constant";0,0289050470605615;"constant";0,406633090405237
"contented";12;12;1;16;1;"contented";5,38574400864712;"contented";0,890600387760586;"contented";423;"contented";0,017330162766286;"contented";0,47106596827507
"contradictory";11;11;1;32;1;"contradictory";5,38344467339086;"contradictory";0,892508622769583;"contradictory";416,5;"contradictory";0,0183243116074331;"contradictory";0,457425847649575
"conventional";27;27;2;90;1;"conventional";4,86484822235534;"conventional";0,937452943976722;"conventional";226,333333333333;"conventional";0,0549108785224072;"conventional";0,331067899862925
"conversational";6;6;0;0;1;"conversational";4,85611851507996;"conversational";0,94128057046012;"conversational";174;"conversational";0,0693802035152636;"conversational";0,235044449567795
"cool";112;85;9;24,6666666666667;0,758928571428571;"cool";5,31291258503672;"cool";0,902155877635494;"cool";366,3;"cool";0,0267540803472834;"cool";0,413361746072769
"cordial";42;39;4;58,25;0,928571428571429;"cordial";4,95433019344714;"cordial";0,927470154791479;"cordial";263,8;"cordial";0,0457142476082345;"cordial";0,352671101689339
