"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-humble";5;5;0;0;1;"#-humble";4,27848642669322;"#-humble";0,973611544041665;"#-humble";81;"#-humble";0,16025641025641;"#-humble";0,184800013899803
"abrupt";35;28;7;16,1428571428571;0,8;"abrupt";4,85621971991367;"abrupt";0,920115823496139;"abrupt";205,75;"abrupt";0,0592366694706672;"abrupt";0,332227570936084
"abusive";30;26;2;74,5;0,866666666666667;"abusive";4,25804757093039;"abusive";0,941527553403449;"abusive";158,333333333333;"abusive";0,026840123073838;"abusive";0,248937259117762
"accomplished";11;11;0;0;1;"accomplished";4,74533528688333;"accomplished";0,942104415397803;"accomplished";154;"accomplished";0,0883838383838384;"accomplished";0,239559188485146
"affable";6;6;0;0;1;"affable";4,89083467652404;"affable";0,919654818278872;"affable";204;"affable";0,0459326788218794;"affable";0,359837234020233
"affected";34;31;4;28,25;0,911764705882353;"affected";4,68860551981684;"affected";0,932876415939013;"affected";173,8;"affected";0,0777517853046124;"affected";0,292377817630768
"affectionate";50;40;6;24,1666666666667;0,8;"affectionate";4,7461353078257;"affectionate";0,929745342018324;"affectionate";184;"affectionate";0,071640267016242;"affectionate";0,309038421937398
"agreeable";65;46;9;13,8888888888889;0,707692307692308;"agreeable";4,5078504450449;"agreeable";0,950674195833882;"agreeable";130,2;"agreeable";0,119284664637226;"agreeable";0,220327060669661
"aloof";5;5;0;0;1;"aloof";5,00149959851479;"aloof";0,898819526644742;"aloof";261;"aloof";0,0307961022246737;"aloof";0,416332125663757
"ambitious";18;17;1;13;0,944444444444444;"ambitious";4,35752991019517;"ambitious";0,965400761166273;"ambitious";93;"ambitious";0,157938076416338;"ambitious";0,129791360348463
"amiable";127;89;15;8,73333333333333;0,700787401574803;"amiable";4,53424790563131;"amiable";0,938088387382608;"amiable";160,8125;"amiable";0,0904183461289676;"amiable";0,268616851884872
"amicable";12;12;0;0;1;"amicable";4,68802040074317;"amicable";0,95144693175943;"amicable";138;"amicable";0,100793650793651;"amicable";0,197191387414932
"animated";6;6;0;0;1;"animated";4,03371313181573;"animated";0,981230090022941;"animated";61;"animated";0,160714285714286;"animated";0,12345677614212
"anxious";45;37;7;15,1428571428571;0,822222222222222;"anxious";4,86114095191495;"anxious";0,923418028955044;"anxious";197,875;"anxious";0,0566972199073174;"anxious";0,329897377640009
"awkward";43;33;7;16,4285714285714;0,767441860465116;"awkward";4,75993093115517;"awkward";0,934235167200291;"awkward";172,625;"awkward";0,0722068272232079;"awkward";0,30196618847549
"bashful";7;7;0;0;1;"bashful";4,96936850298739;"bashful";0,903986980082338;"bashful";244;"bashful";0,0355483870967742;"bashful";0,401207506656647
"benevolent";22;18;2;15,5;0,818181818181818;"benevolent";4,92490527112734;"benevolent";0,91291298283542;"benevolent";221;"benevolent";0,0410321571645649;"benevolent";0,374891837437948
"bitter";10;10;1;78;1;"bitter";4,91591424506255;"bitter";0,915829118177101;"bitter";218,5;"bitter";0,0464112276612277;"bitter";0,363187432289123
"bold";83;62;11;12,0909090909091;0,746987951807229;"bold";4,69506811632087;"bold";0,942031866127029;"bold";155,333333333333;"bold";0,0898366174059159;"bold";0,263136964291334
"bountiful";11;11;0;0;1;"bountiful";4,74533528688333;"bountiful";0,942104415397803;"bountiful";154;"bountiful";0,0883838383838384;"bountiful";0,239559188485146
"brutal";26;24;4;15;0,923076923076923;"brutal";4,86067078266843;"brutal";0,926207860964095;"brutal";191,6;"brutal";0,0549653527450835;"brutal";0,338946658372879
"callous";7;7;0;0;1;"callous";4,89203502752331;"callous";0,923318610245986;"callous";200;"callous";0,04858934169279;"callous";0,342286676168442
"calm";5;5;0;0;1;"calm";4,95659583941144;"calm";0,906463299868258;"calm";237;"calm";0,0380993770824279;"calm";0,396324574947357
"candid";6;6;0;0;1;"candid";5,01167334290725;"candid";0,89880184524628;"candid";264;"candid";0,0303803131991051;"candid";0,403536766767502
"capable";69;49;8;16,75;0,710144927536232;"capable";4,5991378984384;"capable";0,937723130410543;"capable";162,333333333333;"capable";0,102400311143015;"capable";0,27771240969499
"capricious";4;4;0;0;1;"capricious";4,91081844201396;"capricious";0,908204630733947;"capricious";223;"capricious";0,0391243595714951;"capricious";0,384253352880478
"careful";25;24;3;35,3333333333333;0,96;"careful";4,78508000767536;"careful";0,924364719847264;"careful";192;"careful";0,0638542092474305;"careful";0,336272522807121
"careless";25;23;3;33,3333333333333;0,92;"careless";4,59430796128524;"careless";0,942465986330489;"careless";150,25;"careless";0,0921527582213234;"careless";0,25399960577488
"certain";120;76;18;8,22222222222222;0,633333333333333;"certain";4,68442361517353;"certain";0,932079129977156;"certain";175,263157894737;"certain";0,0910502524148826;"certain";0,298674184632929
"cheerful";74;59;8;13,375;0,797297297297297;"cheerful";4,87579096291268;"cheerful";0,916459033874304;"cheerful";211,444444444444;"cheerful";0,0498713039686683;"cheerful";0,364292850097021
"circumspect";6;6;0;0;1;"circumspect";4,80980077281233;"circumspect";0,935456145653361;"circumspect";171;"circumspect";0,0663354763296318;"circumspect";0,293145596981049
"civil";52;43;6;13,8333333333333;0,826923076923077;"civil";4,78295485771654;"civil";0,934476049607975;"civil";172,285714285714;"civil";0,0706176661258312;"civil";0,302660220435687
"civilized";7;7;0;0;1;"civilized";5,02099792585273;"civilized";0,898653028141824;"civilized";267;"civilized";0,0302370163820146;"civilized";0,429143607616425
"clever";7;7;0;0;1;"clever";4,9159916147284;"clever";0,916141183070193;"clever";214;"clever";0,0430693069306931;"clever";0,367781758308411
"cold";23;22;4;32,75;0,956521739130435;"cold";4,78234943051338;"cold";0,925182385563734;"cold";192,6;"cold";0,0729776057494482;"cold";0,320936787128449
"communicative";6;6;0;0;1;"communicative";4,9590732848037;"communicative";0,905524749279974;"communicative";239;"communicative";0,0376726961971229;"communicative";0,398628115653992
"compassionate";17;16;2;20;0,941176470588235;"compassionate";4,81306061237012;"compassionate";0,934922063222702;"compassionate";173;"compassionate";0,0690826329340178;"compassionate";0,294899220267932
"complimentary";6;6;0;0;1;"complimentary";4,76889431670986;"complimentary";0,939651426793576;"complimentary";160;"complimentary";0,0812074829931973;"complimentary";0,257106453180313
"concise";32;27;2;42;0,84375;"concise";4,19373811406801;"concise";0,953620599479927;"concise";128;"concise";0,0387472503125544;"concise";0,213175217310588
"condescending";3;3;0;0;1;"condescending";4,89376063155259;"condescending";0,921912931020501;"condescending";202;"condescending";0,0473158551810237;"condescending";0,362069308757782
"confident";16;15;1;116;0,9375;"confident";4,63489603886539;"confident";0,93869601483905;"confident";164,5;"confident";0,0916176846409403;"confident";0,292439833283424
"confused";68;52;8;17,875;0,764705882352941;"confused";4,7519660488795;"confused";0,924820782505859;"confused";194,666666666667;"confused";0,0682217401259748;"confused";0,329353883862495
"congenial";6;6;0;0;1;"congenial";4,94122868161675;"congenial";0,907190551782578;"congenial";232;"congenial";0,0386806596701649;"congenial";0,397393822669983
"considerate";9;9;1;3;1;"considerate";4,68144610764039;"considerate";0,952337977369572;"considerate";136,5;"considerate";0,100046570634806;"considerate";0,202663704752922
"constant";16;16;1;1;1;"constant";4,71596569015134;"constant";0,950936789951628;"constant";142,5;"constant";0,0982298087561246;"constant";0,222524024546147
"contradictory";4;4;0;0;1;"contradictory";4,98504209970384;"contradictory";0,89898693948318;"contradictory";256;"contradictory";0,0321175278622087;"contradictory";0,419809639453888
"contrary";35;30;3;28,3333333333333;0,857142857142857;"contrary";4,27562122259949;"contrary";0,95363071748665;"contrary";127,25;"contrary";0,0569897726532475;"contrary";0,220503892749548
"cool";30;27;2;13;0,9;"cool";4,54890680388269;"cool";0,958947822969965;"cool";119,666666666667;"cool";0,127157950842161;"cool";0,188565269112587
"cordial";11;11;1;13;1;"cordial";4,79629625362739;"cordial";0,937323919054647;"cordial";167;"cordial";0,0722007801005119;"cordial";0,278533086180687
"courteous";5;5;0;0;1;"courteous";4,84519175682121;"courteous";0,930070954153221;"courteous";183;"courteous";0,0573440643863179;"courteous";0,335530936717987
"coy";15;14;1;9;0,933333333333333;"coy";4,85308412454695;"coy";0,930663468373341;"coy";184;"coy";0,0583103383103383;"coy";0,320001095533371
"creative";6;6;0;0;1;"creative";4,94122868161675;"creative";0,907190551782578;"creative";232;"creative";0,0386806596701649;"creative";0,397393822669983
"critical";14;14;0;0;1;"critical";4,92791410926673;"critical";0,907644207247813;"critical";228;"critical";0,0391304347826087;"critical";0,394816666841507
"cruel";203;112;28;4,82142857142857;0,551724137931034;"cruel";4,72623799526552;"cruel";0,931817308544133;"cruel";177,551724137931;"cruel";0,0671411529330244;"cruel";0,298198964061408
"cunning";9;9;1;23;1;"cunning";4,82554272794039;"cunning";0,932659893099622;"cunning";177;"cunning";0,0619121619121619;"cunning";0,313783794641495
"curious";31;29;4;17;0,935483870967742;"curious";4,53590102708064;"curious";0,955074443079662;"curious";125;"curious";0,122511601941325;"curious";0,175408455729484
"dainty";4;4;0;0;1;"dainty";4,92006193770894;"dainty";0,911432687333713;"dainty";221;"dainty";0,0410176531671859;"dainty";0,380730479955673
"daring";7;7;0;0;1;"daring";4,91524642312171;"daring";0,912851876694949;"daring";218;"daring";0,0416891284815813;"daring";0,386632829904556
"deceitful";12;12;0;0;1;"deceitful";4,90223749775494;"deceitful";0,917620887527206;"deceitful";209;"deceitful";0,0442439862542955;"deceitful";0,357803523540497
"decisive";14;14;0;0;1;"decisive";4,92791410926673;"decisive";0,907644207247813;"decisive";228;"decisive";0,0391304347826087;"decisive";0,394816666841507
"deep";78;55;10;14,1;0,705128205128205;"deep";4,69825281071519;"deep";0,929189057771058;"deep";182,818181818182;"deep";0,0951839563497871;"deep";0,309629302133213
"dependent";28;24;3;45,6666666666667;0,857142857142857;"dependent";4,5132060296084;"dependent";0,924745820915649;"dependent";193,5;"dependent";0,150183101656955;"dependent";0,309433497488499
"determined";80;63;12;10,5833333333333;0,7875;"determined";4,75209922525809;"determined";0,934573102890195;"determined";170,923076923077;"determined";0,077789212604167;"determined";0,293356027740699
"devilish";5;5;0;0;1;"devilish";4,7218619932891;"devilish";0,948787344808302;"devilish";145;"devilish";0,097165991902834;"devilish";0,229190766811371
"dignified";1;1;0;0;1;"dignified";4,96719361244567;"dignified";0,904946250123276;"dignified";242;"dignified";0,0366391184573003;"dignified";0,400854676961899
"diligent";16;16;1;42;1;"diligent";4,48471505619801;"diligent";0,958089496000392;"diligent";117,5;"diligent";0,132151835093012;"diligent";0,168172221630812
"direct";11;10;1;95;0,909090909090909;"direct";4,88658925380346;"direct";0,918699080563126;"direct";211;"direct";0,0531998890177778;"direct";0,338292539119721
"disrespectful";7;7;0;0;1;"disrespectful";4,86225970789449;"disrespectful";0,928542652130677;"disrespectful";188;"disrespectful";0,0553153153153153;"disrespectful";0,324369490146637
"dissatisfied";8;8;0;0;1;"dissatisfied";4,65104203602727;"dissatisfied";0,954021289331793;"dissatisfied";131;"dissatisfied";0,105113636363636;"dissatisfied";0,181559950113297
"distant";72;57;9;14,3333333333333;0,791666666666667;"distant";4,66347647718067;"distant";0,929707944105173;"distant";178,5;"distant";0,0889655848444352;"distant";0,30788202881813
"doleful";15;15;1;114;1;"doleful";4,82466349820947;"doleful";0,926441604039024;"doleful";195,5;"doleful";0,0680493165510287;"doleful";0,298097521066666
