"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-harsh";8;8;0;0;1;"#-harsh";5,19314685844289;"#-harsh";0,905780173834837;"#-harsh";309;"#-harsh";0,0445739059748002;"#-harsh";0,355573445558548
"#-silent";3;3;0;0;1;"#-silent";5,30625971807316;"#-silent";0,888632898780966;"#-silent";392;"#-silent";0,0246047803573266;"#-silent";0,454529970884323
"abrupt";41;39;2;120;0,951219512195122;"abrupt";5,0850630062897;"abrupt";0,911855567054622;"abrupt";282,666666666667;"abrupt";0,0545546386588465;"abrupt";0,347111985087395
"abstract";52;45;4;65,75;0,865384615384615;"abstract";5,12753884434349;"abstract";0,904657884929366;"abstract";317,8;"abstract";0,0464960193571445;"abstract";0,387808200716973
"accomplished";10;10;0;0;1;"accomplished";5,06561167300342;"accomplished";0,918106917822388;"accomplished";249;"accomplished";0,0560875512995896;"accomplished";0,326228439807892
"acid";23;23;1;270;1;"acid";4,97063183318702;"acid";0,916094109521495;"acid";271;"acid";0,0642889392889392;"acid";0,365130610764027
"active";162;104;17;15,2941176470588;0,641975308641975;"active";5,20806865422212;"active";0,901396400905666;"active";340,222222222222;"active";0,0409401870178741;"active";0,396725716690222
"adventurous";21;21;2;86;1;"adventurous";4,92978866254965;"adventurous";0,92671905404576;"adventurous";234;"adventurous";0,0714378004347694;"adventurous";0,308716843525569
"affable";34;32;2;122;0,941176470588235;"affable";5,10067959884267;"affable";0,912025692824232;"affable";286;"affable";0,054319835919562;"affable";0,349528963367144
"affected";68;56;5;35;0,823529411764706;"affected";5,15765202097973;"affected";0,909329213131441;"affected";300,833333333333;"affected";0,048447872242243;"affected";0,360613336165746
"affectionate";52;44;3;28;0,846153846153846;"affectionate";5,18682060453837;"affectionate";0,908159903596985;"affectionate";304,25;"affectionate";0,0461258555127123;"affectionate";0,35681190341711
"agreeable";165;104;14;17,1428571428571;0,63030303030303;"agreeable";5,0362652435531;"agreeable";0,919021908218099;"agreeable";255,133333333333;"agreeable";0,0616053553975404;"agreeable";0,321624812483788
"aloof";73;64;5;36,8;0,876712328767123;"aloof";5,18096241575916;"aloof";0,906086094096266;"aloof";317,5;"aloof";0,0451130841713091;"aloof";0,373142036298911
"ambitious";7;7;0;0;1;"ambitious";4,45256791534705;"ambitious";0,964778254240375;"ambitious";101;"ambitious";0,124183006535948;"ambitious";0,153393357992172
"amiable";74;63;7;25,1428571428571;0,851351351351351;"amiable";5,2469275056609;"amiable";0,8960348279198;"amiable";354,375;"amiable";0,0342594011009522;"amiable";0,411906331777573
"amorous";11;11;0;0;1;"amorous";5,30885637382976;"amorous";0,887934070424166;"amorous";395;"amorous";0,023855421686747;"amorous";0,448727905750275
"angelic";9;9;0;0;1;"angelic";5,14988475174452;"angelic";0,90995687510139;"angelic";287;"angelic";0,0510642270351008;"angelic";0,337138891220093
"anxious";193;115;21;11,5714285714286;0,595854922279793;"anxious";5,16147957018513;"anxious";0,905948820238796;"anxious";314,863636363636;"anxious";0,0450654800611657;"anxious";0,372326321899891
"approachable";19;19;1;118;1;"approachable";4,81545451657582;"approachable";0,93471281964113;"approachable";211;"approachable";0,0866850388579978;"approachable";0,236409574747085
"audacious";21;20;1;185;0,952380952380952;"audacious";5,02999362210422;"audacious";0,917630127482298;"audacious";269,5;"audacious";0,0609738697973992;"audacious";0,338286839425564
"awkward";61;52;5;41,4;0,852459016393443;"awkward";4,84339033547073;"awkward";0,927196569135277;"awkward";243,833333333333;"awkward";0,0867908493044465;"awkward";0,283342306812604
"beneficent";8;8;0;0;1;"beneficent";5,12351456826507;"beneficent";0,911592374045249;"beneficent";276;"beneficent";0,0517171717171717;"beneficent";0,33781623840332
"benevolent";7;7;0;0;1;"benevolent";4,47449425307005;"benevolent";0,961437983226178;"benevolent";105;"benevolent";0,12280701754386;"benevolent";0,1859410405159
"bitter";127;91;9;27,7777777777778;0,716535433070866;"bitter";5,16776209035932;"bitter";0,907666023803635;"bitter";307,4;"bitter";0,046573997586489;"bitter";0,365817412734032
"bland";9;9;0;0;1;"bland";5,09472929531353;"bland";0,914319537093335;"bland";263;"bland";0,0542210020590254;"bland";0,330397993326187
"blunt";25;25;2;56;1;"blunt";5,19944080653716;"blunt";0,90574864709095;"blunt";315,666666666667;"blunt";0,0423244669563781;"blunt";0,362172782421112
"boisterous";137;90;11;24,9090909090909;0,656934306569343;"boisterous";5,1190244594577;"boisterous";0,907275867433334;"boisterous";320,25;"boisterous";0,0516873601500757;"boisterous";0,380264987548192
"bold";318;158;33;8;0,49685534591195;"bold";5,09148512658247;"bold";0,912101973504045;"bold";292,823529411765;"bold";0,055961335396546;"bold";0,352840762804536
"bountiful";11;11;0;0;1;"bountiful";5,30885637382976;"bountiful";0,887934070424166;"bountiful";395;"bountiful";0,023855421686747;"bountiful";0,448727905750275
"boyish";18;17;1;11;0,944444444444444;"boyish";5,11603655996075;"boyish";0,91227064740023;"boyish";273;"boyish";0,0529397806517252;"boyish";0,337478935718536
"brave";166;105;19;12,7368421052632;0,632530120481928;"brave";5,15262664639596;"brave";0,907326725899979;"brave";314,55;"brave";0,047584990977582;"brave";0,372648911178112
"breezy";14;14;0;0;1;"breezy";4,9994016569165;"breezy";0,922307790206627;"breezy";226;"breezy";0,0627934272300469;"breezy";0,28762823343277
"bright";574;217;60;4,95;0,378048780487805;"bright";5,05474140365383;"bright";0,909795412515756;"bright";302,311475409836;"bright";0,0508738699607191;"bright";0,360623860334764
"brisk";61;53;5;37,4;0,868852459016393;"brisk";5,01681092561583;"brisk";0,918366918334527;"brisk";266,333333333333;"brisk";0,0664091840122996;"brisk";0,330176827808221
"brutal";35;33;2;58;0,942857142857143;"brutal";5,19354269006071;"brutal";0,907068790314141;"brutal";312,333333333333;"brutal";0,043459099548722;"brutal";0,372263302405675
"buoyant";23;22;1;201;0,956521739130435;"buoyant";5,11203764502365;"buoyant";0,910741873269557;"buoyant";294,5;"buoyant";0,0525346350154534;"buoyant";0,368590444326401
"calm";103;78;8;33,625;0,757281553398058;"calm";5,1185861755687;"calm";0,909417523918897;"calm";301,111111111111;"calm";0,0509493238144724;"calm";0,365104751454459
"candid";47;44;3;55,3333333333333;0,936170212765957;"candid";5,07024626231641;"candid";0,919340946089329;"candid";261,5;"candid";0,0610544574645566;"candid";0,319140013307333
"capable";26;25;1;16;0,961538461538462;"capable";5,16379322414524;"capable";0,907845734277547;"capable";295,5;"capable";0,0487140059248976;"capable";0,348620250821113
"capricious";55;47;3;43,6666666666667;0,854545454545454;"capricious";5,06126177457733;"capricious";0,918416817424149;"capricious";266,75;"capricious";0,0606253626131066;"capricious";0,324130523949862
"careful";107;75;13;22,3846153846154;0,700934579439252;"careful";4,81786436377888;"careful";0,919682068685208;"careful";268,571428571429;"careful";0,0570388398902215;"careful";0,322702958647694
"careless";109;82;9;30,4444444444444;0,752293577981651;"careless";4,9816318894779;"careless";0,91564908259335;"careless";279,8;"careless";0,0670858994428572;"careless";0,327945303916931
"casual";20;19;1;127;0,95;"casual";4,89099315035155;"casual";0,931991895056232;"casual";224;"casual";0,0815545136973709;"casual";0,287314347922802
"cautious";61;47;5;34;0,770491803278688;"cautious";5,12312958939053;"cautious";0,911234759567731;"cautious";292,5;"cautious";0,0515557145963236;"cautious";0,349661216139793
"certain";569;244;58;5,08620689655172;0,428822495606327;"certain";4,99592491936956;"certain";0,916010576072731;"certain";273,067796610169;"certain";0,0631227632112694;"certain";0,332239673804429
"changeable";16;16;0;0;1;"changeable";4,75919950341059;"changeable";0,944856916289038;"changeable";154;"changeable";0,0945945945945946;"changeable";0,228835985064507
"charitable";23;21;2;59;0,91304347826087;"charitable";5,29574495169782;"charitable";0,891482384477029;"charitable";381;"charitable";0,0288134477199901;"charitable";0,444212337334951
"chaste";15;15;0;0;1;"chaste";5,27959933688216;"chaste";0,90304534777755;"chaste";346;"chaste";0,0386023004531195;"chaste";0,385886043310165
"cheerful";362;164;32;8,90625;0,453038674033149;"cheerful";5,07699608091544;"cheerful";0,911618459371641;"cheerful";287,939393939394;"cheerful";0,0547642068502314;"cheerful";0,355712137439034
"childish";45;42;3;63,3333333333333;0,933333333333333;"childish";5,24559540447765;"childish";0,896149081629527;"childish";355,5;"childish";0,033675267190133;"childish";0,416895493865013
"civil";53;45;5;30,4;0,849056603773585;"civil";5,2396561310624;"civil";0,898648759061232;"civil";345,666666666667;"civil";0,0356599868738813;"civil";0,398007353146871
"clever";22;20;2;22,5;0,909090909090909;"clever";4,94303300438754;"clever";0,930886904770589;"clever";205,666666666667;"clever";0,0722915744737377;"clever";0,27993056178093
"clumsy";47;38;5;47;0,808510638297872;"clumsy";5,03596597090963;"clumsy";0,916968549671014;"clumsy";260;"clumsy";0,0609950686586215;"clumsy";0,333028336366018
