"source" "target" "tag"
1 2 "poetic"
2 4 "poetic"
1 5 "careful"
2 5 "jealous"
1 5 "lively"
4 5 "poetic"
1 6 "calm"
3 6 "punctual"
1 7 "indefatigable"
7 8 "indefatigable"
7 9 "bright"
2 9 "loud"
2 9 "profound"
5 10 "lively"
10 11 "dull"
9 11 "vague"
10 12 "awkward"
10 12 "lively"
9 13 "bright"
5 13 "careful"
3 13 "immovable"
12 13 "lively"
4 14 "cold"
3 14 "narrow"
1 15 "deep"
10 15 "solemn"
12 16 "pleasant"
10 16 "proper"
11 16 "quiet"
9 17 "loud"
2 18 "enthusiastic"
8 18 "foolish"
7 19 "charitable"
6 19 "gallant"
18 19 "gentle"
8 19 "intense"
16 19 "violent"
13 20 "bright"
14 20 "cold"
19 20 "gallant"
13 20 "lively"
16 20 "proper"
17 21 "amiable"
19 21 "gentle"
8 22 "affectionate"
13 22 "certain"
20 22 "cold"
15 22 "deep"
21 22 "natural"
12 22 "proud"
20 23 "bright"
6 23 "calm"
10 23 "cool"
22 23 "deep"
11 23 "distant"
21 23 "gentle"
14 23 "narrow"
16 23 "pleasant"
19 23 "rude"
15 23 "wild"
22 24 "certain"
5 24 "curious"
22 24 "natural"
16 24 "quiet"
8 25 "complicated"
18 25 "dishonest"
12 26 "cordial"
8 26 "expressive"
20 26 "faithful"
20 26 "proper"
24 27 "natural"
9 27 "profound"
15 27 "solemn"
6 27 "zealous"
27 28 "benevolent"
15 28 "boisterous"
26 28 "hospitable"
27 28 "merry"
5 28 "poetic"
1 28 "serious"
27 28 "solemn"
22 29 "cold"
8 29 "cruel"
23 29 "gentle"
28 29 "merry"
3 29 "reckless"
28 29 "solemn"
28 30 "cheerful"
29 30 "cold"
23 30 "narrow"
29 30 "reckless"
29 30 "solemn"
2 30 "vain"
19 30 "violent"
23 30 "wild"
30 31 "cold"
29 31 "gentle"
29 31 "hearty"
29 31 "merry"
24 31 "quiet"
30 31 "solemn"
30 32 "cheerful"
23 32 "deep"
23 32 "distant"
17 32 "loud"
31 32 "merry"
30 32 "wild"
23 33 "bright"
24 33 "certain"
32 33 "deep"
18 33 "enthusiastic"
31 33 "gentle"
23 33 "pleasant"
30 33 "violent"
33 34 "certain"
31 34 "cold"
28 34 "poetic"
31 34 "solemn"
34 35 "anxious"
34 35 "silent"
4 35 "smart"
27 35 "zealous"
33 36 "deep"
18 36 "eager"
33 36 "enthusiastic"
26 36 "faithful"
19 36 "intense"
30 36 "kind"
4 36 "passive"
26 36 "proper"
31 36 "warm"
19 36 "wary"
34 37 "cold"
36 37 "enthusiastic"
18 37 "facetious"
32 37 "loud"
33 37 "pleasant"
27 37 "profound"
31 37 "quiet"
33 38 "bright"
37 38 "cold"
21 39 "amiable"
34 39 "certain"
38 39 "cold"
32 39 "distant"
1 39 "eloquent"
37 39 "enthusiastic"
34 39 "feminine"
21 39 "passionate"
36 39 "passive"
37 39 "quiet"
28 40 "benevolent"
30 40 "constant"
17 40 "dignified"
39 40 "distant"
26 40 "expressive"
28 40 "humorous"
8 40 "indefatigable"
10 40 "invincible"
37 40 "loud"
34 40 "solemn"
39 41 "certain"
24 41 "curious"
36 41 "intense"
24 41 "particular"
37 41 "profound"
3 41 "scrupulous"
40 41 "solemn"
28 41 "timorous"
36 41 "warm"
5 42 "affected"
25 42 "determined"
36 42 "kind"
32 42 "wild"
13 43 "careful"
5 43 "jealous"
42 43 "kind"
41 43 "particular"
23 43 "rude"
21 43 "unsuspicious"
39 44 "cold"
30 44 "narrow"
31 45 "hearty"
40 45 "loud"
44 45 "narrow"
26 45 "stable"
23 46 "calm"
25 46 "complicated"
40 46 "constant"
36 46 "faithful"
41 46 "intense"
45 46 "loud"
36 46 "proper"
11 46 "steady"
38 48 "bright"
9 48 "gloomy"
29 48 "lazy"
46 48 "loud"
43 48 "particular"
35 48 "smart"
41 48 "solemn"
45 48 "stable"
39 49 "amiable"
45 49 "hearty"
23 50 "agreeable"
40 50 "benevolent"
41 50 "certain"
44 50 "cold"
41 50 "curious"
8 50 "imperturbable"
48 50 "particular"
41 50 "profound"
35 50 "silent"
