"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-distant";1;1;0;0;1;"#-distant";4,85383664560366;"#-distant";0,881661097778306;"#-distant";246;"#-distant";0,0310587262200165;"#-distant";0,440847635269165
"#-fastidious";6;6;0;0;1;"#-fastidious";4,05518439486445;"#-fastidious";0,961056283862196;"#-fastidious";68;"#-fastidious";0,21969696969697;"#-fastidious";0,0992865562438965
"#-foolish";9;9;0;0;1;"#-foolish";4,76118503457546;"#-foolish";0,893636579330846;"#-foolish";206;"#-foolish";0,0441652389110984;"#-foolish";0,374136060476303
"#-formal";8;8;0;0;1;"#-formal";4,89943368427434;"#-formal";0,879872587079527;"#-formal";262;"#-formal";0,0278359677521742;"#-formal";0,449122965335846
"#-shy";12;12;0;0;1;"#-shy";3,86805896318609;"#-shy";0,969685242666653;"#-shy";54;"#-shy";0,25;"#-shy";0,0688775554299355
"#-talkative";5;5;0;0;1;"#-talkative";4,63903042389352;"#-talkative";0,910729863266318;"#-talkative";163;"#-talkative";0,0651289009497965;"#-talkative";0,289146900177002
"#-wise";9;9;0;0;1;"#-wise";4,76118503457546;"#-wise";0,893636579330846;"#-wise";206;"#-wise";0,0441652389110984;"#-wise";0,374136060476303
"abrupt";18;17;1;164;0,944444444444444;"abrupt";4,48098795793263;"abrupt";0,924067259029432;"abrupt";163;"abrupt";0,123294521570384;"abrupt";0,288418009877205
"accomplished";45;38;3;23;0,844444444444444;"accomplished";4,63916057769624;"accomplished";0,911602142655566;"accomplished";165,5;"accomplished";0,0688778283851331;"accomplished";0,306836053729058
"active";56;48;6;24,3333333333333;0,857142857142857;"active";4,44773841294636;"active";0,925437438155122;"active";143,857142857143;"active";0,103835791076551;"active";0,233276309711593
"adventurous";7;7;0;0;1;"adventurous";4,5694652199865;"adventurous";0,924685525419647;"adventurous";140;"adventurous";0,0842198581560284;"adventurous";0,204072013497353
"affable";14;14;0;0;1;"affable";4,77487792829484;"affable";0,891403159297982;"affable";212;"affable";0,0431810314987885;"affable";0,3952956199646
"affected";8;8;0;0;1;"affected";4,68641275725469;"affected";0,900539341906024;"affected";182;"affected";0,0555555555555556;"affected";0,334880381822586
"affectionate";64;45;6;29,5;0,703125;"affectionate";4,37337359836989;"affectionate";0,923798567870292;"affectionate";155,142857142857;"affectionate";0,0638525476669699;"affectionate";0,274391553231648
"agreeable";311;134;37;4,89189189189189;0,430868167202572;"agreeable";4,57743851397776;"agreeable";0,913372950956471;"agreeable";166,157894736842;"agreeable";0,0902495012435984;"agreeable";0,30017657813273
"alert";3;3;0;0;1;"alert";4,71992913909714;"alert";0,896866235646547;"alert";193;"alert";0,0519914461373964;"alert";0,375661671161652
