"terms";"clusters"
"#-agreeable";9
"#-bright";94
"#-certain";103
"#-direct";103
"#-expressive";134
"#-heroic";131
"#-inconsistent";133
"#-patient";102
"#-polite";105
"#-unobservant";7
"abrupt";175
"accessible";90
"accomplished";190
"accurate";38
"acquiescent";53
"active";215
"adventurous";113
"affable";60
"affected";96
"affectionate";126
"aggressive";19
"agreeable";165
"alert";210
"aloof";133
"ambitious";196
"amiable";128
"amicable";209
"angelic";202
"anxious";192
"argumentative";61
"arrogant";6
"audacious";2
"austere";162
"awkward";200
"bashful";138
"beneficent";105
"benevolent";74
"bitter";184
"bland";220
"blunt";219
"boisterous";140
"bold";51
"boyish";30
"brave";215
"bright";63
"brisk";96
"bristly";111
"brutal";104
"businesslike";87
"callous";77
"calm";56
"candid";26
"capable";44
"capricious";112
"careful";71
"careless";170
"careworn";88
"casual";156
"cautious";117
"ceremonious";67
"certain";122
"chaste";92
"chatty";36
"cheerful";205
"childish";153
"chivalrous";135
"civil";188
"clever";101
"clumsy";17
"coarse";70
"coherent";10
"cold";63
"communicative";77
"compassionate";98
"complacent";177
"compliant";116
"complicated";156
"complimentary";189
"conciliatory";98
"condescending";136
"confident";47
"confused";215
"congenial";84
"conscientious";17
"considerate";108
"consistent";182
"constant";78
"constrained";108
"contemplative";83
"contented";31
"contradictory";57
"contrary";211
"conversational";46
"cool";164
"cordial";20
"courageous";115
"courteous";18
"covetous";194
"crafty";13
"cranky";155
"credulous";94
"critical";138
"cruel";51
"cunning";159
"curious";144
"dainty";40
"dauntless";114
"deceitful";176
"decisive";116
"deep";63
"defensive";88
"defiant";147
"definite";199
"deliberate";123
"demonstrative";38
"dependent";118
"derisive";67
"derogatory";11
"despondent";221
"destructive";73
"determined";40
"devilish";167
"dignified";47
"digressive";88
"diligent";88
"diplomatic";198
"direct";150
"discreet";61
"disdainful";86
"dishonest";135
"disorderly";160
"dissatisfied";141
"distant";121
"distrustful";43
"docile";36
"dogged";188
"doleful";106
"dominant";10
"dreamy";8
"dull";75
"dutiful";20
"eager";41
"earnest";93
"earthy";24
"elegant";154
"eloquent";18
"emphatic";145
"energetic";2
"enthusiastic";197
"envious";39
"exact";163
"excessive";158
"excitable";133
"exclusive";92
"expansive";133
"explicit";218
"expressive";137
"extravagant";206
"facetious";77
"faithful";163
"fanciful";129
"fearful";179
"feminine";209
"fervent";132
"fickle";23
"fierce";183
"fiery";95
"firm";52
"flexible";208
"foolish";154
"forbearing";216
"forcible";39
"forgetful";99
"formal";8
"forward";199
"frank";152
"fraudulent";38
"fretful";33
"friendly";59
"frolicsome";199
"frugal";143
"gallant";213
"generous";153
"genial";158
"genteel";44
"gentle";122
"girlish";118
"gloomy";151
"graceful";183
"gracious";125
"greedy";26
"gruff";22
"harsh";50
"hasty";54
"haughty";78
"headlong";194
"heartless";169
"hearty";106
"heedless";76
"heretical";84
"heroic";114
"honest";214
"hospitable";22
"hostile";131
"humble";56
"humorous";130
"icy";206
"ignorant";110
"imitative";159
"immovable";79
"impartial";97
"impatient";212
"impertinent";38
"imperturbable";210
"impetuous";179
"impudent";209
"impulsive";67
"inarticulate";209
"inconsistent";81
"inconstant";66
"indecisive";97
"indefatigable";210
"indefinite";6
"independent";117
"indifferent";203
"indiscreet";94
"indomitable";21
"industrious";21
"inefficient";211
"inexhaustible";216
"inexperienced";1
"inflexible";40
"informed";129
"ingenious";95
"ingenuous";132
"injudicious";178
"insolent";189
"intellectual";166
"intelligent";211
"intense";79
"intimate";212
"intolerant";80
"invariable";162
"invincible";83
"inward";168
"irrepressible";14
"irresolute";58
"irritable";57
"jealous";45
"jocular";33
"jovial";25
"judicious";136
"just";171
"juvenile";154
"kind";186
"languid";172
"lavish";195
"lazy";38
"learned";80
"lenient";191
"lifeless";109
"literary";123
"live";72
"lively";128
"logical";218
"loud";163
"loving";157
"lukewarm";33
"magisterial";178
"magnetic";130
"malevolent";102
"malicious";139
"manly";83
"maternal";69
"mature";6
"meek";176
"mercenary";79
"merciful";97
"merry";196
"methodical";24
"mild";15
"moderate";216
"modest";144
"moody";189
"moral";86
"murderous";43
"musical";197
"narrow";34
"natural";122
"negative";207
"nervous";110
"noisy";193
"obliging";77
"observant";179
"obtrusive";62
"orderly";54
"original";86
"overbearing";178
"particular";186
"passionate";170
"passionless";211
"passive";92
"patient";144
"peaceful";84
"peevish";100
"pensive";126
"persuasive";201
"philosophical";7
"pious";72
"pitiless";64
"placid";55
"pleasant";187
"polished";42
"polite";44
"political";80
"pompous";87
"practical";173
"precise";43
"presumptuous";3
"profound";152
"prompt";142
"proper";126
"prophetic";185
"protective";85
"proud";63
"prudent";107
"punctual";212
"quick";204
"quiet";63
"rash";166
"rational";25
"reasonable";107
"rebellious";195
"reckless";4
"relaxed";199
"relentless";76
"reliable";134
"religious";124
"reproachful";60
"resentful";119
"reserved";48
"respectful";132
"responsible";119
"responsive";191
"restless";70
"rigid";170
"rough";174
"rude";180
"rugged";46
"ruthless";159
"sarcastic";91
"scheming";64
"scornful";91
"sedate";129
"selfish";202
"sensitive";44
"sensual";211
"sentimental";134
"serene";12
"serious";65
"servile";208
"severe";71
"shrewd";49
"shy";110
"silent";122
"simple";192
"sincere";148
"slovenly";211
"slow";214
"sluggish";161
"sly";80
"smart";120
"social";203
"solemn";204
"sour";72
"spirited";30
"spontaneous";48
"sprightly";13
"stable";146
"steadfast";27
"steady";15
"stern";37
"stormy";217
"strict";155
"stringent";218
"stubborn";90
"studious";197
"submissive";28
"sullen";145
"sunny";157
"suspicious";46
"sympathetic";82
"systematic";218
"taciturn";130
"talkative";130
"tame";81
"tasteful";88
"tender";29
"thorough";1
"thoughtful";181
"thoughtless";130
"tidy";80
"tight";183
"timid";15
"tolerant";221
"tough";16
"transparent";1
"treacherous";35
"trustful";211
"unaffected";66
"unalterable";188
"unapproachable";100
"unassuming";89
"unbending";162
"unchangeable";211
"unconstrained";87
"uncouth";92
"undisguised";85
"undutiful";11
"ungovernable";62
"unimaginative";61
"uninformed";5
"unkind";3
"unmindful";142
"unobservant";17
"unreasonable";175
"unrelenting";107
"untiring";87
"vague";56
"vain";179
"venturesome";114
"verbal";149
"vigorous";217
"vindictive";146
"violent";137
"warm";75
"wary";82
"whimsical";127
"wild";186
"womanly";212
"unreserved";103
"worldly";157
"voluptuous";34
"visionary";113
"zealous";168
"tempestuous";178
"valiant";68
"wise";215
"uncomplaining";101
"sociable";161
"unwise";133
"unsuspicious";64
"trustworthy";94
"straightforward";131
"uncompromising";100
"thoroughgoing";73
"unsympathetic";109
"unyielding";94
"vivacious";135
"solicitous";89
"worshipful";142
"vivid";32
"unaccommodating";130
"unforgiving";193
"unselfish";66
"unceremonious";69
"unresponsive";92
"revengeful";38
"playful";64
"unguarded";141
"unflinching";17
