"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-dainty";6;6;0;0;1;"#-dainty";2,54003630382098;"#-dainty";0,990287116754144;"#-dainty";13;"#-dainty";0,00641025641025641;"#-dainty";0
"#-particular";8;8;0;0;1;"#-particular";3,72031556267265;"#-particular";0,961023607968149;"#-particular";48;"#-particular";0,0014367816091954;"#-particular";0,318181842565536
"active";7;7;0;0;1;"active";4,30026653394569;"active";0,965408902346387;"active";86;"active";0,00105878057685287;"active";0,431034505367279
"affectionate";11;11;1;61;1;"affectionate";3,58688765018765;"affectionate";0,974355972342491;"affectionate";40,5;"affectionate";0,00285514294134983;"affectionate";0,242424257099628
"affirmative";13;13;1;111;1;"affirmative";3,31560029572432;"affirmative";0,979935218149252;"affirmative";40,5;"affirmative";0,00372964957937421;"affirmative";0,2236328125
"agreeable";7;7;0;0;1;"agreeable";4,09116428762766;"agreeable";0,96958331954436;"agreeable";68;"agreeable";0,001049042748492;"agreeable";0,447265625
"anxious";15;15;2;69,5;1;"anxious";3,92580283216445;"anxious";0,97549400584761;"anxious";61,3333333333333;"anxious";0,00169086975160624;"anxious";0,323350518941879
"bashful";8;8;0;0;1;"bashful";3,72031556267265;"bashful";0,961023607968149;"bashful";48;"bashful";0,0014367816091954;"bashful";0,318181842565536
"benevolent";5;5;0;0;1;"benevolent";1,79175946922805;"benevolent";1;"benevolent";6;"benevolent";0;"benevolent";0
"bitter";14;14;2;80,5;1;"bitter";3,82247088678509;"bitter";0,970917231287477;"bitter";61;"bitter";0,00312069772609466;"bitter";0,29974110921224
"blunt";1;1;0;0;1;"blunt";4,20895852767735;"blunt";0,968956506776772;"blunt";77;"blunt";0,000860392039503217;"blunt";0,505671083927155
"boisterous";3;3;0;0;1;"boisterous";3,45345973770266;"boisterous";0,987688336716834;"boisterous";33;"boisterous";0,00427350427350427;"boisterous";0,16666667163372
"bold";8;8;0;0;1;"bold";3,72031556267265;"bold";0,961023607968149;"bold";48;"bold";0,0014367816091954;"bold";0,318181842565536
"bright";8;8;0;0;1;"bright";3,72031556267265;"bright";0,961023607968149;"bright";48;"bright";0,0014367816091954;"bright";0,318181842565536
"careful";7;7;0;0;1;"careful";4,09116428762766;"careful";0,96958331954436;"careful";68;"careful";0,001049042748492;"careful";0,447265625
"careless";8;8;0;0;1;"careless";3,36274100073709;"careless";0,98869328162711;"careless";30;"careless";0,00307692307692308;"careless";0
"cautious";3;3;0;0;1;"cautious";4,18053704582344;"cautious";0,968279920149983;"cautious";75;"cautious";0,000898252490609178;"cautious";0,4865702688694
"certain";1;1;0;0;1;"certain";4,16077833607905;"certain";0,969774541200503;"certain";73;"certain";0,00103485838779956;"certain";0,494459867477417
"chaste";8;8;0;0;1;"chaste";3,72031556267265;"chaste";0,961023607968149;"chaste";48;"chaste";0,0014367816091954;"chaste";0,318181842565536
"coarse";6;6;0;0;1;"coarse";2,54003630382098;"coarse";0,990287116754144;"coarse";13;"coarse";0,00641025641025641;"coarse";0
"cold";42;41;7;23,1428571428571;0,976190476190476;"cold";3,25617781451383;"cold";0,97604592879453;"cold";36,625;"cold";0,00255294371665085;"cold";0,204437632113695
"cunning";5;5;1;55;1;"cunning";4,14324400867769;"cunning";0,964434717007916;"cunning";74,5;"cunning";0,00102192983023892;"cunning";0,391275525093079
"deep";3;3;1;133;1;"deep";3,81706480292603;"deep";0,977999510331687;"deep";54;"deep";0,00258879616190937;"deep";0,336168877780437
"dignified";5;5;0;0;1;"dignified";1,79175946922805;"dignified";1;"dignified";6;"dignified";0;"dignified";0
"distant";7;7;0;0;1;"distant";4,09116428762766;"distant";0,96958331954436;"distant";68;"distant";0,001049042748492;"distant";0,447265625
"dogged";6;6;0;0;1;"dogged";4,2538891596772;"dogged";0,968014194715216;"dogged";81;"dogged";0,000960827790096083;"dogged";0,475591689348221
"dull";7;7;0;0;1;"dull";4,09116428762766;"dull";0,96958331954436;"dull";68;"dull";0,001049042748492;"dull";0,447265625
"eager";0;0;0;0;0;"eager";4,10699465717131;"eager";0,96997906233867;"eager";69;"eager";0,00101587301587302;"eager";0,447265625
"emphatic";2;2;0;0;1;"emphatic";3,99180936370902;"emphatic";0,967210900176542;"emphatic";62;"emphatic";0,000932960149273624;"emphatic";0,369897991418839
"exact";4;4;0;0;1;"exact";3,93760708197202;"exact";0,965682629808135;"exact";59;"exact";0,00106788710907704;"exact";0,369897991418839
"excessive";3;3;0;0;1;"excessive";4,15248911913399;"excessive";0,97096406489861;"excessive";72;"excessive";0,00106236720409949;"excessive";0,451557070016861
"expressive";3;3;0;0;1;"expressive";3,77828340103224;"expressive";0,960948870566851;"expressive";51;"expressive";0,00143334925943622;"expressive";0,322916686534882
"facetious";2;2;0;0;1;"facetious";3,99180936370902;"facetious";0,967210900176542;"facetious";62;"facetious";0,000932960149273624;"facetious";0,369897991418839
"fearful";6;6;0;0;1;"fearful";2,54003630382098;"fearful";0,990287116754144;"fearful";13;"fearful";0,00641025641025641;"fearful";0
"fierce";1;1;0;0;1;"fierce";3,47789074950944;"fierce";0,986255014265167;"fierce";34;"fierce";0,00170068027210884;"fierce";0,40625
"friendly";8;8;0;0;1;"friendly";3,36274100073709;"friendly";0,98869328162711;"friendly";30;"friendly";0,00307692307692308;"friendly";0
"gentle";3;3;1;100;1;"gentle";3,84424901792213;"gentle";0,977475764242539;"gentle";55;"gentle";0,00107569266134469;"gentle";0,4464101344347
"gloomy";0;0;0;0;0;"gloomy";1,94591014905531;"gloomy";1;"gloomy";7;"gloomy";0;"gloomy";0
"guileless";7;7;0;0;1;"guileless";4,30026653394569;"guileless";0,965408902346387;"guileless";86;"guileless";0,00105878057685287;"guileless";0,431034505367279
"hasty";15;15;1;140;1;"hasty";3,83150376734139;"hasty";0,977051091986749;"hasty";58;"hasty";0,00206785182688798;"hasty";0,215517252683639
"humane";5;5;0;0;1;"humane";1,79175946922805;"humane";1;"humane";6;"humane";0;"humane";0
"ingenious";3;3;0;0;1;"ingenious";3,77828340103224;"ingenious";0,960948870566851;"ingenious";51;"ingenious";0,00143334925943622;"ingenious";0,322916686534882
"intense";7;7;0;0;1;"intense";4,30026653394569;"intense";0,965408902346387;"intense";86;"intense";0,00105878057685287;"intense";0,431034505367279
"intimate";8;8;0;0;1;"intimate";3,36274100073709;"intimate";0,98869328162711;"intimate";30;"intimate";0,00307692307692308;"intimate";0
"invincible";3;3;0;0;1;"invincible";4,15248911913399;"invincible";0,97096406489861;"invincible";72;"invincible";0,00106236720409949;"invincible";0,451557070016861
"ironical";8;8;0;0;1;"ironical";3,36274100073709;"ironical";0,98869328162711;"ironical";30;"ironical";0,00307692307692308;"ironical";0
"irresolute";1;1;0;0;1;"irresolute";4,20895852767735;"irresolute";0,968956506776772;"irresolute";77;"irresolute";0,000860392039503217;"irresolute";0,505671083927155
"lifeless";1;1;0;0;1;"lifeless";4,30437233771287;"lifeless";0,963829130235134;"lifeless";87;"lifeless";0,00104180669444818;"lifeless";0,418834537267685
"literary";5;5;0;0;1;"literary";1,79175946922805;"literary";1;"literary";6;"literary";0;"literary";0
"loud";12;11;2;37,5;0,916666666666667;"loud";3,44009857546164;"loud";0,970904701689995;"loud";37;"loud";0,00334028611238046;"loud";0,203993062178294
"merry";11;11;1;10;1;"merry";3,22282834929407;"merry";0,985250788294996;"merry";27;"merry";0,00581322272498743;"merry";0,08333333581686
"modest";3;3;0;0;1;"modest";3,77828340103224;"modest";0,960948870566851;"modest";51;"modest";0,00143334925943622;"modest";0,322916686534882
"moral";8;8;0;0;1;"moral";3,36274100073709;"moral";0,98869328162711;"moral";30;"moral";0,00307692307692308;"moral";0
"narrow";14;14;2;17,5;1;"narrow";3,47334023799374;"narrow";0,983990884488042;"narrow";34,3333333333333;"narrow";0,002138982537109;"narrow";0,24189813931783
"negative";6;6;0;0;1;"negative";2,54003630382098;"negative";0,990287116754144;"negative";13;"negative";0,00641025641025641;"negative";0
"noisy";8;8;0;0;1;"noisy";2,99219696088548;"noisy";0,982813239873158;"noisy";21;"noisy";0,00735294117647059;"noisy";0
"original";2;2;0;0;1;"original";3,5756433573559;"original";0,962858211212576;"original";41;"original";0,00129087779690189;"original";0,277777791023254
"particular";7;7;0;0;1;"particular";4,30026653394569;"particular";0,965408902346387;"particular";86;"particular";0,00105878057685287;"particular";0,431034505367279
"passionate";8;8;0;0;1;"passionate";3,72031556267265;"passionate";0,961023607968149;"passionate";48;"passionate";0,0014367816091954;"passionate";0,318181842565536
"placid";5;5;0;0;1;"placid";1,79175946922805;"placid";1;"placid";6;"placid";0;"placid";0
"pleasant";3;3;0;0;1;"pleasant";4,15248911913399;"pleasant";0,97096406489861;"pleasant";72;"pleasant";0,00106236720409949;"pleasant";0,451557070016861
"profound";7;7;0;0;1;"profound";4,09116428762766;"profound";0,96958331954436;"profound";68;"profound";0,001049042748492;"profound";0,447265625
"prompt";6;6;0;0;1;"prompt";4,2538891596772;"prompt";0,968014194715216;"prompt";81;"prompt";0,000960827790096083;"prompt";0,475591689348221
"prudent";0;0;0;0;0;"prudent";4,17547108273133;"prudent";0,970122661324085;"prudent";74;"prudent";0,000816993464052288;"prudent";0,494459867477417
"quick";8;8;0;0;1;"quick";2,99219696088548;"quick";0,982813239873158;"quick";21;"quick";0,00735294117647059;"quick";0
"quiet";17;17;2;74;1;"quiet";3,79952507989889;"quiet";0,973930499828995;"quiet";58;"quiet";0,00312537872355539;"quiet";0,309049586455027
"restless";5;5;0;0;1;"restless";3,57938896373468;"restless";0,977024357571848;"restless";39;"restless";0,00163934426229508;"restless";0,319444417953491
"rough";8;8;0;0;1;"rough";3,36274100073709;"rough";0,98869328162711;"rough";30;"rough";0,00307692307692308;"rough";0
"silent";10;10;1;102;1;"silent";3,2388216928965;"silent";0,97798487328114;"silent";36;"silent";0,00373907175966672;"silent";0,18494899570942
"simple";4;4;0;0;1;"simple";3,88148368315205;"simple";0,964259518512575;"simple";56;"simple";0,00126236061434883;"simple";0,322916686534882
"slow";15;15;3;28,3333333333333;1;"slow";4,10201323415713;"slow";0,963917468944453;"slow";72;"slow";0,00111747865676668;"slow";0,38734732568264
"sluggish";7;7;0;0;1;"sluggish";4,09116428762766;"sluggish";0,96958331954436;"sluggish";68;"sluggish";0,001049042748492;"sluggish";0,447265625
"smart";8;8;0;0;1;"smart";2,99219696088548;"smart";0,982813239873158;"smart";21;"smart";0,00735294117647059;"smart";0
"solemn";13;13;2;40;1;"solemn";4,1433504988252;"solemn";0,964644082355694;"solemn";74,6666666666667;"solemn";0,00111136263854971;"solemn";0,403720478216807
"steady";6;6;0;0;1;"steady";4,2538891596772;"steady";0,968014194715216;"steady";81;"steady";0,000960827790096083;"steady";0,475591689348221
"sullen";6;6;0;0;1;"sullen";4,2538891596772;"sullen";0,968014194715216;"sullen";81;"sullen";0,000960827790096083;"sullen";0,475591689348221
"sultry";4;4;0;0;1;"sultry";3,93760708197202;"sultry";0,965682629808135;"sultry";59;"sultry";0,00106788710907704;"sultry";0,369897991418839
"suspicious";5;5;0;0;1;"suspicious";3,57938896373468;"suspicious";0,977024357571848;"suspicious";39;"suspicious";0,00163934426229508;"suspicious";0,319444417953491
"tight";9;9;2;58,5;1;"tight";4,0594799850313;"tight";0,967504007215424;"tight";71;"tight";0,00126401682264916;"tight";0,383644004662832
"unguarded";2;2;0;0;1;"unguarded";3,5756433573559;"unguarded";0,962858211212576;"unguarded";41;"unguarded";0,00129087779690189;"unguarded";0,277777791023254
"vain";5;5;0;0;1;"vain";3,57938896373468;"vain";0,977024357571848;"vain";39;"vain";0,00163934426229508;"vain";0,319444417953491
"violent";14;14;4;17,5;1;"violent";4,11811082352834;"violent";0,966996520736791;"violent";71,4;"violent";0,00107724586189252;"violent";0,433967792987824
"visionary";4;4;0;0;1;"visionary";3,93760708197202;"visionary";0,965682629808135;"visionary";59;"visionary";0,00106788710907704;"visionary";0,369897991418839
"warlike";8;8;0;0;1;"warlike";3,72031556267265;"warlike";0,961023607968149;"warlike";48;"warlike";0,0014367816091954;"warlike";0,318181842565536
"warm";8;8;0;0;1;"warm";2,99219696088548;"warm";0,982813239873158;"warm";21;"warm";0,00735294117647059;"warm";0
"wild";7;7;0;0;1;"wild";4,30026653394569;"wild";0,965408902346387;"wild";86;"wild";0,00105878057685287;"wild";0,431034505367279
"wise";4;4;0;0;1;"wise";3,88148368315205;"wise";0,964259518512575;"wise";56;"wise";0,00126236061434883;"wise";0,322916686534882
