"terms";"clusters"
"affectionate";22
"agreeable";6
"anxious";23
"bold";16
"bright";22
"certain";24
"chaste";18
"cheerful";21
"cold";1
"compassionate";10
"complimentary";8
"cool";2
"cruel";18
"curious";1
"deep";15
"determined";19
"devilish";14
"distant";2
"earnest";7
"exact";9
"explosive";10
"expressive";19
"faithful";5
"fanciful";8
"friendly";13
"gentle";4
"graceful";1
"honest";3
"humble";23
"ignorant";16
"impatient";15
"independent";10
"indifferent";18
"kind";11
"loud";15
"moral";3
"narrow";5
"natural";12
"particular";20
"patient";5
"pleasant";4
"polite";19
"political";9
"practical";20
"proper";6
"proud";21
"prudent";16
"quick";3
"quiet";24
"reasonable";14
"reliant";8
"reserved";9
"rough";5
"sentimental";17
"serene";2
"silent";4
"simple";1
"slow";24
"social";7
"steady";22
"stern";17
"submissive";19
"suspicious";13
"tender";18
"thoughtful";19
"tight";14
"unkind";18
"vague";16
"violent";5
"wild";12
"vain";10
"warm";13
"womanly";8
